,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2886.TT.EQUITY,X000166.CH.EQUITY,X002736.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X000002.CH.EQUITY,X001979.CH.EQUITY,X600048.CH.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X16.HK.EQUITY,X1997.HK.EQUITY,X2007.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X823.HK.EQUITY,TED,RealEstateDiff
X000001.CH.EQUITY,0,0,0,0,0,0,0.1581960403552,0,0,0,0,0,0,0,0.16287407761672,0,0,0,0,0,3.46944695195361e-18,0.0597551465768723,0.0990954574302452,0,0,0,0,0,0,0.165454147172818,0,0,0,0.117369241972473,0.0024389878957492,0,0,0,0,0,0,0,0.023782381298067,0,0,0.106866942719004,0,0,0,-0.0307029949492272,0
X002142.CH.EQUITY,0.123422971483696,0,0,0,0,0.0299219545596145,0,0,0,0,0,0,0,0.230019012912763,0.0341698960783792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.479799743955094,0,0.0326425723306791,0.0307277150475208,0,0,0,-0.1204406814236,8.50744944953662e-05,0,0,-0.254596772285295,0,0,0,0,0,-0.0141256498909783,0,0,0,0
X600000.CH.EQUITY,0,0,0,0,0,0.317231912036863,0.354144266458045,0,0,0,0.111433964641214,0,0,0.180708164625723,0,1.73472347597681e-18,0,0,0,0.326967272526038,0,0,0,-0.197698957853618,0,0,-0.0126839429117665,0,-1.38777878078145e-17,0,-0.0361509972838758,0,0,0,0,0,-0.0408261208199761,0,0,0,0.0655412965241697,0,0,0,0,0,0,0,-0.0282077365014883,-0.0470340443816953,-0.0447533453299672
X600015.CH.EQUITY,0,0,0.0858209749895681,0,0,0,0,0.459217721201657,0,0,0,0,0.189537798838926,0.027608746589396,0,0.0316757628053642,0,0,0,0,0.0139539923036818,0,0.212386619498875,0,0.0515027616850603,0,0,0,0,0,0,0,0,0,0,0,0,0.1228604432314,0,0,0,0,0,0,0,0,0,0,0,0,0
X600016.CH.EQUITY,0,0,0.222673019738506,0.40385585552384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0048215159890291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0,0,0.0430168703258561,0,0,0,0,0,0,0,0.558384348664274,0,0.105828341974789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0157528517285944,0,0.182130113629738,0,0,0,0,0,0,0,0,-0.243275302308352,0,0,0,0,0,0,0,0.200375729791252,0,0,0,0.102573847258954
X601166.CH.EQUITY,0,0,0.236691674727668,0,0,0,0,0,0,0.255430244503973,0,0.040868156865429,0,0,0,0,0,0.0166885018095539,0,0,0,0,0,0,0,-0.0659079808429894,0,0,0,0,-0.0556148523667482,0,0,0.0611207664350498,0,0,0,0,0,0.134936861946564,-1.38777878078145e-17,0,0,0,0,0,0,0.243830208596205,0,0,-0.0310259630375498
X601169.CH.EQUITY,0,0,0,0.804444962988594,0,-0.152577712788866,0,0,0.00616181077407494,0,0,0,0.0708197972739456,0,-0.0275253620208934,0.0363150815418383,0,0,0,0,0,-0.10490124508429,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0209120015953328,0.023102889620235,-0.0635141399810092,0.516431118617864,0,0,0,0,0,0,0,0,0,0.113981273937446,0,0
X601229.CH.EQUITY,0,0.124203658129094,0,0,0,0,0,0,0,0,0,0.448783505037776,0,0,0,0.0432712579441823,0,0,-0.0261433607153342,0,0,0,0,0,0.411419393773892,0,0,0,0,0,0,0,0.0684359363804158,0,0,0.133275901130507,0,0,0,0,0,0,0,0,0,0,0,0,-0.0876058562350061,-0.0816545808725113,-0.00752601713140092
X601288.CH.EQUITY,0,0,0,0,0,0,0.775729051324508,-1.38777878078145e-17,0,0,0,0,0,0,0,0,-0.0484161804020569,0,-0.28596038727198,-0.0979379336246085,0,0,0,0,0,0,0,-0.0570798257538079,0,0,0,0,0,0,-0.162957693152573,0,0,0,0,0,0,0,0,0.0953608587169609,0,3.46944695195361e-18,-0.318707705577594,0,0,0.395366397396992,0.274269187260448
X601328.CH.EQUITY,0,0,0,0,0.0156765108635503,0.628984411773111,0,0.0121027788754301,-0.0846844178908373,0.0300604975521052,0,0,0,0.179862743726309,0,0,0,0,0,0,0,-0.434898538780911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.245113940250326,0,0,0.0116533322433811,0,0,0.206199838464735,0,0,0,0.0783511195772235
X601398.CH.EQUITY,0,0,-0.159174779852882,0,-0.108047309606373,0,0,0,0.786609814527525,0,0,0,-0.162502297859408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.227145498361909,0,0,0,0,0,0,0,-0.15997982257525,0,0,0,0,0,0,0,0.44460055084489,0,-0.157724576938376,0.0634202948975349,0
X601818.CH.EQUITY,0,0,0.0544437559509518,0.0708058815287363,0,0.333825506195356,0,0,0,0.310005140898054,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0474182892373311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0343709065376928,0
X601939.CH.EQUITY,0,0.517073102025309,0,0,0,0,0,0,0.0887377037012383,0,0.242382336842189,0.181529059132785,0,0,0.0801792291940269,0,0,0,0,0,0,0.184646113003005,0,0,0,0,0,-0.157054694173632,0,0,0,0,0,0,0,0,0,0,-0.217688004429961,-0.0193097784361168,-0.15303783304677,0,0,0,0,0,0,0,0,0,0
