,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X600919.CH.EQUITY,X600926.CH.EQUITY,X601009.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601577.CH.EQUITY,X601818.CH.EQUITY,X601838.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601997.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X601916.CH.Equity,X601077.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2880.TT.EQUITY,X2884.TT.EQUITY,X2887.TT.EQUITY,X5880.TT.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X601881.CH.EQUITY,X2885.TT.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2882.TT.EQUITY,X2883.TT.EQUITY,X000002.CH.EQUITY,X267.HK.EQUITY,TED,RealEstateDiff
X000001.CH.EQUITY,0,0,0,0,0,0.241804198864353,0,0,0,0.122068979808726,0,0,0,0,0,0,0,0,0,0,0,0,0.12216365134972,0,0,0,0,0.0310247407602622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.321500935727546,0,0,0.0200294596126744,0,0,0.0548352849596949,0,-0.0391840571898837,-0.0491673315214575
X002142.CH.EQUITY,0.0822496553134176,0,0,0,0,0.0801120498062716,0,0,0,0.220662680029305,0,0,0,0,0,0.133326545000831,0,0,0,0,0,0,0,0,0,0,-0.0240075715972526,0,0,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0.0175978617396816,0,0,0.107682374262819,0,0,0
X600000.CH.EQUITY,0,0,0,0.200129245268997,0,0.0832979346621239,0,0,0,0,0,0.171923362673032,0,0.179688160268886,0,0,0.140067390133852,0,0.0255112763696503,0,0,0,0,0,0,0,0,0.1153673692509,0,0,0,0,0,0,0,0,0,0.0640038018103256,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600015.CH.EQUITY,0,0,0.197925894804692,0,0,0,0,0,0,0,0.374406553063297,0,0,0.0376321063851808,0,0,0,0,0.106197700061919,0,0,0,0,-0.0486960954244956,0.371142154668178,0,0.0284340218812781,0,0.0331048955455373,0,0,0,-0.131535204622703,0,0,0,0,0,0,0,0,0,0,0,0,-0.0830470376571028,-1.73472347597681e-18,0,0,-0.00759152181154544,0,0
X600016.CH.EQUITY,0,0,0.0229383450536471,0.170943739405985,0,0.0634023025015287,0,0,0,0,0,0,0,0,0.20932103793015,0,0,0.208035618829295,0,0,0.149270594901761,0,0,0.123583616125364,0,0,0,0,0.00363066713336399,0,0,0,0.0631085994318578,0,0,0,0,0,0.0430397776617029,0,0,0,0,0,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0.186366926679068,0.312491545414149,0,0,0.0254211740577317,0,0,0,0,0.0507145748414341,0,0,0,0,0,0,0.0438077164362861,0.105040813811604,0,0,0,0,0,0,0,0,0.171768045580609,0,0,0,0.128814776209887,0.00852078920127591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600919.CH.EQUITY,0,0.0618211917125863,0,0,0.124161564814897,0,0,0,0.220006709888402,0,0,0,0,0.22999584913368,0.0425442975187273,0.0305642941039727,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0299745931185594,-0.0419220060733818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600926.CH.EQUITY,0,0,0,0,0,0,0,0,0.282304182073667,0,0,0,0.0206333437937195,0.222727694993052,0,-0.0129252518089868,0,0.0135344240951196,0,0,0,0,0,0,0,0.0528231455756433,0,3.46944695195361e-18,-0.0271735512011368,0,0,0,0,0,0.069773712474042,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0.023829177726122,0,0,0
X601009.CH.EQUITY,0,0,0,0.00967540663350891,0,0,0.305064353072239,0.218452646989095,0,0,0,0,0,0,0,0,0,0,0,0.170381841371054,6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0.135867837426651,0,0,0,0,0,0,0,0,0,0.022393044514137,0.210861359766132,0,0,0,-0.0573025599005554,0,0,0.019950174963539,0,0.0728709440505095
X601166.CH.EQUITY,0,0.0995318295321247,0,0,0,0.12244394423009,0,0,0.175291407156751,0,0,0,0.187173927484002,0,0,0,0,0,0,0.13263931050731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0118290434417348,0,0,0,0,0,0.0208854607036598,0,0,0,0,0,0,0,0.019602829549737,0,0,0
