,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X300059.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X601881.CH.EQUITY,X600918.CH.Equity,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2882.TT.EQUITY,X000002.CH.EQUITY,X001979.CH.EQUITY,X600048.CH.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X16.HK.EQUITY,X2007.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X823.HK.EQUITY,TED,RealEstateDiff
X000001.CH.EQUITY,0,0.205173445713258,0,0,0.529120438930909,0,0,0,0,0,0,0.186491122503088,0,0,0,0,0.111994935971745,0.00604447533569856,0,0,0,0.0267458549175967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0.0157981648424091,-0.244950849545936,0,0.0720519444536295,0,0,0
X002142.CH.EQUITY,0,0,0,0.15511635932119,0.804708598722812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.181142579129593,0,0.252434124536977,0,0,0,0,0,0,0,0,0,0,0,0,0.0573279764161461,0,0,-0.186123801499811,0,0.0792353587798243,0.0794496531241797,0,0,0,0,0,0,-0.14644814992676,0.0276952807213529,0,0,-0.00366354743841294
X600000.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.0164596395554351,0,-1.38777878078145e-17,0,0,0.739952626861994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.148673156178932,0,0.589125765179028,0,-0.0848194707998896,0,0,0.241955652475592,0,0,0.0181119779869274,0,-0.0928434610489963,0
X600016.CH.EQUITY,0,0.462723274771762,0.0750490089167427,0,0,1.73472347597681e-18,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0.0466210544399888,0,0,0.360953260671999,-0.310510103863754,-0.0700005431174314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.220756031538311,0,0,0.00457575304478898,0,0,0,0,0.0273042754489301,0,0,0,0.278025570586645,-0.0749814102540863
X600036.CH.EQUITY,0.183103390826713,0.240880320833615,0.0291736462272513,0,0,0,0,0.0101033838582351,0,0,0.230231508787404,0,0.216992364993272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0383348920692792,0,0,0,0,0,0,0,0,0,0,0,0.0212772676898471,0,0,0,0,0,0,0
X601166.CH.EQUITY,0.0406477236822502,0,0,0.0295885629661307,0,0,0.24584026663533,0,0.0220915920602017,0,0,0.104638431558808,0.00694215669473891,0.0946974921902614,0.356738785425923,0,0,0,0,0,0.00991539407173084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0486599339479695,0.00638453637137835,0,0,0,0,0,0,0.0456482232979991,0
X601169.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0.739046646064053,0.166100970234044,0,0,0,-0.163422681542093,0,0,0.13925527713326,0,0,0,0,0,0,0,0.00755950934309614,0,0,0,0,0.0918026145172226,0,0,0,0,0,0,0,0,0,0,0,-0.0226891282656782,0,0,0,0,0
X601229.CH.EQUITY,0,0,0,0,0.521993049205577,0,0,0,0,0,0.236389248771628,0,0,0,0,0,0,0,0.247016597692266,0,0,0,0,0,0,-0.186798514528799,0,0,0,-0.184430245035449,0,-0.0441827916407091,0,0,0,0,0,0,0,0.152669689640736,0,0,0,0,0,0,0,0,0.204110549920878,0,0,0.104039637055756
X601288.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.273889772956915,0,0.797549389216526,0,0,0,0,0,0,0,0,-0.0842936630460303,0,0,0,0,0,0,0,0.0634056150437582,0,0,0,0,0,0,0,-0.08070609512838,0,0,-0.136042918922931,0,0,-0.00484898216943918,0,0,0,0,0,0,0,-0.0381113775578614
X601328.CH.EQUITY,0,0,0.129765665643878,0,0,0,0,0.04668024324781,0,0,0.314559598300967,0,0.0483783586937799,0,0,0,0,0,0,0,0,0.0712719186020064,0,0.0491827481962356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
