,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X600919.CH.EQUITY,X600926.CH.EQUITY,X601009.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601577.CH.EQUITY,X601818.CH.EQUITY,X601838.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601997.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X601916.CH.Equity,X601077.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2880.TT.EQUITY,X2884.TT.EQUITY,X2887.TT.EQUITY,X5880.TT.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X601881.CH.EQUITY,X2885.TT.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2882.TT.EQUITY,X2883.TT.EQUITY,X000002.CH.EQUITY,X267.HK.EQUITY,TED,RealEstateDiff
X000001.CH.EQUITY,0,0,0,0,0,0.245964269031088,0,0,0,0.104714803946354,0,0,0,0,0,0,0,0,0,0,0,0,0.140164125266325,0,0,0,0,0.0257833332209949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.31604970295862,0.0220246383767149,0,0.0204704911644005,0,0,0.0437544874644701,0,-0.0440058369818231,-0.0526270971290634
X002142.CH.EQUITY,0,0,0.0152516508244004,0,0,0.279686122585662,0,0.176390630355545,0,0,0,0,0,0,0,0,0,0.104388162865794,0,0,0,0.0476937317653898,0.057394622359831,0,0,0,-0.113879526062985,0,0,0,0.0358994373554179,0,0,0,0,0,0,0,0,0,0,0,0,0,0.156722019388828,0,0,0,0.0477731340294673,0,0,0
X600000.CH.EQUITY,0,0,0,0,0,0,0.0214316073436606,0,0,0,0,0.3319221992617,0,0,0.175204855854459,0,0.0912670212374846,0,0.0346986166912346,0.227502435429883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006962754114226,0,0,0,0,0,0,0.0325676928849375,0,0,0,0,-1.73472347597681e-18,0.0894537327112787,0
X600015.CH.EQUITY,0,0,0.152943402987354,0,0.137233095198803,0,0,0,0,0,0.195908675314388,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0.10496653762771,0,0,0,0.475325928937984,0,0,0.0574004894683853,0,0.0392642102411454,0,0,-0.0877398176103712,0,0,0,0,0,0,0,0,0,0,0,0.130185069910561,4.33680868994202e-19,0,0,-0.0738161563501628,-0.119348056925501,0,0
X600016.CH.EQUITY,0,0,0,0.194173111943933,0,0,0,0,0,0,0,0,0,0,0,0.361195726368936,0,0.0786001882658639,0,0,0,0,0,0.248478390540728,0,0,0,0,0,0,0.02681499779509,0,0.0499927649467558,0,0,0,0,0,0.046493340560945,0,0,0,0,0,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0.360463164957888,0,0,0,0,0,0,0,0,0,0,0.0237188250612242,0,0,0,0,0.027356992434687,0,0,0,0.04272403792742,0,0,0,0,0,0.118651043762434,0,0,0,0.0426851913295844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0119918666049686,0,0,0.072200461888683,0,0,0
X600919.CH.EQUITY,0,0,0.0314501405201234,0.05196046576566,0,0,0,0.396127327396795,0.0669073504915217,0,0,0,0,0.344191639478252,0.0707214847977494,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0108450426084212,0,0,-0.195626430256491,0,0,0,0,0,0,0,0,0.00416428734856198,0
X600926.CH.EQUITY,0,0,0,0,0,0,0.448936135580586,0,0,0,0,0,0.118317735471489,0.212158816880475,4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00950201060379455,0,-0.0507868273376643,0,0,0.110520267967586,0,0,0,0,0,0,0,-0.0631704982877896,0,0,0,0,-0.0846327442167576,0,0.0432782649182188,0,0,0
X601009.CH.EQUITY,4.33680868994202e-19,0,0,0,-0.263670004070907,0,0.454139206866223,0.104131951293912,0,0.238641298835097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.250106453296862,0,0,0.0584499863835433,0.168405131926927,0,0,0,0,0,0,0,0,0,0,0,0,0.129088565007194,0,0,0,0,-0.178776304398138,0,0,0,0.0490438435706149,0
X601166.CH.EQUITY,0.270182825434969,0,0,0,0,0.103639171748593,0,0,0,0,0,0,0,0.0650052793418812,0,0,0,0,0.0495357631918195,0.135791248760316,0,0,0,0,0,0,0,0,0,0,0.0347894691332527,0,0,0,0.161125154086713,0,0,0,0,0,0,0,0.0186084501160802,0,0,0,0,0,0.003185034201134,0,0,0
