,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2886.TT.EQUITY,X000166.CH.EQUITY,X300059.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X000002.CH.EQUITY,X001979.CH.EQUITY,X600048.CH.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X16.HK.EQUITY,X1997.HK.EQUITY,X2007.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X823.HK.EQUITY,TED,RealEstateDiff
X000001.CH.EQUITY,0,0.252840667872982,0,0,0,1.38777878078145e-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22477736434756,0,0,0,0,0,0,0.0941675588077443,0.0336331595084946,0,0.229045087885687,0,0,0,0,0.135758331938372,0.0928464805065674,0,0,0,-0.0340624536360561,0
X002142.CH.EQUITY,0.125388537052913,0,0,0,0,0,0,0,0.292678961463727,0,-0.00642730323534542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.176316833754396,0.033908482027948,0.0929253455696728,0,0.0716255123918268,0.00135561383333533,0,0,0,0,0.228574559053436,0,0,0,0,0,0,0,0,0,0,0,0,0
X600000.CH.EQUITY,0,0,0,0,0.029607627475736,0,0.251562462958335,0,0.0286031646615544,0.129579348608307,0,0.131236727729718,0,0,0,0.0536778786819422,0,0,0,0,0,0,0,0,0,0,0,0,0.0150441639444287,0,0,0.0109917936614138,0,0,0,0,0.0418290807848586,0,0,0,0,0,0,0,0,0,0.155039308686543,0,0,0,0,0
X600015.CH.EQUITY,0,0.0610236034532582,0,0,0,0,0.241330854844576,0.161111561550275,0,0,0,0,0,0.236748345295752,0,0,0,0,0,-0.0822223434620213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.232488218237789,0,0,0,0,0,0.0796924463131583,-0.0320112383672423,0.0903070538802715
X600016.CH.EQUITY,0,0,0,0,0,0,0.0753397549047523,0.073103758599121,0.13228465042955,0.138762424774263,0.312412781863692,0.0424607139939286,0,0,0.000757930632760515,0,0,0,0,0,0,0,0,0,0.010073531218128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00715402225704578,0,0,0,0.214114860869534,0,0,0,0,0,0,0.0346408571069557
X600036.CH.EQUITY,0.0286885491900298,0.357877518952188,0,0,0,0,0.169960754498427,0,0,0,0,0,0,0.0497313999022518,0,0,0,0.013318638150225,0,0,0.00286609674802103,0,0,0,0,0,0,0,0,0,0,0,0.11212009942389,0.207908175179127,0,0,0.142469474069614,0,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0
X601166.CH.EQUITY,0.0139239947726125,0,0,0.134429917603918,0.028108971778552,0.351186822022142,0,0,0.0330482103250019,0.0333194289624027,8.67361737988404e-19,0,0.244661686637324,0,0,0,0.0272631903282584,0,0,0,0.0849002662566422,0,0,0,0,0,0,0,0,0,0,0,0.0180243350384366,0,0,0,0,0,0,0.00947900134102177,0.0626363799624693,0,0,0,0,0,0,0,0,0,0,0
X601169.CH.EQUITY,0,0.084838952944657,0,0.526582404173763,0,0,0,0,0,0,0,0,0,0.0704996770003287,-0.00262620624611496,0,0,0,0,0,0.115558291869443,0,0,0,0.257817495704827,0,0,0.0464658594816904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0509939075597404,0
X601229.CH.EQUITY,0.0551632393057433,0.0646148742764291,0.165977385640538,0,0,0,0,0,0,0,-0.0794227487312623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.217235405809509,0,0,0.163995653858549,0,0,0,0,0,0,0,0.174586162600683,0,0,0,0,0,0,0,0.0981418647154573,0,0,-0.0672316250593593,0
X601288.CH.EQUITY,0,0,0.184990911004237,0,0.0447608190517771,0,0,0,0,0,0,0.29643322583116,0,0.0946712317900236,0.174303550529181,0,0,0,0,0,0,0,0,0,0,0,0,0,0.119236660784947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
