,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X300059.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X000002.CH.EQUITY,X001979.CH.EQUITY,X600048.CH.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X16.HK.EQUITY,X2007.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X823.HK.EQUITY,TED,RealEstateDiff
X000001.CH.EQUITY,0,0,0.158471924438161,6.93889390390723e-18,0,0,0.0144153852712174,0,0.389519858595303,0,0.0125150632645104,0.0169625692605407,0,0.253531847057847,0,0,0,0,0,0,0.000288955396556451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0414839638485213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002142.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.143577315091102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.180326789147351,0,0,0,0.347745355108661,0,0,0,0,0,0,0,0,0,0,0,0,-0.0590242205686432,0.0812325888382201,-0.166700776180376,0.0408849909369459
X600000.CH.EQUITY,0,0,0,0.339687902706311,0.407061330716613,0,0,0.0390361277790614,0,0,0.0583296685045197,0,0,0,0,0,0,0,0.0828676036558865,0,0.0241112845867786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600015.CH.EQUITY,0,0.0167245874529949,0.256384776893161,0,-3.46944695195361e-18,0,0,0.350377389865695,0,0,0,0,0.0313155704136522,0,0,0.138819438567169,0,0,0,0,0,0,0,0,0,0,0.0375765032637677,0,0,0,0,0,0,0,0,0.091290833193883,0,0,0,0,0.0492570292850344,0,-0.00397046355015195,0,0,0,0,0,0,0,0,0
X600016.CH.EQUITY,0,0,0,0,0,0,0,0.306267191288976,0,0.0305446910247428,0.153015288473241,0,0,0.130816450050618,0.17988884129132,0,0,0,0,0,0,0,0,0,0,0,0,0,0.113995659555973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0352866771530335,0,0,0,0,0
X600036.CH.EQUITY,0,0,3.46944695195361e-18,0,0,0,0.0218151423754553,0,0,0.0547784864342118,0,0.0978083196798581,0.0978520796501804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.114020699316095,0,0,0.0137070078003058,0,0.0800181850823569,0,0.0180697871811621,0.0799828213478842,0,0,0.0268266170187096,0,0,0.203229894598388,0,0,0,0,0,0,0,0
X601166.CH.EQUITY,0,0,0.230553118124021,0,0,0.0661198260081037,0,0.154393548693495,0,0.0402398700956794,0,0,0.351457538612879,0.0885297851376493,0,0,0,0,0,0,0,0,0,0.062886294469019,-0.0712769708529732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0447309439688662,0,0,0,0,0,-0.00208463136614528,0
X601169.CH.EQUITY,0,0,0.177375703001141,0.33090864883104,0.0417310065978845,0,0,0,0.0775570996418687,0,0,0,0,0,0.0506598970196272,0.155936312843027,0,0,0,0,0,0,0.141972925103998,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0.00438047938877669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601229.CH.EQUITY,0,0.100177836518024,0.14004291115405,0,0,0,0.0397358862994093,0,0,0,0.358719958531784,0,0,0.180634521191606,0,0,0.0827699698626363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0717155512758803,0,0,0,0,0
X601288.CH.EQUITY,0.0963782336578614,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0.320674839918599,0,0.124994702539579,0.381532756153547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0372823163795394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
