,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X300059.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X000002.CH.EQUITY,X001979.CH.EQUITY,X600048.CH.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X16.HK.EQUITY,X2007.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X823.HK.EQUITY,TED,RealEstateDiff
X000001.CH.EQUITY,0,0.0226449132392493,0.120377359432313,0,0,0.0370066431513694,0.133421266200577,0,0.379038934824974,0,0,0,0,0.123262962880177,0,0,0,0.0033334767073975,0,0,0,0,0,0,0,0,0,0,0.0214947988924775,0,0,0,0,0.017360310721852,0,0,0,0,0,0,0,0,0,0.0233235983725427,0,0,0.0311326526223984,0,0,0,0,0
X002142.CH.EQUITY,0,0,0,0,0,0.671084094920207,0,0,0,0,6.93889390390723e-18,0,1.73472347597681e-18,0,0,0,0.0575946935492355,0,0,-0.0111236565067934,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0745344220234531,0,0,0,0,0,0,-0.0137516785663672,0,0,0,0,0,0,0,0,0,0,0
X600000.CH.EQUITY,0.199742705890184,0,0,0,0,0,0,0,0.0484920976516115,0,0.428252916549456,0,0,0,0,-8.67361737988404e-19,0,0,0.0578472633959281,0,0.0346099233127385,0,0.0839445141252328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600015.CH.EQUITY,0,0,0.159773342067957,0,0,0,0,0.367410776498996,0,0,0,0,0.0598650588967496,0,0.0658864894326207,0.229292419182555,0,0.0521743096916115,0,0,0,0,0,0,0,0,0.116843887059427,0,0,0,0,0,0,0,0,0.00506390482628436,0,0,0,0,0.0286737052960023,0,0,0,0,0,0,-0.100806146834852,0,0,0,0
X600016.CH.EQUITY,0,0,0.0100712717988101,0.198777733526994,0,0,0.0270058388551485,0.122763505458274,0,0,0.155576460192661,0,0,0.132024861867362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0735735878893211,0,0,0.12080420308253,0,0,0,0,0,0,0,0,0,0,0,0,0.0331225540403892,0,0.150274509330249,0,0,0,0,0
X600036.CH.EQUITY,0.145135332089283,0.0555087797143407,0,0,0,0,0,0,0,0.0519158458976606,0,0,0.185372096113284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0529389825803562,0,0,0,0,0.088814744971552,0,0,0,0.101327061735412,0,0,0,0,0,0,0.199241365452645,0,0,0,0,0,0,0,0
X601166.CH.EQUITY,0,0,0.171957042330894,0,0,0.255415954801535,0,6.93889390390723e-18,0,0.15108645764806,0,0,0.294499024013848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0323250600019775,0,0,0,0,0.114734816217592,0,0
X601169.CH.EQUITY,0,0,0,0.354243053680255,0,0,0,0,0,0,0.160155052860481,0,0.0530041323688017,0,0,0.0234129137143542,0,0,0,0.0452240925130522,0,0.0788266895826895,0,0,0,0.0190845864499398,0,0,0,0,0,0,0,0.259460147190783,0.0240306318517728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601229.CH.EQUITY,0,0.145635780566661,0.185749899322425,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0.00467409443089233,0.285923457335128,0,0.0533233208691784,0.05800405887217,0,0,0,0.0373614222443557,0,0,0,0,0,0,0,0,0.169955669633704,0,0,0,0,0,0,0,0,0,0,0.045971438586074,0,0,0,0,0,0.0501204868536313,0,0,0,0,0
X601288.CH.EQUITY,0.0760963658328846,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0.243139852030252,0,0.167218728683086,0.433329698464428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0432453499505105,0,0,0,0,0,0,0.00437392444993654,0,0,0,0,0,0,0,0,0,0,0,0,-0.0423991398365199,0
X601328.CH.EQUITY,0,0,0.0881836198752126,0,0.462380515283358,0,0,0.044397343004312,0,0.0783187624077847,0,0,0,0,0.215802997744909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0926996583138017,0,0.0476894079079088,0,0,0,0,0,0,0,0,0,0.00077386430309049,-0.0136371549894665
