,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X600919.CH.EQUITY,X600926.CH.EQUITY,X601009.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601577.CH.EQUITY,X601818.CH.EQUITY,X601838.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X601916.CH.Equity,X601077.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2801.TT.EQUITY,X2880.TT.EQUITY,X2884.TT.EQUITY,X2886.TT.EQUITY,X2891.TT.EQUITY,X2892.TT.EQUITY,X5880.TT.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X2885.TT.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X2883.TT.EQUITY,X2888.TT.EQUITY,X267.HK.EQUITY,TED,RealEstateDiff
X000001.CH.EQUITY,0,0.0666941521741735,0,1.38777878078145e-17,0,0.238921263469496,0,0,0,0.0568183753386333,0,0,0,0,0,0,0.132940717963167,0,0,0,0,0.107866122053017,0,0,0,0,-0.0129640447761987,0,0,-0.133251148657822,0,0.0134226985826832,0,0,0,0,0,0,0,0.306986401263571,0,0,0,0,0,0,0,0,0,0,0,0
X002142.CH.EQUITY,0.272156493166411,0,0,0,0,0.0872372374324469,0,0,0.229412138356771,0,0,0,0,0,0,0,0.224557037602215,0,0,0,0.0234487459442,0,0,0,0,0.0314545153601968,-0.342008201852545,0,0,0.204015510492132,0,0,0,0,0,0,0,0,0,0,-0.108089396429802,0,0,0.159370934001124,0.0272100182018794,0,0,0,0,0,0,0
X600000.CH.EQUITY,0.0689844918166591,0,0,0.375884735428901,0,0,0,0.0405150762334439,0,0.0716816288979263,0,0,0,0,0,0,0,0.204821269568472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0660015886968628,0,0,0,0,0,0,0,0.0820961102490332,0,0,0,0,0,0,0
X600015.CH.EQUITY,0.0906374844439937,0,0,0,0,0,0,0,0.170190008576767,0,0,0,0,0,0,0,0,0,0,0.0343537076024571,0,0,0,0.445884138837257,0,0,0,0.0207093764538162,0,0,0,0,0,0,0,0,0,0,0,0,0.136230671279076,0,0,0,0,0,0,0,-0.181994167902402,0,0,-0.022514041694569
X600016.CH.EQUITY,0,0,0,0,0,0,0,0,-0.385980305145557,0.0257157691155731,1.73472347597681e-18,0,0,0,0,0,0.0539778084172403,0,0,0,0,0,0.379108793535094,0.0577723788388394,0,0,0,0,0,0,0,0,2.77555756156289e-17,0,0,0,0,0,0,0.165288406958009,0.063867808188574,0,0,0.253834260669919,0,0,0,0,0,0.286045014249849,0,0
X600036.CH.EQUITY,0.231576349203556,0.202014989508772,0,0,-0.0904947921346747,0,0,0,0,0,0,0,0.0488162142722918,0,0,0,0,0,0,0.180203955475044,-0.0156615519537611,0.441882532903327,0,0,0,0.0693739943628083,0,0,0,0,0,0,0,0,0,0,0,0,-0.0233865033571503,0,0,-0.0460635997301171,0,0,0,0,0,-4.33680868994202e-19,0,0.210977127465054,0.0871799760372894,0.052323208036604
X600919.CH.EQUITY,0,0,0.131914762338646,0,0,0,0,0,0.154610076555035,0.0895458812439022,0.0266112462198246,0,0,0,0,0.047343736145258,0,0.079417952435744,0.0136326113547347,0,0,0,0.163850698668217,0,0,0,0,0,0,0,-0.289326207899577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0146582805440565,0,0,0,0,0,0
X600926.CH.EQUITY,0,0,0.0255035782732643,0,0,0,0,0,0.138251336219568,0.162070552019372,0,0,0,0,0,0.0282854650969975,0,0.32849890804645,0,0,0,0,0,0,0,0,0,0,0,0,-0.0653021170060622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.146128235481392,0,0,0,0,-0.026273465820205,0
X601009.CH.EQUITY,0,0.087373322335376,0,0.226168495131535,-0.0294921482563169,0,0.045556775156338,0.329114722990711,0,0,0,0,0,0,0,0,0,0.0859851954742368,0,0,0,0,0,0.0380016079878771,0,0,0.0681461128371203,0,0,0,-0.108186409260901,0,0,0,0,0,0,0.05847706106113,0,0,0.0233812904581224,0,0,1.73472347597681e-18,0,0,0,8.67361737988404e-19,0,0,0,0
X601166.CH.EQUITY,0.449431292356097,0.00530194510299624,0,0,0,0.327727144849662,0,0.23833866415645,0,0,0,0,0,0,0,2.16840434497101e-19,0,0,0,0,-0.103903033031042,0,0,-0.0161912638104833,0,0,0,0,0,0,-0.0819990024961305,0,0,0,0.110224678775999,0,0,0,0,0,0,0,0,0,0,0,0.13192173852387,0,0,0,0,0
