,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X600919.CH.EQUITY,X600926.CH.EQUITY,X601009.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601577.CH.EQUITY,X601818.CH.EQUITY,X601838.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601997.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X601916.CH.Equity,X601077.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2880.TT.EQUITY,X2884.TT.EQUITY,X2887.TT.EQUITY,X5880.TT.EQUITY,X000166.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X601881.CH.EQUITY,X2885.TT.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2882.TT.EQUITY,X2883.TT.EQUITY,X000002.CH.EQUITY,X600048.CH.EQUITY,X267.HK.EQUITY,TED,RealEstateDiff
X000001.CH.EQUITY,0,0,0,0,0.104877567404514,0.0342869075642734,0.0300627643678659,0,0,0.369698762713755,0,0,0,0,0,0,0,0,0,0,1.38777878078145e-17,0,0.0578217944385093,0,0,0,0,0,0,0,0.0330373308081905,0,0,0,0,0,0,0,0,0.0431933025632564,0,0,0.137957840262844,0,0,0.00498689141315821,0,0.0714219198515048,0,0,0,0
X002142.CH.EQUITY,0,0,0,0,0,0.189160442337282,0,0,0,0.345263826275033,0,0,0.0182534314234855,0,0,0,0.0418297588922131,0.19094796892528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.12329969526091,0,0,0,0,0,0,0,0,0.237158335166825,0,0.0197854201559103,0.0251971489470103,0,0,0.0706670658582499,0,-0.00989518195611219,0,0.0189852629195135
X600000.CH.EQUITY,0,0,0,0,0,0.0370151934259693,0,0,0,0,0,0.539881827678772,0,0.183202078250117,0.104367599350565,0,0,0,0.0755314278177659,0,0,0,0,0,0,0,0,0,0,0,0.0591594163530488,0,0,0,0,0,0.0259883601980747,0,0,0,0,0,0,0.0186078158520717,0,0,0.0029041811531092,0,0,0,0,0.155379124328399
X600015.CH.EQUITY,0,0,0.0820992226036333,0,0.0168469715346873,0,0,0,0,0,0.231295175341645,0.0255481881625424,0,0,0,0,0,0,0,0,0.0807506532252391,0,0,-1.73472347597681e-18,0.498881437758383,0,0.171450111887464,0,0,0,0,0,0,0,0,0,0,0,0,0,0.111837005013311,0,0,0,0,0,0,-0.0315781428353158,0,-0.0506778607679493,-0.11095238132525,0
X600016.CH.EQUITY,0.0578949101506128,0,0,0.151508326568746,0,0,0,0,0,0,0,0,0,0,0.0308311045741432,0.373436035545505,0,0,0,0,0,0,0,0.248651368374419,0,0,0,0,0,0,0.00726344869927211,0,0.0530222541337653,0,0,0,0,0,0,0.0480129603439894,0,0,0,0,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0.441914432813351,0.107866902759024,0,0,0.0723409189426399,0,0,0,0,0,0,0,0,0,0,0,0.15220565664492,0,0,0,0,0,0,0,0,0,0.100976415935771,-0.0685921909999646,0,0,0.101786175606579,0,0,0,0,0,0,0,0,0,0,0,0,0.0186286984567932,0.0494257270090048,0,0,0,0,0,0.0434316216337969,0
X600919.CH.EQUITY,0,0,0,0.143702865490384,0,0,0,0.555189992495006,0.0406404688338835,0,0,0,0,0.128824734342436,0.0164301361651758,0,0,0,0.0865749399438571,0,0,0,0,0,0,-0.0243470971293849,0,-0.124053685179456,0,0,0,0,0,0,0,0,0,0,0,0,-0.136310857059063,0,0,0,0,0,0.173583059138955,0,0,0,0,0
X600926.CH.EQUITY,0,0,0,0,0,0,0.372700260907639,0,0,0,0,0,0.0841223263390852,0.118718265789321,0,0,0,0.332075597346984,0,0,0,0,0,0,0,0,0,0,0,0,-0.0221401000771033,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17279652023354,-0.00443475560523035,-0.0491754472292585,0.104836735635426,0,0,0,0.01894410406628
X601009.CH.EQUITY,0.227569724816498,0,0,0,-0.256802582241045,0,0.495159830029192,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,-0.0408726434863042,0,0.0774507934917699,0,0,0.198335069276919,0,0,0,0,0,0,0,0,0.431368544698457,0,0,0,0,-0.215055247141847,0,0,0,0,0.0118779032107533,0
X601166.CH.EQUITY,0.203652401562981,0.282052709316558,0.0600986594322785,0,0,0.0291809281044419,0,0,0.0309418094334531,0,0,0,0,0,0,0,0,0.123732690891151,8.67361737988404e-19,0,0.234480796313336,0,0,0,0,0,0,0,0,0,0.023032848367575,0,0,0,0.144201675682809,0,0,0,0,0,0,0,0,0,0,-0.0418090575898743,0.0285183035562842,0,0,0,0,0
