,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2886.TT.EQUITY,X2891.TT.EQUITY,X000166.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X000002.CH.EQUITY,X001979.CH.EQUITY,X600048.CH.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X16.HK.EQUITY,X1997.HK.EQUITY,X2007.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X823.HK.EQUITY,TED,RealEstateDiff
X000001.CH.EQUITY,0,0.167532233857126,0,0,0,0.182640667988611,0,0,0.0258947420996035,0,0,0,0.261085702002263,0,1.38777878078145e-17,0.156596704570131,0,0,0,0,0,0,0,0,0,0.0365012717556426,0,0.062096989515466,0,0.0536692519180615,0,0.117574825546308,0,0,0,0,0,0,0,0.0119327313861486,0,0,0,0,0,0,0,0,0,0,0,0
X002142.CH.EQUITY,0,0,0,0,0,0.420137031163706,0,0,0,0,0,0,0.043092758268271,0,0,0,0,0,0,0,-0.0874192695128257,-0.0297068691380885,0,0,0,0,0,0,0,0,0.464200539489718,0,0.223864653232629,0,0,0,-0.0623970977096244,0,0,-0.322994179369859,0,0,2.77555756156289e-17,0,0,0,0,0,0,0,-0.0616129831403663,0
X600000.CH.EQUITY,0,0,0,0,0,0,0,0.379333238968204,0,0,0.414556642212558,0,0,0,0,0,0,0,0,0,0.0287519887263227,0.0858686235272341,0.0981540051753131,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0.0260791171025538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00404954837500304
X600015.CH.EQUITY,0,0,0.324294940043956,0,0,0,0,0.147264793202953,0,0,0,0,0.0319606665697665,0,0.132646907587534,0.201660015322689,0,0,0,0,0,0,0,0,0,0,0,0.0430751779709303,0,0,0,0,0,0,0,0,0,0,0,0.0571704507378751,0.00470080930678601,0,0,0,0,0,0,0,0,0,0,0
X600016.CH.EQUITY,0,0,0,0,0,0,0.0381689838579465,0,0,0,0.659118802458387,0,0,0.00416328053058378,0,0,0,0,0,0,0,0,0,0,0,0,0,0.203151676088217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0752552174551903,0,0,0,0,0
X600036.CH.EQUITY,0.225776257749455,0,0,0,0,0,0.388216135000923,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0996915466093579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.070626529730678,0,0,0,0.0525651503102187,0,0,0,0,0
X601166.CH.EQUITY,0.222046863656456,0,0,0.127118558322853,0,0.239798226723352,0,0.0392255634849513,0,0,0,0,0.246362204411,0,0,0,0,0,0,0.0433413699560033,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0722573145080598,0,0,0,0
X601169.CH.EQUITY,0,0,0.239946965444303,0.0550168536928156,0,0,0.0573522294033449,0,0,0,0.0626929808136021,0.222172159650607,0,0,0,0,0,0,0,0,0,0,0.040876596232153,0,0.131476562823388,0,0,0.0141381998879646,0,0,0,0,0.182202739939092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601229.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.337266942815313,0,0,0.0460383767265013,0,0,0.130638441229955,0,0,0,-0.0906056998777229,0,0,0,0,0.088798382404859,0,0.0217197551999662,0,0,0,0,0,0,0,0,0,0,0,0.192858533495066,0,0,0,0,0,0.204033113079019,0,0,0,0,0,0
X601288.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.308674179531986,0,0.140505091670875,0.408237739783412,0,0,0.00810074643777181,0,0,0.00922320813204251,0.0333478442083823,0,0,0,0,0,0,0,0.0309730580425192,0,0,0,0,0,0,0.0561061274514762,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0298831054648152,0
X601328.CH.EQUITY,0,0,0.640212141121325,0,0,0,0,0,0.235386102354852,0,0,0,0,1.73472347597681e-18,6.93889390390723e-18,0.0361727944424541,0,0,0.0363753415753213,0,0,0,0.0282069420428268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.38777878078145e-17,0,-2.16840434497101e-19,0,0,0,0,0,0
