,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2886.TT.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X300059.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X000002.CH.EQUITY,X001979.CH.EQUITY,X600048.CH.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X16.HK.EQUITY,X2007.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X823.HK.EQUITY,TED,RealEstateDiff
X000001.CH.EQUITY,0,0.0669354447191754,0,0,0,0.151985309312712,0.072672542839368,0,0,0,0,0,0.309648779434814,0,0.142629202309452,0.0540785180116927,0,0,0,0,0,0,0,0.150082913198313,0,0,0.0452107443250968,0,0,0,0.0375092674660549,0,0,0,0,0.00643681703642155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002142.CH.EQUITY,0,0,0,0,0,0.761976533985342,0,0,0,0,0,0,0,0,0,-0.03789144949175,0.0683257120874338,0,0,-0.118805512104754,-0.0377538000474052,0,0,0,0,0,0,0,0,0,0,0.273945112748326,0,0,0,0,0,-0.123716617758853,0,0,-0.0503112459828956,0,0,0,0,0,0,0,0,0,0,0
X600000.CH.EQUITY,0.00559969259565537,0,0,0.230116610618138,0,0,0.14047958154558,0,0.197923205203584,0,0.322708069648519,0,0,0,0,0,0,0,0,0,0,0.101926558162854,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0.0243505364146399,0,0,0,0,0,0,0,0,0,0,0,0,0
X600015.CH.EQUITY,0,0,0.247564939061631,0,0,0,0,0.283017808718783,0,0,0,0,0,0,0.0219375842458306,0.215954389877613,0.00592609903083281,1.6940658945086e-21,0,0,-0.0457023911783862,0,0,0,0,0,0.0675904692519672,0,0,0,0,0,0,0,0,0.10579746843515,0,0,0,0,0.0532867924487365,0,-0.00429135094345989,0,0,0,0,0,0,0,0,0
X600016.CH.EQUITY,0,0,0.115218292497401,0.135992501699321,0,0,0,0.184568069553229,0,0,0.0673612577240319,0,0,0.137288043472807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0862208105818589,0,0,0.132015229006875,0,0,0,0,0,0,0,0,0,0,0,0,0.0123011810991354,0,0.152721176136691,0,0,0,0,0
X600036.CH.EQUITY,0.14248224760565,0,0,0,0,0,0.274440555445089,0,0,0,0,0,0.203469904594702,0,0,0,0,0,0,0,0.0558535544166992,0,0,0,0,0,0,0.0840612382408673,0,0,0,0,0,0,0,0,0.0886151961350643,0,0,0,0,0,0,0.108533891070372,0,0,6.93889390390723e-18,0,0,0,0,0
X601166.CH.EQUITY,0.175188218337595,-0.017393677600721,0,0,0,0.151834274409008,0,0,0,0,0,0,0.51364388363545,0.183859256120659,0,0.0691779154806652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0353837496417202,0,0,0,0,-0.0993492869801657,0,0,0,0,-0.012487438047075,0,0,0,0,0,0,0,0.0376559418810076,-0.0996754198610859
X601169.CH.EQUITY,0,0,0,0.38474442631937,0,0,8.67361737988404e-19,0,0,0,0.17348572563547,0,0.0433139498893341,0,0.0100712355769216,0,0,0,0,0.0411827407233508,0,0,0.0866079812003601,0,0,0.00507051352102034,0,0,0,0,0,0,3.46944695195361e-18,0.219244444650823,0.0514369514614799,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0
X601229.CH.EQUITY,0,0.105155384199918,0.23865543843313,0,0,0,0.0381794087810392,0,0,0,0,0,0,0.303281568583208,0,0.102155200347035,0.0663572805035006,0,0,0,-0.138842697049253,0.0510389000089808,0,0,0,0,0.139779271417192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.028547711712793,0,0,0,0,0
X601288.CH.EQUITY,0.0329022182568742,0,0,0,0,0,0,0,0,0,0,0.25793443670838,0,0.18427579085514,0.434914567800471,0,0,0,0.00428222663367748,0,0,0,0,0,0,0,0,0,0,0,0.0424379508135421,0,0,0,0,0,0,0.0124162338666236,0,0,0,0,0,0,0,0,0,0,0,0,-0.0500756025988455,0
X601328.CH.EQUITY,0,0,0.308719901448785,0,0.241062837023135,0,0,0.148517294755203,0,0.00255692515951441,0,0,0,0.0682145043630135,0.0769794035317198,0.0558332309096318,0,0,0.0370677544740255,0,0,0,0,0,0,0,0,0,0,0,0.043440458391904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0.0280359731601457,0,0,0,0
X601398.CH.EQUITY,0,0,0,0,0,0.0390995219028008,3.46944695195361e-18,0,0,0.0121591486322076,0,0,0.280301080778383,0,6.93889390390723e-18,-1.38777878078145e-17,0,0,0,0,0,0,0.0182107460841764,0,0,0,0,0,0,0,0.115180225380721,0,0.110718589753572,0,0,0.295216292475118,0,0,0,0,0.0523036027292783,0.0573264204851421,0,0,0,0,0,6.93889390390723e-18,-0.0035381740093912,0,0,0
X601818.CH.EQUITY,0,0,0,0,0,0.0813071395305166,0.398967572214013,0,0,0,0,0,0,0,0,0.426341662856421,0,0,0,0,0.0285056616200082,0,0,0,0,0,-0.0157277767137074,0,0,0,0,0,0,0,0,0,0,0,0.0300035578154556,0,0,-0.0249590079888777,0,0,0,0,0,-1.73472347597681e-18,0.0638458927104853,-0.0629540411837868,0,0
X601939.CH.EQUITY,0,0.0464409713329945,0.426763253611008,0,0,0,0,0,0.021344562834484,0,0,0.265676217429578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.106812473056466,0,0.055970801483535,0,0,8.67361737988404e-19,0,0,0.0402871963091937,0,0,0,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0.107493315520453,0,0,0,0.0462510611620082,0,0,0.243532101718886,0,-1.73472347597681e-18,0.109782185220344,0,0,0,0,0,0,0.0647695842907015,0,0,0,0,0,0,0,0,0,0,0.105898998998152,0.124635756893103,0,0.123484013144822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0
