,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X300059.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X601881.CH.EQUITY,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X000002.CH.EQUITY,X001979.CH.EQUITY,X600048.CH.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X16.HK.EQUITY,X2007.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X823.HK.EQUITY,TED,RealEstateDiff
X000001.CH.EQUITY,0,0.232751273721796,0,0,0.556158005510985,0,0.0175468759689585,0,0,0,0,0,0.0665516365501548,0.0170210177011759,0,0,0.0619067478249535,0.0602593400653285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0130915592281021,0,0,0,-0.275265527468811,0,0,0,0,0
X002142.CH.EQUITY,0,0,0.130403719966132,0,0.53411679416348,0,0,0.0324163359478317,-0.195979243719764,0,0,0,-0.0532251979694617,0,0,0,0,0,0,0,-0.0494105315905625,0.0891289698572585,0,0,0,0,0,0,0,0,0,0,0,0.416820255500758,0,0,-0.252876489793968,0.0327417433779368,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,-0.0473617292763707,0,0.0341529479078218,0
X600000.CH.EQUITY,0,0,0,0,0.0261375443499675,0.0161234894281979,0,0.033870761260416,0,0.395989260155105,0,0.0566638312653835,0,0,0,0,0,0,0,0,0.0471642952487727,0,0,0,0,0,0,0,0,0,0,0.126670511716077,0,0,0,0,0,0,0,0,0,0.0195727228472601,0,0,0.0317172720360538,0,0,0.0154053017839185,0,0,0,0
X600016.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.0868613575016658,0,0.0337200848683816,0.107236890529713,0,0.0127784086527201,0,0,0,0,0,0,0,0,0,0,0,0,0,0.616725930682902,-0.455921607091075,0,0,0,0,0,0.213481643704171,0,0,0.0301935452012407,0,0.20806487705365,0.226354633246898,0.0591731797048444,0,0,0.133737606362117,0,0,0,0,0,0
X600036.CH.EQUITY,0.242416722013878,0.298840333946804,0,0,0,0,0,0.0161001100930884,0,0,0,0,0,0.0781728151731816,0,0,0,0,0,0,0,0.0913957472470252,0,0,0,0,0,0,0,0,0,0.179246824985486,0,0,0,0.10465030739336,0.0430697643545067,-0.0520881253858725,0,0,0,0,0,0,0,0,0,0,0.111595117474693,0.0489503023723864,0,0
X601166.CH.EQUITY,0.0234284314988055,0,0,0,0,0,0,0.256990261189416,0,0,0,0.32528534538285,0.0206460787460007,0,0,0,0,0,0,0,0.17018234680798,0,0.0732075300159813,0,0,0.0154651622646749,0,0,0,0,0,0,0,0,0.0581621654243952,0,0,0,0,0.00705742107557616,0,0,0.0560092222798044,0,0,0,0,0,0,0,0,0
X601169.CH.EQUITY,0,0.00614226352072066,0,0,0,0,0,0.304338743153202,0,0.148751125068617,0.0474102223712564,0.0046407452685187,0,0,0.121168557780645,0.0960053666554915,0,0,0,0.0186563693188761,0.158806797091646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0400507894834761,0,0,0,0,0,0,0,0,0,-0.00107238804789802,0,0
X601229.CH.EQUITY,0,0.149310496774203,0,0,0,0.486332919050844,0.356740748170694,0,0,0,0,0.207425025190487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.151710398349773,0,0.0541011946207529,0,-0.188427312444462,0,0,0,-0.0340729451751543,0,0,0,0,0,0,0,0,-0.160449004704915,0,0,0.163092132306549,0
X601288.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.05036870725758,0.377581923731004,0,0,0.0103668562578832,0.190937756040569,0.114241995616147,0,0,0,0,0,0,0.00875463079515496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00937879327425614,0.174918616201716,0,0,0,0,0,0,0,0,0,0.0461924517133122,-0.0452255128058458
X601328.CH.EQUITY,0,0,0.33728172230688,0.0574204636684044,0,0,0,0,0,0,0,0,0,0.0759647709455984,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0333150982466904,0,0,0,0.0736858721226248,0,0,0.0211488831338317,0,0,0,0,0,0,0.20404560444226,0,0,0,0,0,0,0,0,0,0
