,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X600919.CH.EQUITY,X600926.CH.EQUITY,X601009.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601577.CH.EQUITY,X601818.CH.EQUITY,X601838.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601997.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X601916.CH.Equity,X601077.CH.Equity,X2801.TT.EQUITY,X2880.TT.EQUITY,X2884.TT.EQUITY,X2886.TT.EQUITY,X2887.TT.EQUITY,X2891.TT.EQUITY,X2892.TT.EQUITY,X5880.TT.EQUITY,X000166.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X2885.TT.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X2883.TT.EQUITY,X2888.TT.EQUITY,X000002.CH.EQUITY,TED,RealEstateDiff
X000001.CH.EQUITY,0,0.182819279149556,0,0,0,0,0,0,0.025319878672879,0,0,0.0824956707064567,0,0,0,0,0,0.123160676950324,0,0,0,0,0,0,0,0.105616530161212,0,0,0,0,0,0,0,0,0.0330095692615506,0,0.221485767980365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002142.CH.EQUITY,0.0719610524333213,0,0,0,0,0.0567637893978112,0,0,0.332841073144055,0.0224369512829825,0.333198140747725,0.108978411255411,-0.0468438101303305,0,0,0,0,0,0,0,0,0,0,0,-0.136585106349946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0524087531426858,0,0,-0.00484322398832988,0,0,0,0,0,0,0.132242745854797
X600000.CH.EQUITY,0,-0.0145824247783473,0,0,0,0.0192472624361738,0,0,0.0739847415823846,0,-0.00407141391349168,0.135305164601556,0,-0.167764280162813,0,0,0.317119327696562,-0.00282943000766659,0,0,0.405042817911745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0769684609687642,0,-0.0884407002854766,-0.13091887135186,0
X600015.CH.EQUITY,0,0,0,0,0,0,0,0.074367318405695,0.0764759262186158,-6.93889390390723e-18,0.458673720745749,0.0894345570128621,0,0.220870347180513,0,0,0,0,0,0,0,0,0,0,0.0617673174861034,-0.16762138146651,-0.0617341658316417,0,0,0,0,0,0,0,0,0.0981876159697617,0.0868226360477413,0,0,0,0,0,0,0,0.0532880555968706,0,0,0,0,0.0735526797650956,0,0
X600016.CH.EQUITY,0,0,0,0.0912538095236315,0,0,0,-0.55174540969793,0.061383620274267,0,0,0,0,0,-0.918964628290473,0.473804628678101,0.226128188068303,0,0,0,0,0.0302159465032522,0,0.601765086121758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.173924378363994,0,0,0,0,0,0,0,0,0,0,0.326863524102014,0
X600036.CH.EQUITY,0.0901575241726633,0.0237555902665834,0,0.0931282827976298,0,0,0,0,0,0.174312373058007,0,-0.0546316041657267,0,-0.128728424387575,0,0,0,0.0171526683000752,0.24654732738734,0,0,0,0,0.129863113932684,0,0,0,0,0,0,0,0,0,1.38777878078145e-17,0,0,0,0,0,0,0,0.234089376040476,0.21263675887407,0,0,0,0,0,0,0,0,0.024279769353718
X600919.CH.EQUITY,0,0,0,0,-0.23573484493812,0,0,0,0.168962097554461,0.220477022765721,0.0170952472693087,0.0293032770830738,0,0,0,0,-0.0040679181929225,0.0887081110998589,0,0,0,0,0.220840633754042,0,0.100340958717478,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.189274594937239,0,0.121221940771808,0,0,0,0,0,0,0,0,0.0472816320634169,0.134340207579748,0
X600926.CH.EQUITY,0,0,0.122279766498351,3.46944695195361e-18,0,0,0,0,-0.17675531301536,0,0,0,0,0,0,0,0,0.638854172403789,0,-0.0750949765473364,0,0,0,0,0.0420451934673076,0,0,0,-0.11312362747227,0,0,0,0,0,0,0,0,-0.0769603784887414,-0.148940666237315,0,0,0,0,0.10907350489444,0,0,0,-0.0945414280449277,0,0,0,0.17081941544209
X601009.CH.EQUITY,0.0488973622166671,0.212225107892681,0,0,0,0,0,0,0,0,0,0.210510714722145,-0.0903324386243566,0,0,0,0,0,0,0.0756362331581037,0.389707434718442,0.147800402815824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0679450286542432,-0.0194940262324316,0,0,0
X601166.CH.EQUITY,0.173476360321225,0,0.105227030011488,0,0,0.25040435509475,0,0,0,0,0.168764105659597,0.174430507233535,0,0,0,0,0.176928832557412,0,0,0,0,0.190421270358972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00279012052907049,0,0,0.0642003944304056,0,0,-0.071593475440138,0,0,0,0,0,-0.0466730533021836
