,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2886.TT.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X300059.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X600918.CH.Equity,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2882.TT.EQUITY,X000002.CH.EQUITY,X001979.CH.EQUITY,X600048.CH.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X16.HK.EQUITY,X2007.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X823.HK.EQUITY,TED,RealEstateDiff
X000001.CH.EQUITY,0,0.113774269130565,0.11767055719134,0,0.116150478440994,0.128700891800057,0,0,0,0,0,0,0,0,0,0,0.0964567945694264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0841014355472861,0,0.073161583092614,0.0930359270347065,0,0,0.0140187354174291,0,0.0294823390467967,0,0,0,0,0,0,0,0,0,0,0
X002142.CH.EQUITY,0,0,0,0.150759621744362,0.548022696913367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.358727121448419,0,0,0,0,0,0,0.0692259260300862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25529947579811,0,0,-0.0471665917761189,0,-0.00872706466816106,-0.183861409341892,0,0,-0.0387654090548937,-0.0523035864461524
X600000.CH.EQUITY,0,0,0,0,0.164216271959515,0,0,0,0.143151261716399,0,0,0,0.175335027808616,0,0,0,0,0,0,0,0,0,0,0,0,0,0.260094899761546,0,0,0,0,-0.0137968408581009,0,0,0,0,0,0,0.0891826826760714,0,0.681957809833202,0,-0.122610120922594,0,0,0,0,0,0,0,0,0
X600016.CH.EQUITY,0,0.186907688568361,0,0,0,0.228803926568196,0,0,0,0.133034127436891,0,-1.73472347597681e-18,0,8.67361737988404e-19,0,0,0,0,0,0,0,0.552846369332672,-0.516207169509416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0183232983297616,0,0,0,0,0,0,0,0,0.0461184766355,0
X600036.CH.EQUITY,0,0.260388950786929,0.161684961402447,0,0,0,0,0.0704536728256354,0,-2.16840434497101e-19,0,0,0.346420197743133,0,0,0,0,0.149808791372373,0.00287799323603565,0.0591414130010342,0,0,0,0,0,0,0,0,0,0,-0.00781863093413829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00902107543627287,0,0,0.028417330131137,0,0
X601166.CH.EQUITY,0.016660806209217,0.0361459295417036,0.0912028954530008,0.048248335641369,0.0120662757066271,0,0.0733340689724504,0,0,0,0,0.0418184998805398,0,0.469247071894265,0.056991887099469,0.0715610039017178,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,-0.0309514363656212,0.0259071420951703,0,0,0,0,0,0,0,0.0513164020936564,0,0,0.0712676696454596,0,0,0,0,0,0,0,0,0
X601169.CH.EQUITY,-0.0122007870298133,-0.0108231398261082,0,0,0,0,0,0,0,0,0,0,0,0.758058765800856,0.0845952215811577,0,0,0,0,-0.00918350064782336,0,0.0587328978111458,0,0.0442249224442097,0,0,-0.00420508104763546,0,0,0,0.0266443734624365,0,0,0,0,0,0,0,0,0.099643850173725,0,0,0,0,0,0,-0.0375976915108737,0,0,0,0,-0.0537446898993043
X601229.CH.EQUITY,0,0,0,0.0798502039553121,0,0,0,0,0,0,0.903914817457756,0,0,0,0,0,0,0,0.522947498962877,0,0,0,0,0,0,0,0,0,0,0.149190180551894,0,0,0,0,0,0,0,0,-0.0811733509848164,0,0,0,-0.30450112096102,-0.0594695245798574,0,0,0.045440470301803,-0.250519380141706,0,0,0,0.0973872644439611
X601288.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.0142988185026995,0,0,0.87836333451474,0.0639847116380952,0,0,0,0.0153464939523736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.120605952054949,0,0,-0.0917781099262913,0,0,0.0552010299642557,-0.142134577889043,0.0121973525742263,-0.0869741627710778,0,0,0,0,0,-0.0045415882275953,0,0,0
X601328.CH.EQUITY,0,0,0,0.327813922061719,0,0,0,0.250035621211703,0.21239031600073,0,0,0,-6.93889390390723e-18,0.0103983871182003,0,0,0,0.00466677996748821,0,0,0,0,0.0474873404656221,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0256244126861364,0,0,0,0,0,0,0,0,0,0,0
