,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X600919.CH.EQUITY,X600926.CH.EQUITY,X601009.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601577.CH.EQUITY,X601818.CH.EQUITY,X601838.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601997.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X601916.CH.Equity,X601077.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2880.TT.EQUITY,X2884.TT.EQUITY,X2886.TT.EQUITY,X2891.TT.EQUITY,X2892.TT.EQUITY,X5880.TT.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X2883.TT.EQUITY,X2888.TT.EQUITY,X000002.CH.EQUITY,X267.HK.EQUITY,TED,RealEstateDiff
X000001.CH.EQUITY,0,0,0.301499741151717,0,0,0.258547415551351,0,0.00209898488922269,0,0.200609275530192,0,0,0,0,-0.0307615726175429,0.133379449205446,0,0,-0.0220779861596665,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.223156718879067,0,0.0587166678855498,0,0,0,0.0917629805649971,0,0,-0.209115723946147,0,0,0,0,0,0,0,-0.0436099252713775,0,0
X002142.CH.EQUITY,0.00418731026176617,0,0,0,0,0,0,0.315991052350455,0.224369994094909,0,0,0,0,0,0,0,0,-0.245472462252543,0,0,0,0.0651472263409846,0,0,0,0,0,0,0,0,0,0,0,0,0.138033655471776,0,0,0,0,0,0.0262369598751976,0.0816498159930641,0,0,0,0,0,-0.0303192407687273,0.114210343489704,0,-0.256191295258343,0.0748830418641061
X600000.CH.EQUITY,0.210581974291168,0,0,0,0.285420485235602,0,0,0,0,0.017828986378431,0,0,0,0,0,0.18247896438733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.055534723474794,0,0,0,0,0,0,0,2.16840434497101e-19,0,0,0,-0.058822844759932,0
X600015.CH.EQUITY,0,0,0,0,0,0,0.120383714350987,0,0,0,0,0,0,0,0,0.0784441961259954,0,0,0,0,0.273501668210582,0,0,0.121531111523234,0.0558352412960961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.102234027809953,0,0,0,0,0
X600016.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.0818125192623175,0.465899462926895,0,0,0.192988530933076,0.0292710053329636,0.153927056490025,0,0,0.0822818408713884,0,3.46944695195361e-18,0,0,0.0693293026630671,0,0,-8.67361737988404e-19,0.0213821119534596,-0.0985796133759417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0653658636829841,0,0,0,-4.33680868994202e-19,0.0152346061748153
X600036.CH.EQUITY,0,0,0,0,0,0,0,0.00466787225020752,0.137187600611753,0.307233343074535,0.26124993562791,0.0886033396255415,0,0,0,0,0,0.052357828730658,0,0,0,0,0,-0.067235013814323,0,0.0839348940924134,0,0,0,0,0,0,0,0,0,0,0,0,0.0350860273514624,0,0,0.0122200064807374,0.0798710755659917,0.0440835925258049,0,0,0,0,0,0.0213368204569659,-0.0552768599970533,0
X600919.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0.168953570394781,0,0,0,0,0,0,0,0.624920358867578,0,0,0,0,0,0,0,0.141705577976932,0,0.059854162736896,0.0920172206943937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00517456173466892,0,0,0,0.12189517657342,-0.0844075023713155
X600926.CH.EQUITY,0,0.13148863560968,0.0465658526050497,-0.0547028506435233,0,0,0,0,0,0.614378237395457,0,0,0,0,-0.230858176674747,0,0,0.0901538147438306,0,0,0,0,0.0157442001103104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601009.CH.EQUITY,0,0.0797659957741971,0,0.161532349207817,0,0.190646137925165,0.129974676466797,0,0,1.73472347597681e-18,0,0.0375105699787631,0,0,0,0,0,0,0,0,0,0.0123446121874589,0,0,0,0,0,0,0,0,0,0.0101987788033619,0,0,0,0,0.0110213176505129,0,-0.0280638159452168,0,0,0,0.220174692227894,0,0,0,0,0,0,0,-0.0785770874228094,0
X601166.CH.EQUITY,0.467856674942699,0,0,0,0.0313940805309421,0.119067716896485,-0.0204170086700644,0.306783293183925,0,0,0,-0.00924628701938887,0,0,0,0,0,0,0,0,0,0,0.0399491332702933,0,0,0.0369169761465922,-0.110351903640723,0.135452582968088,0,0,0,0,0,0,0,0,-0.000795183970962821,0,0,0,0,0,0,0,0,0,0,0.0822002386383725,0.0317677844260688,0,-0.0972101184314147,-0.0250704966644667
X601169.CH.EQUITY,0,0,0,0,0.618763536739526,0.0455534455340589,0,0,0,0,0,0,0,0,0,0,0,0,0.0365312754454825,0.0987929035748139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0815965963528859,0,0,0,0,-0.0310302635181534,0,0,0.053515883951423,0,-0.136856442007324,0.0665113927719563,0
