,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2886.TT.EQUITY,X2891.TT.EQUITY,X000166.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X000002.CH.EQUITY,X001979.CH.EQUITY,X600048.CH.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X16.HK.EQUITY,X1997.HK.EQUITY,X2007.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X823.HK.EQUITY,TED,RealEstateDiff
X000001.CH.EQUITY,0,0.227456709632223,0.0928086770405877,0,0,0.252915493776121,0,0,0,0,0,0,0.223427600802183,0,0,0.0743220351568987,0,0,0,0,0,0,0,0,0,0.125160794891787,0,0,0,0,0,0.0859090282298332,0,0,-0.118871403645782,0,0,0,0,0.0902558312817844,0,0,0,0,0,0,0,0,0,0,0.0154176529616777,0
X002142.CH.EQUITY,0,0,0,0,0,0.577471044733019,0,0,0,0,0,0,0.0875562307013913,0,0,0,0,0,0,0,-0.0864147570048004,0,0,0,0,0,0,0,0,0.0958211995837653,0.2049709144858,0,0,0,0,0,0,-0.0580370401397891,-0.0524887635824011,0,0,0,0,0,0,0,0,0,0,0,0.107248147296032,-0.133487705658563
X600000.CH.EQUITY,0.173611048258763,0,0,0,3.46944695195361e-18,0,0,0.273531954391324,0,0,0.204649849433069,0,0,0,0,0.195517832964607,0,0,0,0.0327817608164805,0,0.0276103354840887,0,0,0,0.125605731149115,0,1.38777878078145e-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0
X600015.CH.EQUITY,0,0,0,0,0,0,0.00336167101032777,0.111967199655762,0.0308620630851861,0,0,0,0.166948470119248,0,0,0.0443842992740739,0.0125247855174489,0,0.0830773156954114,0,0.0220025031859331,0,0,0,0,0,0,0.159663207050738,0,0,0,0,0.174862902028294,0,0,0,0.0687763124683434,0,0,0.141237772492231,0,0,0,0,0,0,0,0,0,0,0,0
X600016.CH.EQUITY,0,0,0,0,0,0,0,0.0320711471766939,0,0,0.431213039608194,0,0,0,0,0.0406151990452738,0,0,0,0,0,0,0,0,0,0,0,0.298636027084877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.208478220591126,0,0,0,0
X600036.CH.EQUITY,0.60160012189321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0376371202174685,0,0,0,0,0,0,0,-0.0402417134611398,0.195947846613595,0,0,0.0464691626747314,-3.46944695195361e-18,0,0,0.0423006853810934,0,0,0,0,0,0,0,-0.0507036530270549,-0.0303294318902371
X601166.CH.EQUITY,0.173575541670773,0,0,0,0.0890537711855945,0.289913961497882,0,0,0,0.0001666037920501,0,0,0.271301389921656,0,0,0.0354603575461207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.122043563071362,0,0,0,0
X601169.CH.EQUITY,0,0,0.111960309735446,0.264122574859164,0,0,0.117035816557897,0,0,0,0,0,0,0,0.11457659684729,0,0,0,0,0,0,0.0656067878389201,0,0,0,0,0.0182813910379084,0,3.46944695195361e-18,0,0.0603211330319295,0,0.229844851691757,0,0,0.0617540922087389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601229.CH.EQUITY,-0.0522746074815972,0,0,0.127432449473474,0,0,0,0,0,0.287374072065476,0,0,0,0.23352339095755,0,0,0,0,0,0.317661458995418,-0.119099642165049,-0.065617036057621,0,0,0,0,4.33680868994202e-19,0.248635053706411,0.189146023712906,0,0,0,0,0,0,0,0,-0.116224024454263,0,0,0,0,0,0,-0.206440463331299,0,0,0,0,0,0.0126831160709488,0.0567507090977106
X601288.CH.EQUITY,0,0,0,0,0,0,0,0,0.22736189344516,0,0,0.412831393891608,0,0,0.262948374164477,0,0,0,-1.73472347597681e-18,0,0.010633029464314,0,0,0,0,0,0,0,0,0.0608675355865043,0,0,0,0,0,0,0.0202776458496187,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0321652051866933,0
