,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2886.TT.EQUITY,X2891.TT.EQUITY,X000166.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X000002.CH.EQUITY,X001979.CH.EQUITY,X600048.CH.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X16.HK.EQUITY,X1997.HK.EQUITY,X2007.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X823.HK.EQUITY,TED,RealEstateDiff
X000001.CH.EQUITY,0,0,0,0,0,0.269777034357235,0,0,0,0,0,0,0,0,0,0.143701446442057,0,0,0,0,0,0,0,0,0,0.113129879598463,0,0,0.00282161592356338,0,0,0,0.142707078835505,-0.0199852226781253,0,0,0,0,0,0,0.135113312405745,0,0,0,0,0,0.0942572165763326,0,-0.266663660191774,-0.0184855819194143,-0.152572492559571
X002142.CH.EQUITY,0.189742604827545,0,0,0,0,0.200453850839679,0.0731737356898187,0,-0.0252018776376345,0,0.0159931604980614,0,0,0,0,0,0,0,0,0,0,0,0.218556838266082,0,0,0,0,0,0.0231952458027294,0,0,0.0879719751681068,0,-0.00852111479249306,0,0,-0.0805963811983869,0,-0.0512157458800743,0,0,0,0,-0.0705404531639802,0,0,0,0.010524486497141,0,-0.177644351145709,-0.172478699212941
X600000.CH.EQUITY,0.0635129345349879,0,0,0,0,0.11336564697596,0,0,0,0,0.428648420193021,0,0.107566976682298,0,0.0218730288286594,0,0,0,0,0,0.242466845409535,0,0,0,0.0242388508162576,0,0,0,0,0.00780887901375155,0,0,-0.0462945338354216,-0.0228516229741979,0,0,0,0,0,0.0667632494188265,0,-0.0186430344230157,0,0,0,0,0,0,0,0,0.0966287784282214
X600015.CH.EQUITY,0,0,0,0,0,0,0,0.23872144006732,0.0243249707292868,0,0,0,0.365375226386925,0,0,0.0694813941977813,0,4.33680868994202e-19,0,0,0,0,0,0.0916239900141164,0.0835715580235512,0,0,0,0,0,0,0.0558862752578691,0,0,0,0.0685314046132406,0,0,0,0,0,0,0,0,0,-0.00481718905310114,0,0,0,0,0
X600016.CH.EQUITY,0,0,0.00832857515468102,0,0,0,0,0.237364243885594,0.0813485878833824,0,0.226947786730706,0,0,0,0,0,0,0,0,0,0,0.146806785618958,0,0,0.271955228983601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0.134520490289047,0.173021384891492,0.0931278793472465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0779155017769121,0,0,0,0,0.307367899665904,0,0,0.104723005435363,0,0,0,0.110612153267237,0,0,0,0,0,0,0,0,0,0,0,0,0.000901096731445316,0
X601166.CH.EQUITY,0.0791065149835083,0,0,0,0,0.284649900547676,0,0,0,0,0,0.176910860964439,0.0253512411172019,0,0.0759745008117265,0,0,0,0,0,0,0,0.0781160958663163,0,0,0.00133191256295614,0,0,0,0,0,0,0.477862026784252,0,0,0,0,0,0,0,0,0,0,0,0,0.045248334915131,0,0,0,0,0
X601169.CH.EQUITY,0,0.154269674960155,0.144455847504199,0.486001519779155,0,0,0,0,0,0,0.112845718026933,-0.0270135602193195,0.0117513618343849,0,0.088602854498139,0,0,0,0,0,0,-0.0324968304295031,0,0,0,0,0,0,0,0.150006515813649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0376477540973756,0,0,0,0
X601229.CH.EQUITY,0,0,0,0.0221334439564332,0,0,0,0,0,0.188657166471703,0,0,0,0.27302387869995,0,0,0,0,0.0705932398510246,0,-0.14521996680528,0,0.0320219376983066,0,0,0.320586866112838,1.38777878078145e-17,0,0,0,0,0,0.17240204616803,0,0,0,-0.140665798834433,0,0,0.18952835913378,0,0,0,0,0,-0.117704490499293,0,0,0,0,0
X601288.CH.EQUITY,-0.0315770619938634,0,0,0,0,0,0,0,0.243729544767638,0,0,0.541950143357219,0,0.103680691232995,0.12235674874909,0,0,0,0.0529924973093896,0,0,0,0,0.0320369044573233,0,0,0,0.03533570573723,0,0,0,0,-0.0343100917106938,0,0,0.00545550868590239,0,0,0,0,0,0,0,0.0333830237488115,0.0619463366768787,0,-0.0515507614786895,0,0,0,0.0476112093114478
