,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X000166.CH.EQUITY,X002736.CH.EQUITY,X300059.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X000002.CH.EQUITY,X001979.CH.EQUITY,X600048.CH.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X16.HK.EQUITY,X1997.HK.EQUITY,X2007.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X823.HK.EQUITY,TED,RealEstateDiff
X000001.CH.EQUITY,0,0.420654286754929,-6.93889390390723e-18,0.0311724837048115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0592674973550015,0,0,0,0,0,0,0.0613787336078264,0.0573435215110872,0,0,0,0.0988983382903487,0,0.0503785408552596,0,0.107202367571006,0,-0.131752890370297,0,0.0740496612277272,0,0,0,0,0,0,0.0788268415902803,-0.0961900583057688
X002142.CH.EQUITY,0.166454170726273,0,0,0,0,0,0.145026211127064,0,0.0613785917316654,0,0,0,0,0.293307754721013,0,0,0,-0.045081122777987,0,0,0,0,0,0,0,0.00252028993507685,0,0,0,0.11541971301383,0,0,0,0,0,0.119045904127089,0,0.127504457689497,0.0198444778722104,0,-0.131929402977225,0,0,0,0,0,0,0,0,-0.0840385055393335,0
X600000.CH.EQUITY,0,0,0,0.127097317446113,0,0.349071180020712,0,0,0,0,0.00263263572733732,0,0,0,0.09211989812791,-1.73472347597681e-18,0,0,0,0,0.03021175334425,0,0,0,0.13198943707755,0,0,0,0,0,0,0,0.229885916953146,0,0,0,0,0,0,0,0,0,0,0.0175698406160336,0,0,0,0,0,-0.183504235980819,0.251542140708682
X600015.CH.EQUITY,0.0282272631659689,0,0.151130794428541,0,0,0,0,0.466531487302806,0,0,0,0,0,0.0077227030337754,0.0765885697713408,0,0,0,0,0,0,0,0.139789409479687,0,0.146844231032028,0,0,0,0.0749606335537552,0,0,0,0,0,0,0,0,0.00723518055075976,0,0.0827155293681175,0,1.38777878078145e-17,0,0,0,0,0,0,0,0,-0.00940334275929308
X600016.CH.EQUITY,0,0,0.0855199947805724,0.132313428835428,0,0,0,0,0,0,0,0,0,0,0.320628068639879,0,0,0,0,0,0,0,0,0,0,0,0.226814190383763,0,0,0,0,0,0,-0.0920468768241551,0,0,-0.0464295797400172,0,0,0,0,0,0,0,0,0.0154077827951199,0.0468202964707473,0,0,-0.0837059767790049,0
X600036.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.381214319590675,0,0.018100661800312,0,0.0121957533268981,0,0,0,-0.0143784478768282,0,-0.0702352173174836,0,0,0,0,0,0,0,0.140440309563098,0.651670879162623,0,0,0,-0.161159498340292,0,0,0.0796303495486883,0,0,0.167631563793569,0,0,0,0,0,0,0,0,0,-0.154951832046088,0.136004296420316
X601166.CH.EQUITY,0,0.140202230128192,3.46944695195361e-18,0,0,0,0,0,0,0.267970532139631,0,0,-0.0331656641754516,0,0.102954388466025,0,0,-0.0535148987822946,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0.477540143532405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0762888396029664,-0.0104042750537054
X601169.CH.EQUITY,-0.00209513002561266,0,0,0.792882041283248,0,0,0,0,0,0,0,0,0,0,0,0.160712224150017,0,0,0,0,-0.269679490366516,0,0,0,0,0.19261011038555,0,0,0,0,0,0,-0.127334073584485,-0.139645172253024,0,0,0,-0.132007958062621,0.465133962475078,-0.0850927707243528,0,0,0,0,0,0,0.0569880203515524,0,0,0,0.161612099458038
X601229.CH.EQUITY,0.0640917893624693,0.131856668987442,0.138296132755527,0,0,0,0,0,0,0,-0.078056515156072,0.461985750283195,-0.0273084219608769,0,0,0.0667104254606693,0,0,0,0,0,0,0,0,0,0.0842478108614097,0,0,0,0,0,0,0.0837967408544966,0,0,0.151520813331699,0.030719617353443,0,0,-0.030401137925118,-0.0748456096788709,0,0,0,0,0,0,0,0,0,-0.179249323108584
X601288.CH.EQUITY,0,-0.0892889453951452,0,0,0,-0.458239649479395,0.78123785902512,0,-0.0256449839278243,0,0,0,0.146949701787793,-0.0990206853564441,0,0,0,0,0,0,0,0.126771294261397,0,0,0,0,0,-0.172463522822076,0,0,0,0,0,0.175664170122276,-0.13286538708758,0,0,0,0,0,0,0,0,0.00668545982905491,0,0,0,0,0,0,0.38436958097177
