,X000001.CH.EQUITY,X002142.CH.EQUITY,X002958.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X600919.CH.EQUITY,X600926.CH.EQUITY,X601009.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601577.CH.EQUITY,X601818.CH.EQUITY,X601838.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601997.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X601916.CH.Equity,X601077.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X601881.CH.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X000002.CH.EQUITY,X001979.CH.EQUITY,X600048.CH.EQUITY,X1109.HK.EQUITY,X16.HK.EQUITY,X267.HK.EQUITY,TED,RealEstateDiff
X000001.CH.EQUITY,0,0,0,0,0,0.118677358183669,0.069112340897989,0,0,0.0382775672046416,0.330895656390504,0,0,0,0,0,0,0,0,0,0,0,0,0.048416490229357,0,0,0,0,0,0.0612223847429533,0,0,0,0.00893591338941555,0,0,0,0,0,0,0.0755425345118373,0.0870868617956059,0,0,0.0492239910536047,0,0,0,0,0,0,0
X002142.CH.EQUITY,0,0,0,0,0,0,0.227879602513234,0,0,0,0.286183600748334,0,0,0,0,0,0,0,0.194374170706779,0,0,0,0.0459147115930762,0,0,0,0,0,0,-0.099308772256122,0,0,0,0,0,0,0,0,0,0,0.22888996645759,0,0.0262877754959501,0.028086707756781,0.0682112547488059,0,0,0,0.027132898422223,0,0.0180969198908803,0
X002958.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.0121558399591058,0,0,0.0565004669774176,0,0,0,0.408677301342418,0,0,0,0,0,0,0,0.00152597969183392,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0600055658885449,0,0,0.0629442760711407,0,0.248819897870301,0,0.18397577592805,0,0,0,-0.0592763492492357,0,0
X600000.CH.EQUITY,0,0,0,0,0.00160565580735243,0,0.0740575903333408,0,0,0,0,0,0.463583314443262,0.0773064210450291,0.158449416271126,0.155460237499707,0,0.039466334466317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0.00679862982273084,0.122246511067438
X600015.CH.EQUITY,0,0,0,0,0,0.0781837045898897,0,0,0,0,0,0.263806796581521,0.138690438267156,0,0,0,0,0,0,0,0.0658242422402153,0.0695246136033414,0,0,0,0.261990897089218,0,0.159616588364341,0,0,0,0,0.0464175189819202,0,0,0,0,0,0,0.14590674643305,0,0,0.029570443757986,0,0,0,0,0,-0.0935587737190729,-0.0999264165555232,0,0
X600016.CH.EQUITY,0.076705583749692,0,0,0,0.176002945082523,0,0,0,0,0,0,0,0,0,0,0.0602101404882119,0.357108824681537,0,0,0,0,0,0,0,0.21308340092626,0,0,0,0,0.0507591779788642,0,0,0,0,0,0,0,0,0.0547802120491942,0,0,0,0,0,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0.38241259512128,0.0365294055099567,0,0,0,0.0668665205112484,0,0,0,0,0.268799883724594,0,0,0,-0.137293122931629,0,0,0.161137228592537,0,0,0,0,0,0,0,0,0,0.113099802345392,-0.0266827492440912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0842021724855e-19,0,0,0,0,0,0.0018724710784377,0.0031807226219886,0.0664276988336886
X600919.CH.EQUITY,0,0.0441525920467356,0,0,0.1430919200708,0,0,0,0.444444351772931,0.123418965275537,0,0,0,0,0.200391944941601,0,0,0,0,0.024295522930086,0,0,0,0,0,0,0,0.017484074559317,-0.0953349062662727,0,0,0,0,0,-0.00422549819012136,0,0,0,0,-0.123077662264587,0,0,0,0.0202156531608601,0.0308844072428037,0.120722201341784,0,-0.046473730484655,0,0,0,0
X600926.CH.EQUITY,0,0,0,0,0,0,0,0.399762030826706,0,0.037329780787955,0,0,0,0,0.161883714888781,0.0477028678847104,0,0,0.129175851595138,0,0,0,0.00611768526702086,0,0,0,0,0,0.058536954242158,0,0.0279219015898111,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0.263332914038261,0.0782729176228309,0,0,0
X601009.CH.EQUITY,0,0,0,0,0,-0.355963253195905,0,0.965431188044351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0829378035268679,0,0,0.196231397154013,0,0,0,0.0191776979593966,0,0,0,0,0,0,0.256838402173231,0,0,0,0,0,-0.152601373583199,0,0,0,0,0.197421883161596,-0.0256637058385046
