,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X601166.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X300059.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X601788.CH.EQUITY,X601881.CH.EQUITY,X600918.CH.Equity,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2882.TT.EQUITY,X000002.CH.EQUITY,X001979.CH.EQUITY,X600048.CH.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X16.HK.EQUITY,X2007.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X823.HK.EQUITY,TED,RealEstateDiff
X000001.CH.EQUITY,0,0.165392976405483,0,0,0,0,0,0,0,0,0,0,0.163481940591852,0.143849142793603,0,0,0,0.0734393674883922,0,0,0,0,0,0,0,0,0,0,0,0,-0.00819454899647804,0,0.355757714403441,0,0,0.0982486019610373,0,0,0,0,0,0,0,0,0,0,0,0,-0.0377313572332981,0,-0.0148653263674896,0
X002142.CH.EQUITY,0,0,0,0,0.432805576633238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0210404104030729,0,0,0,0.0820883458356294,0,0,0.293725454771239,0,0,0,0,0.0679441693819219,0,0,0,0,-0.0791208163421931,0,5.42101086242752e-20,0,0,0,0,0
X600000.CH.EQUITY,0,0,0,0.0802206806073076,0.0516997833014728,0.610443730280095,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,0.0423269121709658,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00711304578728697,0,0,0,0,0,0.00737377644882735,0,0,0,0,0,0,0,0,0.0109034222720601,8.67361737988404e-19,0,0,0,0
X600016.CH.EQUITY,0,0,0.0525519782966057,0,0,0,0,0.0977693447777695,0.267732596712072,0,0,0,0.105821886160343,0.0161045634822133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0651209059121139,0,0,0,0,0,0,0,0,0,-0.0109828607822125,0,0,0.0034222412344009,0,0,0,0.206982365545713,0,-4.33680868994202e-19,0,0,0,0
X600036.CH.EQUITY,0,0.29408656884611,0.0456683826014118,0,0,0,0.0627631972843264,0.00585410501672878,0,0,0,0.438292624498256,0.0163789228253143,0,0,0,0,0.0507514786470955,0,0,0,-0.00760585908423049,0,0,0,0,0,-0.0428182846887422,0,0,-0.0868103588681672,-0.0629530411333041,0,0,0,0.0331662310132662,0,0.148522672825958,0,0,0,0,0,0,0,0,0,0,0,0.0626361647202483,0,0
X601166.CH.EQUITY,0.110386020963036,0,0.455951206802139,0,0,0,0,0.0683163606720177,0,0,0,0,0.0538801278616379,0.0433699784182375,0.00985676791965018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0121004868493119,0,0.126932512056561,0,0,0,0,0,0,0.00613227234354454,0,0,0,0,0,0,0.0147620936318354,0,0,0,0,0
X601229.CH.EQUITY,0,0.13479536313641,0,0,0,0,0,0,0,0,0,0.41933619717179,0,0,0,0,0,0.139494183264732,0,0,0,0,-0.00857557891679214,0,0,0,0,0,-0.116520801250359,0,0,-0.126546367379288,0,0,0,0,-0.523127601867394,0,0,0.199054852997484,0.0214431100024428,0,0,0,0,0.0469938926526891,0,-0.0377203482344574,0,0,0,-0.0013120383318484
X601288.CH.EQUITY,-0.0338072400324886,0,0,0,0,0,0,0,0.109628736430073,0,0,0.859489008398927,0,0,0,0,0.0188218893957475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.118241012727583,0,0,-0.0910584907873969,0,0,0.0121874362984836,-0.0901210303783537,0.0471061414852093,-0.0546162314813178,0,0,0,0,0,0,0,0,0
X601328.CH.EQUITY,0,0,0.0364503641280809,0.330700728068467,0,0,0.0356384191251599,0.181776744485115,0,0.264600027023703,0,0,0,0,0,0,0,0,0,0,0,0,0.0663640834270029,0,0.00987139780534745,0,-4.33680868994202e-19,0,-0.0156937569921532,0.0462133708245994,0,-0.00323554781783013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601398.CH.EQUITY,0,0.031285392813966,0,0,0.065288390153525,0,0,0,0,0,0,0,0,0.743748859986036,0,0,0,0,0,0,0,-0.116629721884308,0,0,-0.171304614825861,0,0,0,-0.522509160633421,0,0,-0.0685825671493346,0.0440202228445715,0,0,0,0.216409402750884,0,0,0,0,0,0.142809499825098,0,0,0,0,0,0.143875885299719,0,0,0
