,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X600919.CH.EQUITY,X600926.CH.EQUITY,X601009.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601577.CH.EQUITY,X601818.CH.EQUITY,X601838.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601997.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X601916.CH.Equity,X601077.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2880.TT.EQUITY,X2884.TT.EQUITY,X2887.TT.EQUITY,X5880.TT.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X601881.CH.EQUITY,X2885.TT.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2882.TT.EQUITY,X2883.TT.EQUITY,X000002.CH.EQUITY,X267.HK.EQUITY,TED,RealEstateDiff
X000001.CH.EQUITY,0,0,0,0,0,0.255203962278189,0,0,0,0.10764818664447,0,0,0,0,0,0,0,0,0,0,0,0,0.126522219980516,0,0,0,0,0.0290613178704773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.327475443988951,0,0,0.0251025317488057,0,0,0.0518587333972045,0,-0.0369455740980128,-0.0446008501508646
X002142.CH.EQUITY,0.0732750669699092,0,0,0,0,0.1867062028057,0,0.118850369679251,0,0.0791294570595567,0,0,0.103509961330915,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0335038819309221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0480934205186036,0.0512864215130898,0,0,0,0.0713660786003856,0,0,0
X600000.CH.EQUITY,0,0,0,0.214917799495048,0,0.0871338442534191,0.115431993351301,0,0.0275859255598844,0,0,0.223561441170506,0.00848665720346025,0.0399078579894807,0,0,0.0969087518003495,-8.67361737988404e-19,0.0519347156991579,0,0,0,0,0,0,0,0,0.0773561824401397,0,0,0,0,0,0,0,0,0,0.0913735221408964,0,0,0.0206718731336961,0,0,0,0,0,0,0,0,0,0,0
X600015.CH.EQUITY,0,0,0.158290320614835,0,0,-0.00730583864757811,0,0,0,0,0.394918111374955,0,0,0.0816393756477999,0,0,0,0,0.109281770948414,6.93889390390723e-18,0,0,-0.0222942111827621,0,0.341379873706788,0,0.0138882018090441,0,0,0,0,0,-0.155205318646519,0,0,0,0,0,0,0,0,0,0,0,0,-0.096527766992187,0,0,0,-0.00307665760696262,0,0
X600016.CH.EQUITY,0,0,0,0.253341717925068,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0.0629463955280776,0.203153667010048,0,0.193299607515138,0,0,0,0,0,0.200283569565306,0,0,0,0,0,0,0.0311934156872444,0,0.053326067485428,0,0,0,0,0,0.0441270718207024,0,0,0,0,0,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0.129926946729574,0.375147481617918,0,0,0.0641933155634426,0,0,0,0,0.0845296583225709,0,0,0,0,0,0,0.0703355237397911,0.0295445506276446,0,0,0,0,0,0,0,0,0.17405024268264,-0.000690243292842724,0,0,0.141362403832865,0,0,0,0,0,0,0,0,0,0,-0.0174850387687543,0,0,0,0,0,0,0,0,0.0128168711671219,0
X600919.CH.EQUITY,0.0185445262822661,0,0,0,0.174734504148397,0.0166504881382739,0,0,0.253795326575154,0,0,0,0,0.211394779289294,0,0,0,0.00388562559621463,0,0,0,0.00282019838358139,0,0.0420165330859484,0,0,0,0,0,-0.011387271910196,-0.0758394814759918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600926.CH.EQUITY,0,0,0.0753616734591899,0,0.0791871881267611,0,0.338633878594043,0,0.0755100609922388,0,0,0,0,0.0775108932029438,0,0,0,0.00599615933387944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0527163932146776,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0.066032418304595,0,0,0,0,0.0504991658299272,0
X601009.CH.EQUITY,0,0,0,0,0,0,0.462367772942365,0.0322435583395753,0,0,0,0,0,0,0.0154466142824023,0,0,0,0,0,0,0,0,0,0,0,0,0.0318930545568731,0.243892015371697,0,0,0,0,0,0,0,0,0,0,0,0,0.390216695445716,0,0,0,0,-0.0402445696073071,0,0,0,0.135042581343018,0
X601166.CH.EQUITY,0,0,0,0,0,0.182391758866206,0,0,0.0133326470213594,0,0,0,0.0612401984910923,0.185097343254251,0,0,0,0,0,0.0186787004148187,0,0,0,0,0,0,0,0,0,0,0.0172290790577973,0,0,0,0.0195232084044861,0,0,0,0,0,0.112431044882845,0,0.114229801152504,0,0,0,0,0,0.114525389254856,0,0,0
X601169.CH.EQUITY,0,0,0,0.00504404821584754,0.194485802037138,0,0,0,0,0,0,0.129645825269028,0,0,0.0948827444247286,0,0.160192590466693,0,0,0,0.0294377145173065,0,0,0,0.369465714102406,0,0,0,0,0,-0.0927427101366771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0603229024616481,0
X601229.CH.EQUITY,0,0,0.311630841918757,0,0,0,0,0,0,0,0.214598089953783,0,0,0.112118083121249,0,0,0,0,0,0,0,0,0,0,0.101830547336432,0,0.0802016843141815,0,0,0,0,0,0,0.0118289520379086,0,0.0352105074540285,0.140587196416144,0,0.0404846299495904,0,0,0,0,0,0,0,0,0,0,0,4.33680868994202e-19,0.0235956494965236
