,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X300059.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X600918.CH.Equity,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X000002.CH.EQUITY,X001979.CH.EQUITY,X600048.CH.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X16.HK.EQUITY,X2007.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X823.HK.EQUITY,TED,RealEstateDiff
X000001.CH.EQUITY,0,0.509134132905742,0,0,0.354230146674817,0,0,0,0,0,0,0,0,0,0,0,0.218078038219877,0,0,0,0,0,0.0201772205109873,0,0,0,0,0.131742954039989,0,-0.0569740393001806,0.0298895909430368,0,0.0563350648624929,0,0,0,0,-0.114328206626084,0,0,0,0,0,0,-0.0594951546868218,0,-0.252017226843365,0,-0.14130247244654,0,-0.0933331325295408,0
X002142.CH.EQUITY,0.0671838534211738,0,0.323457896158846,-0.103871972439799,0.275898982270521,0,0,0.127383561866576,0,0,0,0,0,0.0535472315815531,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0.0106606805934405,0,-0.16998977440067,0,0.301430825945092,0,0,0,0,0,0,0,0,0,0,0,0,-0.032368593467351,-0.140884948781882,0.0969043827118647,0.0220941794350728,0,-0.0667818564121407
X600000.CH.EQUITY,0,0,0,0,0.0572408460285051,0,3.46944695195361e-18,0.026793449074855,0,0.445898589238913,0,0,0,0,0.0548811805470019,0.0429601001392551,0,0,0,0,0.0834745624030955,0,0,0,0,0,0,0,0,0,0,0.0447375828482298,0,0,0,0,0,0,-6.93889390390723e-18,0.0276610322551048,0,0,0,0,0.0562546660012795,0,0,0.0507272381621051,0,0,0,0
X600016.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0.121948549304667,0,0.123015259945494,0,0,0,0,-0.52498884635254,0,0,0,0,0,0,0,0,0.746654563037041,0,0,0,0,0,0,0,0,0,0,0,0.192340964056902,0.170266875593271,0,0,0,0.0925376904159299,0.0884041918156984,0,0,0,0,0
X600036.CH.EQUITY,0.234913967333479,0.265555863670114,0,0,0,0,0,0,0,0,0,0,0,0.0408950866221788,0.20097080230548,0,0.0266626621323612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.27139952526824,0,0,0.122592749897346,0,0.0225013283082147,0.0422022724776517,0,0,0,0,0.00592069599788848,0,0,-0.0137684603468601,0
X601166.CH.EQUITY,0.231175949510234,0.0490350960797407,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0.379364367300539,0.106648104552583,0,0,0.0420371698764102,0,-5.42101086242752e-20,0,0,0,0,0,0,0,0,0,0,0.0380027879670011,0,0,0,0,0,0.00200145564088046,0,0,0,0,0,0,0,0.0187731829237799,0,0,0,0,0,0,0,0.0573009626247608,-0.076254447190305
X601169.CH.EQUITY,0,0,-6.93889390390723e-18,0,0,0.107462704454041,0,0.276773801669407,0,0.281233944994735,0.00771226235328946,0.0671018270910896,0,0,0.0858301965031053,0,0,0,0,0.15505287976296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0284676437245314,0,0.0242282771009028
X601229.CH.EQUITY,0.202573816537394,0.0680299529547917,0,0,0,0,0.449450066932549,0,0,0,0,0.217066981828618,0,0,0,0,0,0,0.0203089963674917,0,0,0,0,0,0,0,0.311117131067907,0,0,0,-0.234981569879491,-3.46944695195361e-18,0.0787234308715409,0,0,0,0,0,-0.215298256367621,0,0,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.0286028649632304,0.345192095364788,0.128950703583049,0.0487132301907908,0.149455826423809,0,0.133900828137408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0235996176799387,0,0,0.0205468524238166,0,0.143118645027187,0,0,0,0,0,0,0,0,0,0,0
X601328.CH.EQUITY,0,0,0.201604411607162,0.325432902521633,0,0,0.00248607392343166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0567169825207245,0,0,0.0629791726960551,0,0,0,0.0071433295677052,0,0,0.0457122093234578,0,0,0,0,0,0.0332853985762012,0,0,0,0
