,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X600919.CH.EQUITY,X600926.CH.EQUITY,X601009.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601577.CH.EQUITY,X601818.CH.EQUITY,X601838.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601997.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X601916.CH.Equity,X601077.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2880.TT.EQUITY,X2884.TT.EQUITY,X2886.TT.EQUITY,X2891.TT.EQUITY,X2892.TT.EQUITY,X5880.TT.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X2883.TT.EQUITY,X2888.TT.EQUITY,X000002.CH.EQUITY,X267.HK.EQUITY,TED,RealEstateDiff
X000001.CH.EQUITY,0,0.00958167318577081,0.34979340057337,0,0,0.301091892864242,0,0.029482425675393,0,0.13561944957965,0,0,0,0,-0.0517525380018676,0.0342875827307053,0,0,-0.00983129466747393,0,0,0,0,0,0,0,0,0,0,-0.14194685019242,0,0,0,0,0,0,0,0.0658546949398173,0.115053912709904,0,0,-0.222503039163596,0,-0.00241793599920551,0,0,0,0,0,0,0,0
X002142.CH.EQUITY,0,0,0,0,0,0,0,0.258722638061382,0,0,0,0,-0.00187100065495061,0,0,0,0,-0.163596603108475,0.0328898004003884,0,0,0,0,0,0,0,0,-0.0966685510078376,0.0226205222059012,0,0,0,0,0,0.117054822515972,0,0,0,0,0,0,0.275503701261988,0,0,0,0,0,0,0.111397637682753,0,-0.205203608741456,0
X600000.CH.EQUITY,0.150541771579872,0.130784828637999,0,0,0.275350375667702,0.00400948140418146,0,0.00772430214204212,0,0,0,0,0,-0.154373144831651,0,0.102519642336399,0,0,0,0,0.144447599761149,0,0,0,0,0,0.144950537109784,0,0,0,0,0,0,0,0,0,0,0,0.149270570014684,0.0180049304660124,0,0,0,0,0,0,0,0,0,0,0,0
X600015.CH.EQUITY,0,0,0.28516406463268,0,0,0,0,0,0,0,0.0994779363642606,0,0,0,0,0.0809352775201144,0.227899581284402,0.00739655983816001,-0.106126229430096,0,0,0.0865405188852878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0442891162426252,0,0,0,0,0,0,0,0,0,0,0,0,0.0324316476069605,0,0
X600016.CH.EQUITY,0,0,0.219519469950249,-4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0.221550571844844,0,0,0,0,0.362716661530456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.299504482943398,0,0,0,0,0,0.0501268312319753,0,0,0
X600036.CH.EQUITY,0,0.0201729303182417,0.0902267818005941,0,0.00933673941280132,0,4.33680868994202e-19,0,0.0632198555871635,0.225869892969736,0,0,0,0,0,0,0,0,0,0,0.193278622707197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0522223357350757,0,0,0,0.0184665354009312,0,0.128322779130344,0.193230261622016,0,0,0,0,0,0,0,-0.0655248020594847,0
X600919.CH.EQUITY,0,0,0.0433520609310811,0,0,0,0,0,0.102269076599904,0,0,0,0.0677196339445711,0.00131802401186074,0,0,0,0,0,0,0.459925102419832,0,0.127021199144153,0,0,0,0,0,0,0,0,0.0609615368193465,0,0.0400556098530142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600926.CH.EQUITY,0,0.203777637205555,0,-0.0445107789775885,0,0,0,0,0,0.490303099656154,-0.0751294362310641,0,0,-0.0973249715205739,-0.0266935200151723,0.189558641791346,0,0.0570571943893563,0,0,0,0,0.0380256579212181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601009.CH.EQUITY,0,0,0,0,0,0,0.0738409521468134,0,0,0.0996534282213984,0,0.261535920335651,0,0,0,0,0,0,0,0,0,0.0121396534488473,0,0,0,0,0,0,0,0,0,0.170456771731941,0,0,0,0,0,0,0,0,0,0,0.0434418055502741,0,0,-3.46944695195361e-18,0,0,0,0,0,0
X601166.CH.EQUITY,0.378768415255421,0,0,0,0,0.130904740161236,0,0.288583790149289,0,0,0,-0.0252956808256727,0,0,0.032652128176317,0,0,0,0,0,0,0,0.130410864953075,0,0,0,-0.1495345769694,0.0711818727711571,0,0,0,0,0,0,0,0,-0.00379628649319804,0,0,0,0,0,0,0,0,0.120241951290461,0,0.0755653932989152,0,0,-0.0173795277360334,0
X601169.CH.EQUITY,0,0,0.364944771353912,0,0,0,0,0,0,0,0,-0.120697900846358,0,0.215591653251434,0,0.0297412270649016,0,0,0,0,0,0.123775931941711,0,0.100933939136213,0.212578881856722,0.0234616414082374,0.0606789395966228,0,0,0,0,3.46944695195361e-18,0,0,0,0,0.0310166744126663,0,0.0488805207565732,0,0,0,0,0,0,0,0,0.127812818323945,0,0,0,0
X601229.CH.EQUITY,0,0.0261728051292189,0.00678624493977628,0.35156155068506,0,0,0,0,0.100443581641772,0,0.10384082375567,0,0,0,0,0.106216519744403,0,0,0,0,0.22651346029424,0,0,0,0,0,0,0,0,0.0257806673352171,0,0,0,0,0.0322017658685025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0714241549066774
X601288.CH.EQUITY,0,0,0,0,0,0,0.135075562993456,0,0,0,0.012097596947109,0,0,0.134500933444382,0.383653683317683,-0.0130221786101663,0,0,0,0.292833447230555,0,0,0,0.0156636332323444,0,0,0,0,0,0,0,0,0,0,0,0.250004628575882,0,0,0,0,0,0,-0.205198851075121,0,0,0,0,0,0,0,-0.0521135256460579,0
X601328.CH.EQUITY,0,0,0,0,0.0245672971479777,0,0,0,0,0,0.406053989014152,0,0.0645590375712346,0,0,0,0,0,0,0.172357841357753,0,0,0,0,0,0,0,0,0,0.0290222209006642,0,0.0160270967958466,0,0,0,0.00688523227831864,0,0,0,0.00378051435681886,0,0,0,0,-0.0306393190767847,0,0,0,0,0.0286684059075712,0,0
X601398.CH.EQUITY,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0.442923593348795,0.0767122415061871,0,0.0585053284557876,0.040947776981906,0.123675340044471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0628172030558283,0,0,0.0904791334259736,0.0728315290997309,0,0,0,0,0,0,0,0,0
X601577.CH.EQUITY,0.00566267325220827,0.119370884853407,0.135051820474166,0,0,0,0,0.176307861507574,0,0,0,0.122774605019799,0,0,-0.127828601033645,0,0,0,0,0,0.274229737454527,0,0,0,0,0,0.025306458036391,0,0,0,0,-0.0877647590187842,0,0,0.0017278775035006,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0796971780280913,0,0,0
X601818.CH.EQUITY,0,0,0.0488223046202679,0.0206885308089141,0,0,0,0,0,0,0,0.0412073568772891,0,0,0,0,0,0,0,0,0.251075166479723,0.219419870898589,0.0886898456491499,0.146193323331276,0.0647666331102067,0,0,0.103986241959705,0,0,0,0,0,0,0,0,0,0,0,0,-2.16840434497101e-19,0,0,0,0,0,0,0,0,0.00426682854051846,0.0867823777168232,0.00315975866311391
X601838.CH.EQUITY,0,0,0,0,0,0.186521169613249,0,0.293698596385785,-0.171184036482669,0.244450075356963,0,0,0,0,0,0.0537114502634111,0,0,1.73472347597681e-18,0,0.16930701053851,0,0,-0.0926968909829062,0.241145233978185,0,0,0,0,-0.0211586792309575,0,0,0,0,0,0,-0.113078625522048,0,0,0,0,0,0.0227856849923463,0,0,0,0,6.93889390390723e-18,-0.00240054591271164,0,0,0
X601939.CH.EQUITY,0,0.145243794304229,0,-0.0395879613898347,0,0,0,0,0,0,0.0355134199519373,0,0.310433566772739,0,0.0489413975028108,0,0,0.129518583964948,0,0,0,0.141034866362448,0,0,0,0,0,0,0,-0.0234434682704516,0,0,0,0,0.0731779840125254,0,0,0,0,0.0438043796892013,0,0,0,0.19213966821458,0,0,0.0349300877322588,0,0,0,0,0.00615705286333688
X601988.CH.EQUITY,-0.0505539158763284,0,0,0,0.123625562431693,0,0,-0.0385898385349178,-0.260412289757882,-0.117252738051318,0,0,0.460613829962321,0,0.0791785825733768,0,0,0.0770822247756506,0,0,0,8.67361737988404e-19,0,0.0551006071767745,0.200579622240154,0.136864439274645,0,0,0,0,0,0,0.0424339245195556,0,0,0,0,0,0,0,0,0,0,-0.0892995724252872,0,0,0,0,0,0,-0.0798979348747313,0
