,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X601319.CH.EQUITY,X600000.CH.EQUITY,X601601.CH.EQUITY,X000002.CH.EQUITY,X11.HK.EQUITY,X16.HK.EQUITY,X600030.CH.EQUITY,X2388.HK.EQUITY,X388.HK.EQUITY,X267.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X688.HK.EQUITY,X000001.CH.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X1113.HK.EQUITY,X600048.CH.EQUITY,X601688.CH.EQUITY,X601066.CH.EQUITY,X823.HK.EQUITY,X12.HK.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X001979.CH.EQUITY,X601336.CH.EQUITY,X002142.CH.EQUITY,X601229.CH.EQUITY,X1997.HK.EQUITY,X000166.CH.EQUITY,X2882.TT.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X300059.CH.EQUITY,X002736.CH.EQUITY,X600999.CH.EQUITY,X2881.TT.EQUITY,VXFXI.INDEX,CN2YR
X601398.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.0797479856827443,0,0,0,0,0,0.0411138430034953,0,0,0,0,-0.372983616237777,0,0,0,0,0,0,0,0,0,-0.113500620550732,0,0,0,-0.329056015352314,0.0992966080311779,0,0.743410283905239,-0.0608689971403097,0.364121291037858,0,0,0,0,0,0,-0.0273937844424455,0,0
X601318.CH.EQUITY,0,0,0,0,0,0,0.165990960173787,0,0,0,0,0,0,0.0636331146386704,0,0,0,0,0,0,0,0,0,0,0.145114275304454,0,0,0,0,0.0652060504255004,0,0,0,0,0,0,0,0.450442036398498,0,0,-0.049912887114351,0,0.0831894060407041,0,0,-0.0211544154147225,0,0,0,0,-0.0610139672647423
X601939.CH.EQUITY,0.292442755302329,0,0,0,0.0494172886631661,0.0454973186193421,0,0,0,0.0296104174388887,0,0,0,0,0,0,0,0,0,0,0,0,0.0784992861197475,0,0,0,0,0,0.23627731148505,0,-0.0234066696348444,0,0.081650391305532,0,0,0,-0.148558766943664,0,0.404437736269869,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0.113734519670143
X601288.CH.EQUITY,0,0,0,0,0,0,-0.0368100452544145,-0.200737887322494,0.0585828030655854,0,0.386690798352655,0.238575723385164,0,0,0,0,0.15574531095673,0,0,0,0,0,0,0,0,0,-0.0298498431378387,0.0138010628383545,0,0,-0.553270993229195,0,0,0,0,0,0,0,0,0,0,0.117717666152835,0,0.011959596742984,0,0.176625215000195,0,0,0,-0.100073199768388,0
X5.HK.EQUITY,-0.177205830337897,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0.253827137050914,0.031233049636085,0,0,0.204615811526773,0.121016858459965,0,0,0.473214087276184,0,0.00126403090100434,0,0,0,0,-0.231836148879126,0,0,0,0,-0.00021254973070237,0,0,0,0,0,-0.127497048659118,0,0.190436251420511,0,0,-0.0684025356272031,0,0,-0.136125049081806,0,0
X601988.CH.EQUITY,0.171543989517313,0,0,0.520933412566381,0,0,0,0,0,0,0.127140377753443,0,0.035330035878797,0,0,0,0,0,0,0,0,0,0.00996484885624407,0,0,0,0,0.130222987920351,0,0,0,0,0,0,0,0,0,0,0.2215634482919,0,0,0,0,0,0,0,0,0,0,-0.0101985932853106,0.0985514834052622
X600036.CH.EQUITY,0,0.64148126090411,0,0,0,0,0,0,-0.204442502885182,0.597796280102436,0,0,1.38777878078145e-17,0,0,0,0,0,0,0.0872350459762291,0.0143606684995485,0,0,-0.0438863260938211,0,0,0,0.0478803521170355,0,0.108746583018342,0,0,0,0,0,0,-0.076471604554876,0,-0.124710790417864,0,0,0.00425883127874014,0.166487942076572,0,0,0,0,0.0042310072542231,0,0,0
X1299.HK.EQUITY,0,0.043791234086833,0.00580241974036259,0,0.0761274993558692,0,0,0,0,0,-0.0617871054829366,0,-0.0257107728119155,0.138075415460704,0,0,0.249738305988603,0,0,0.0545189346812889,0,0,0,0.0863958916647828,0,-8.67361737988404e-19,0,0,0,0,0,0,0.218095224608714,0,0,0,0,0,0,-0.0988017000127214,0,0,0,0,0,0,0.169502370713724,0.0588789807319762,0.0285160120892533,0,0
X601628.CH.EQUITY,0,0.0406912621087555,0,0.0347603110195676,0,0,0,0,0,0,0,0,0,0.297675192154071,0,0,0,0,0,0,0.00720213933875491,0,0,0.0827077335572022,0,0,0,0,0,-0.0192833219621622,0,0,0,0,0.0372873375869791,0,0,0.214980252909359,0,0,0,0,0,0,0,0,0.121569780690428,0,0,0,-0.0356450714457454
X601328.CH.EQUITY,0,0,0.0286653361253048,0,0,0,0.187915447837082,0,0,0,0,0,0.272431519984189,0,0,0,0,0,0,0,0.257853377294926,0,0,0,0,0.153429839439817,0,0,0,0,0,-0.190761685236265,0,0,0,0,0,0,0,0,0,0,0,0,0.090569216472853,0,0,0,0,0,-0.25371862828956
X601166.CH.EQUITY,0,0,0,0.254136725269211,0,0.108351607247735,0,0,0,0,0,0,3.46944695195361e-18,0.43607539972944,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0763764235597429,0,0,0,0,0,0,0,0,0,0,0.160933966416708,0,0,0,0,0,0,0,0,0,0,0,-0.0912559070994404
X601319.CH.EQUITY,0.0143425810569161,0,0,0,0,0,0,0,0,0,0,0,0,0.0566890093155775,0,0,0,0,0,0,0,0,0.227518305818204,0,0,0,0,0,0,-0.0147023825713401,0.0503109762102259,0,0,0,0,0,0,0,0,0.108059324783583,0,0.249869654680327,0,0,0,0,0,0,0,0.124705229843131,-0.0231427738981993
X600000.CH.EQUITY,0,0,0,0.00501214622414987,0,0.0860431928668641,0.371634005118443,0,0,0.194451106959802,0,0,0,0.498686622813471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10788661492229,0,0.032275698138125,0,0,0,0,0,-0.315026280180724,0,0,0,0,0,0.138712713447834,0,0,0.0394562022506106,0,0,0,0.0433864718693746
