,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601166.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X000001.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X601319.CH.EQUITY,X388.HK.EQUITY,X688.HK.EQUITY,X11.HK.EQUITY,X601998.CH.EQUITY,X600030.CH.EQUITY,X267.HK.EQUITY,X600016.CH.EQUITY,X2388.HK.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X601066.CH.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X601688.CH.EQUITY,X002142.CH.EQUITY,X001979.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X823.HK.EQUITY,X601229.CH.EQUITY,X601336.CH.EQUITY,X2882.TT.EQUITY,X1997.HK.EQUITY,X601169.CH.EQUITY,X000166.CH.EQUITY,X600015.CH.EQUITY,X2881.TT.EQUITY,X600999.CH.EQUITY,X300059.CH.EQUITY,X000776.CH.EQUITY,VXFXI.INDEX,CN2YR
X601398.CH.EQUITY,0,0.117263168490432,0,0.0719044168884918,0,0.0239575296362375,0,-0.0167369170078917,0,0,0,0.390984833810883,0,0,0,-0.090370112148244,0,0,0,0,0,0,0,0,0,0,0,0,0.210555323889107,0,0,0,0,0,0,0,0,0,0.226809898547014,0,0,0,0.0178134015187351,0,0,0,0.0528654727965623,0,0,0,0,0.1279549031748
X601318.CH.EQUITY,0,0,0,-0.102186838093737,0,0,0,0,0.174002423669399,0,0.20538571572395,0,0.0853414579491064,-0.0827500249044444,0.0586145043548572,0,0,0,0,-0.0656730353439273,0,-0.0869786879296006,0,0,0,0,0,0,0,0,0,0,0,0,0.173598497339799,0,0,0,0,-0.195281202684557,0.356175294904246,0,0.18483960564424,0.185321842658976,0,0,0,0,0,0,0,0
X601939.CH.EQUITY,0.218834299131685,-0.0041704598520451,0,0.279202873416677,0,0.0955331386367994,0,-0.0699636942345765,0,0,0,0,0,0,0.0960554105288911,0,0,-0.0226364437639699,0,0,0,0.0608844519619876,0,0,0,-0.0481131797442087,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0.47059097732138,0,-0.0226563807728697,0,0.023627072689522,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.386192038829299,0,0.187014665027823,0,0,0.213412862184228,0,0,0.0547515403939948,0,0,0,0,0,-0.0181982224544769,-0.0610259512196207,0.0448186518619546,0,0,0,0,0,0,-0.0629674027491168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.101403226915587,0,0,0,0,0,0,0,0,0.220250229533965,0.0128655987954019,0,0
X5.HK.EQUITY,0,-0.125067850602507,0.0278778061365536,0.288953408107384,0,0,0,-0.25235346463366,0,0,0,0,0.147044988399317,0,0,0,3.46944695195361e-18,0,0,0,0.543987576771959,0,0,0,0,0.30535250749273,0,-0.0111068145932876,0,0,0,0,0,0.0225593514247674,0,0,0,0,0,0,0,0,0,0,0,0,0.198613560351346,0,-0.0723537564827203,0,0,0
X601988.CH.EQUITY,0.207901511176413,0,0.234502187184121,0.0303047336292954,0,0,0,0,0.077242274019617,0,0.0771241016670641,0,0,-0.277884998456486,0,0,0,0,0,0,0,0,0,0.0533504018456535,0.210449870144394,0,0,0.142555651718568,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0.131554896448065,0,0,0,0,0,0,0,0.0748627454573146
X600036.CH.EQUITY,0,0,0,0,0.0211075039599136,-0.0286812149454328,0,0.202392235012351,0,-0.018598146486952,0.0184714629972434,0,0.392409416855802,0,0.221502338741405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.127121356705271,0,0,0,0,0.07971756368096,0,0,0,0,0.156670204497391,0,0,0,0,0,0,0,0,0,0
X1299.HK.EQUITY,0,0,0,0,0,-0.0438993508357738,0.102013599772048,0,0,0,0.142059710188002,0,0,0,-0.132453752240323,6.93889390390723e-18,0,0,0.296900157099935,0,0.232121218597513,0,0,0.0821932012934923,0,0,0,0.149559567501089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0545102142080901,0.0664075372255635,0,0,-0.00794294886917398,0,0
X601628.CH.EQUITY,0.040747908133677,0.265756210228152,0,0,0.0116852809300707,-3.46944695195361e-18,0,0,0,0.00442387557533628,0,0,0,0,0,0,0,0,0,0,0,0.025146252068656,0,0,0,0,0,0.141159490397337,0.0930983992410024,0,0,0,0,0,0,0,0,0,-0.351148664079869,0,0,0.0655072359664491,0.232697298733313,0,0,0,0.164050357648335,0,0,0,0,0.0670261535650985
X601658.CH.Equity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.04398872798811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601166.CH.EQUITY,0,0,0.0372800529612344,0,0,0,0.468226332014286,0,0,0,0,0,0,0,0,0.214722726372772,0,0.0146652118694554,0,0,0,0,0,0,0,0,0,0,0.0437827215872667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.191101063947116,0,0,0,0,0,0
X601328.CH.EQUITY,0.0353609810536954,0,0,0,0,0.0818360894881683,0,0,0,0,0,0,0.283107870218619,0,0,0,0,0,0,0,0,0.164045090880374,0,-0.140188036697483,0.0511390426391611,0.124244574525085,0,0,0,0,0,0,0.0268755650230674,0,0,0,0,0,0,0,0.0631706230463475,0,0,0.139348212519903,0.0012731161375204,0.109255080771663,0,0,0,0,-0.0441954260670062,0
X600000.CH.EQUITY,0,0.0880375025215465,0,0.0256513114787,0,0,0.303256702133332,-0.0641373307458942,0,0,0,0.26289104707264,0,0,0.0155325672588576,0,0,0,0,0,0,0,0,0,0.0407074720034702,0,0,0,0.0581381903457531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.146195327640832,0,0,0,0,0,0
