,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X600036.CH.EQUITY,X601288.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601166.CH.EQUITY,X601658.CH.Equity,X000001.CH.EQUITY,X601601.CH.EQUITY,X600030.CH.EQUITY,X000002.CH.EQUITY,X300059.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X601066.CH.EQUITY,X16.HK.EQUITY,X601319.CH.EQUITY,X11.HK.EQUITY,X002142.CH.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X2388.HK.EQUITY,X601818.CH.EQUITY,X600999.CH.EQUITY,X1109.HK.EQUITY,X600048.CH.EQUITY,X2007.HK.EQUITY,X601688.CH.EQUITY,X688.HK.EQUITY,X267.HK.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X002736.CH.EQUITY,X2882.TT.EQUITY,X12.HK.EQUITY,X1113.HK.EQUITY,X823.HK.EQUITY,X000166.CH.EQUITY,X601229.CH.EQUITY,X000776.CH.EQUITY,X2881.TT.EQUITY,X600918.CH.Equity,X1997.HK.EQUITY,X001979.CH.EQUITY,VXFXI.INDEX,CN2YR
X601398.CH.EQUITY,0,0,0.213679226125256,0,0,0.0118734630678029,0,0.405081386101828,0,0,0.0132629398010923,0,0,0.0239735776341058,0,0,0,0,0,0,0,0,0,0,0.246760540013803,0,0,0,0,0,0,0,0,0.0671490866355424,0.0640831861538666,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.091215685514654,0,0,0
X601318.CH.EQUITY,0,0,0.116718583270164,0,0,0,0,0,0.244510297330829,0,0,0,0.0355561133797043,0,0.271062171467982,0,0.0568085895479707,0,0,0,0,0,0,0,0,0,0,0.223263123476478,0.165640783492779,0,0.0641015886440333,0,0,0,0,0,0,0,0,0.0134929262606774,0,0,0,0,-0.116573055181618,0,0.0667223135433512,0.0173783104547841,0,0,-0.00457211620419324,0
X601939.CH.EQUITY,0.312481856518672,0.0106959340839682,0,0,0,0,0.0888600594921238,0.405123725174188,0.282225239706902,0,0,0,0,0,0,0.00869685737786046,0,0.112271434296087,0,0,0,0,0,0,0,0,0,0.1981889798869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0420936112665583,0
X600036.CH.EQUITY,0,0,0,0,0,0.215094253588055,0,0,0,-0.118620418957184,0,0,0.0476589404784589,0,0,0.0956508002672631,0,0,0.0697183333757251,0,0,0,0,0,0,0.460544505288611,0,0.0723072124460874,0,0,0,0,0,0,0,0,0,0,0,0,-0.0586761596065879,0,0,0,0,0,0,0,0,0,0,0.0174251282285399
X601288.CH.EQUITY,0,0,0.0378573807222488,0,0,0,0,0.535273247533371,0,-0.0497967354046629,0,0.00732130528359799,0,0,0,0,0,0,0.0744722757451214,0,0,0,0.0835980140033403,0,0.105195200055594,0,0,0.105674032970619,0,0,0,0,0,0.0295385783056431,0,0,0,0,0,0,0,0,0,0,0,0,0.0301174239727129,0,0.0210307360525708,0.0504483503095062,0,0
X1299.HK.EQUITY,0,0,-0.00134116239003222,0,0,0,0,-0.103046532695006,0,0.28014204600925,0,-0.108708221000432,-0.00431716175087667,0,0,0,0,0,0,0,0,0,0.175463891981097,0,0,0,0,0,0,0.0721155552908899,0,0,0,0.182298601410643,0.0239239664278962,0,0,0,0,0.21018404715747,0,-3.46944695195361e-18,0.202109549741949,0,0,0,0,0,0.160466123597059,0,0,0
X601628.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00963942852974127,0,0,0,0,0,0,0,0,0,-0.139818770426642,0,0,0,0,0,0,0,0,0,0,0,0,0,0.418877583876822,0.0698058100071795,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,-0.0165710627253008,0
X601988.CH.EQUITY,0,0,0,0,0.523839658541592,0,0,0,-0.00784431092247122,0,0,0,0,0,0,0,0,0.283629281240586,0.0428562695719121,0.14607258126981,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0417887692490363,0,0,0,0,0,0,0,0,0,0,-0.0982946624924377,0,0,0.00141655253428292,0,0,0,0
X5.HK.EQUITY,0,0,0.0512309721849808,0,0,0,0,0,0,0,0.166251326968619,0,0,0,0,0,0,0,0,0,0,0,0.130879977698348,0.0314275782513087,0,0,0.115408137165152,0,0,0,0,0.0255547627644151,0,0.143736893842428,0.0281530620544878,0,0,0,0,0,0.378203344787008,0,0,0,0,0,0.0303603516463594,0,0,0,0,-0.0356027686495683
X388.HK.EQUITY,0,0,0,-0.181984497706857,0.0571461407652743,0,-0.1426338836991,0,-0.172042692472289,0,0,0,0,0,0,0,0,0,0,0,0,0.140128454633041,0,0,0,0,0,0,0,0,0,0,0,-0.228473983384941,0,0,0,0.225284775037003,0.18029634278239,0,0,0,0,0,0,0.277720269268338,0,0,0.199163727251161,0,0,0
