,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601166.CH.EQUITY,X000002.CH.EQUITY,X600000.CH.EQUITY,X388.HK.EQUITY,X16.HK.EQUITY,X000001.CH.EQUITY,X11.HK.EQUITY,X601601.CH.EQUITY,X688.HK.EQUITY,X601319.CH.EQUITY,X600030.CH.EQUITY,X2388.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X1109.HK.EQUITY,X601066.CH.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X601688.CH.EQUITY,X823.HK.EQUITY,X601211.CH.EQUITY,X002142.CH.EQUITY,X600837.CH.EQUITY,X001979.CH.EQUITY,X2882.TT.EQUITY,X601336.CH.EQUITY,X601229.CH.EQUITY,X1997.HK.EQUITY,X601169.CH.EQUITY,X600999.CH.EQUITY,X600015.CH.EQUITY,X2881.TT.EQUITY,X000166.CH.EQUITY,X2891.TT.EQUITY,X2886.TT.EQUITY,VXFXI.INDEX,CN2YR
X601398.CH.EQUITY,0,0.360935427688052,0,0.308950377682627,0,0,0,0,0,0.0476946575155971,0,0,0,0,0.0514645805956715,0,0,0,0,-0.0444647529083465,0,0,0,0,0,0,0,0.0431107456467207,0,0,0,0,0,0,0,0,0,0,0,0,0.0900567431781262,0,0,0,0,0,0.0588046818017477,0,0,0,0,0
X601318.CH.EQUITY,0.128382853700654,0,0,0,0,0,0,0,0.169240174554718,0,0,0,0,0,0,0,0.18586350187977,0.0151352239836586,0,0,0,0,0,0,0.070534730814151,0,0,0,0,0,-0.0407606425738618,0.12923959506694,0,0,0,8.67361737988404e-19,0.141950670994136,0,0,0,0,0,0.0422902653747934,0,0.0710670269338854,0,0,0,0.130391485530613,0,0,0
X601939.CH.EQUITY,0,0,0,0.283394309968836,0,0.0676986345972979,0,0,0,0,0,0,0,0.459182236549118,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0732386490937499,0,0,0.0127556885795854,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.35519529169299,0,0.00690863683495321,0,0,0.502544796439582,0.0229593204009889,0,0,0,0,0,0,0,0.0332263142536015,0,0,0,0,0,0,-0.0349842959689186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0125673088863281,0,0,0,0,0.0922078218545956,0,0.00296638579882653,0.00680043641082565,0,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0.094101693451715,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0.142404472867601,0,0,0,0,0,0,0,0,0,0.0915645149628748,0.229846225468359,0,0,0.255183332619174,0,0,0.0904094395714943,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0.0555172280302821,0,-0.0213762213963933
X601988.CH.EQUITY,0.408420008817007,0,0.0659274393489587,-1.38777878078145e-17,0,0,0,0,0.0417350054809469,0,0,0,0,0,0,0,0,0.0874738017964205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.161212320608486,0,0,0,0.0309764269964589,0,0,0,0,0,0,0,0,0,0,0.20260845103856,0,0,0,0
X600036.CH.EQUITY,0,0,0,0,0,0,0,0.190256382589091,0,0,0,0.288001727098548,0.0926635169918688,0,0,0,0.129387137061257,0,0,0,0,0,0,0,0,0,0,0.0442966976381015,0,0.113188347558776,0,0.0422946053499178,0,0,0,0,0.0021412605486412,0,0,0,0,0,0,0,0,0,0,0,0,0.0359630032385389,0,0
X1299.HK.EQUITY,0,0,0,0,0,0,0.101054456563894,0,0,0,0,0,0,0,0.425044693573374,0,0,0.133196719954498,0,0.13152356689569,0,0,0,0,0,0,0,0,0.241856717384853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0.192209221943608,0,0,0,0,0.15748458834198,0,0,0,0,0,0.0192299547698194,0,0,0,0,0,-0.0163164026240617,0,0.208760197283832,0,0,0,0,0,0,0,0,0,0.0768988612599753,0,0,0,0,0,0,0.0464060674491263,0,0.0570165927284734,0,0,0,0,0,0,0,0,0,0.112227663608955,0,0,0
X601658.CH.Equity,0,0,0,0,0,0,0,0,0,0,-0.292922689211468,0,0.222136074361176,0,-0.228821685129163,-0.118227343367346,0,0,0,0,0,0,0,1.01535752312163,0,0,0,0,0,0,0.167278338875451,0,0,0,-0.0835555119438242,0,0,0,0,0,-1.08524066113944,1.73472347597681e-18,0,0,0.00536733067827912,0.943699141337044,-0.214180753263291,0,0,0,0,0
