,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X388.HK.EQUITY,X16.HK.EQUITY,X688.HK.EQUITY,X600030.CH.EQUITY,X000001.CH.EQUITY,X601601.CH.EQUITY,X600016.CH.EQUITY,X601319.CH.EQUITY,X11.HK.EQUITY,X2388.HK.EQUITY,X601066.CH.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X600048.CH.EQUITY,X601818.CH.EQUITY,X1113.HK.EQUITY,X601688.CH.EQUITY,X002142.CH.EQUITY,X12.HK.EQUITY,X601211.CH.EQUITY,X001979.CH.EQUITY,X823.HK.EQUITY,X600837.CH.EQUITY,X2882.TT.EQUITY,X300059.CH.EQUITY,X601229.CH.EQUITY,X601336.CH.EQUITY,X600999.CH.EQUITY,X601169.CH.EQUITY,X000166.CH.EQUITY,X600015.CH.EQUITY,X2881.TT.EQUITY,X2886.TT.EQUITY,X000776.CH.EQUITY,VXFXI.INDEX,CN2YR
X601398.CH.EQUITY,0,0.191567531985015,0,0.443386080265645,0,0,0,0,0.152585333196125,0,0,0,0,0,0,0,0,0,0,0.0263729574487516,0,0,-0.134340895925711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.168436215416596,0,0.0128379696583642,0,-0.0541247048521118,0
X601939.CH.EQUITY,0.359119200747482,0,0,0.288300864999746,0,0,-0.0972052640352308,0,0,0,0.00283735506789237,0,0.141251558630092,-0.0661309657948328,0,0,0,0,0,0,0,0,0,0,0,0.0320009059470385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200138635037786,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.110835766354276,0,0,0,0,0,0,0,0,0,0,0.041335109919485,0,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0.268114977626925,0,0,0,0,0,0.109811938408356,0,0,0.0705031702994072,0,0.132735805116417,0,0,0,0,0
X601288.CH.EQUITY,0.454258824427455,0,0,0,0.200339474239695,0,0,0,0,0,0,0,0.026215528615864,0,0,0,0,0,0,0,-6.93889390390723e-18,0.168797131049221,0,0,0,0,0,0.0184371043510477,0,0,0,0,0.0292739128932118,0,0,0,0,0,0,0.0067502256228221,0,0.0636720335551853,0,0,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0,0.130282464862359,0,0.342307987531139,0,0,0,0,0,0.241562680670309,0,0,0,0,0,0,0,0.319801066968699,0,0,0,0,0,0,0,0,0,0,0,0.0344609637337186,0,0,0,0,0,0,-0.102200528589755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.020594974083024
X600036.CH.EQUITY,0,0,0.0196970423990305,0,0,0,0,0,0,0,0,0.408319082047599,0,0,0,0,0,0,0,0,0,0,0.0524468409696975,0.013602203924828,0.124989805906682,0,0,0,0,0,0,0,0,0.0886589028732108,0,0,0,0,0,0,0.057228124076407,0,0,0,0,0,0,0,0.269072196896657,0,0,0
X1299.HK.EQUITY,0,0,0,-1.73472347597681e-18,0,0.117173462939294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.047700258037652,0.205031021640718,0,0,0.0594965567289671,0,0,0.193975163636711,0,0,0,0,0,0,0,0,0,0,0,0,0.191298007799258,-6.93889390390723e-18,0,0,0
X5.HK.EQUITY,0,-0.253046092667654,0,0,0,0,0,0,0,0,0,0,0,-0.0291463023373458,0,0,0,0,0,0,0,0,1.16132860950341,-0.752846052274901,0,0,0.500795934022669,0,0,0,0,0,0,0,0,0,0,0,0,0.404116497392735,0,0,0,0,0,0,0,0,0,0,-0.0715771047121869,0
X601628.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.0428385793791458,0,0,0,0,0,0,0.188200495715372,0.186036705729395,0,0,0,0,0,0.28939448959305,0,0,0.0475821335409786,0,0,0,0,0,0,0,0.0434366817694174,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0376535568997819,0
X601658.CH.Equity,0,0,0,0.514504720211181,0,0,0,0,0,0,0,0,0,0,-0.259555810667844,0,0,0,0,0,0,0,0.1077414089186,0,0.143443431581182,0,0,0,0.733235162512937,-0.0671303962556212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0837362245928697,0,0,0
X601328.CH.EQUITY,0,0,0,0.382719942966438,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0,0.217635705174303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0370604184714964,0.0419118717834619,0,0,0,0,0,0,0,0.341442716592795,0,0,0,0,0,0,0
X601166.CH.EQUITY,0.0241122340621793,0.0721552077424754,0,0,0,0.270665384416567,0,0,0,0,0.0824870574724585,0,0,0,0,0,0,0,0.10880527746945,0,0.046084153425269,0,0,0,0,0,0,0,0,0,0.153455107758587,0,0,0,0,0,0,0.0160299317337929,0,0,0.0127954914388685,0,0.00607288621723701,0,0.0977539329436658,0,0.0996248327615811,0,0.0324444476840775,0,0,0
X600000.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.317618257142557,0,0,0,0,0,0,0,0,0,0.239278923575282,0,0,0.0223411208683611,0,0.182584661020006,0,0,0,0,0,0,0.0195068468209639,0,0,0,0,0,0.0685584871587049,0,0,0,0,0,0.0822096338843662,0.0583479753718399,0,0,0,0,0,0
X000002.CH.EQUITY,0,0,0.190779094837125,0,0,0,0,0,0,0,0.00902827550367002,0,0,0,0,0,0,0,0,0,0,0,-0.00636419470105362,0,-0.0304084646519189,0,0,0,0,0.47838892373322,0,0.210869667845462,0,0,0.180854809800221,0,0,0,0,0,0,0,0,-0.0933907015874091,0,0,0,0,0,0,0,0
X388.HK.EQUITY,0,0,0.217264833204422,0,0,0.00544855963168099,0.466330783288298,0,0,0,0,0,0,0,0,0.000347159348711002,0,0.0160956217535939,0.0350536713119405,0,0,0,0,0,0.0356037428000313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00442335556210216,0,0,0,0,0,0,0,0,0,0,0,0
X16.HK.EQUITY,0,0,0,0,0.0090234674819429,0,0,0,0,0,0,0,0.0143083899517308,0,0.267569394699556,0,0,0,0,0,0.233526037726587,0,0,0,0,0,2.16840434497101e-19,0,0.102358196348586,-0.0633970436329722,0,0,0,-0.0654482777047779,0.202732488005971,0,0,0.249370222499345,0,-2.77555756156289e-17,0,0,0,0,0,0,0,0,0.0222475240823366,0,0,0
X688.HK.EQUITY,0,0,0,0,0,0,0.0433548439807379,0,0,0.107089967372708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0748845099284946,0.161347671710842,0.419268669720773,0,0,0,0,0,0,0,0,0,0,-0.057815912009845,0,0,0,0,0,0,0.0734056326049545,0,0,0,0,0
