,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X600036.CH.EQUITY,X601288.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X601166.CH.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X000001.CH.EQUITY,X600030.CH.EQUITY,X601601.CH.EQUITY,X000002.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X601066.CH.EQUITY,X16.HK.EQUITY,X601319.CH.EQUITY,X300059.CH.EQUITY,X11.HK.EQUITY,X2388.HK.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X002142.CH.EQUITY,X600048.CH.EQUITY,X601818.CH.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X600999.CH.EQUITY,X688.HK.EQUITY,X601688.CH.EQUITY,X601336.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X267.HK.EQUITY,X1113.HK.EQUITY,X002736.CH.EQUITY,X2882.TT.EQUITY,X12.HK.EQUITY,X823.HK.EQUITY,X000166.CH.EQUITY,X601229.CH.EQUITY,X600918.CH.Equity,X000776.CH.EQUITY,X2881.TT.EQUITY,X001979.CH.EQUITY,X601169.CH.EQUITY,VXFXI.INDEX,CN2YR
X601398.CH.EQUITY,0,0,0.287909201425646,0.022021133889447,0.0336798967471883,0,0,0.435612755222431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.101670718112433,0,0.04263275609477,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0.0794909488465168,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0.200350322054382,0,0,0,0,0,0.141702675506087,0,0,0,0.0940180044302441,0,0.039729146751648,0,0,0.0332023602760984,0,0,0.169291018964895,0,0,0,0,0,0,0,0,0,0.0330846110518366,0,0.064450921126935,0,0,0,0,0.074961723373347,0,0,0,0,-0.0340860327677892,0,0,0,0,0.0328432587672335,0,0,0,0.0770881196808307
X601939.CH.EQUITY,0.408743913612885,0.256014349482504,0,0,0,0,0,0.278218503324222,0,0,0,0,0,0,0,0,0.0265878908314523,0,0,0,0,-0.206020980296577,0,0,0,0,0,0,0.0105223892141125,0,0,0,0.140575702611494,0,0,0,0,0,0,0,-0.0721482618142443,0,0,0,0,0,0,0,0,0.166564271231962,-0.00493766757440025,0.0606842334853298
X600036.CH.EQUITY,0,0,0,0,0,0.204580606869861,0,0.172913665722033,0,0,0,-0.0637775946434948,0.155363274343113,0,0,0,0,0,0,0,0,0,0,0,0.0806363896278921,0,0,0,0.135026524207733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.37099262056372,0,0
X601288.CH.EQUITY,0,0,0.0235147786578375,0,0,0,0.08235019882254,0.457466184749755,0,0,-0.0853207143198836,0.135415199872603,0,0,0.0416889825941356,0,0,0,0,0,0,0,0.0249590734760506,0,0.0294072204627224,0,0,0,0.0560925281069349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0534731368078457,0.0602354979482191,0,0,-0.0382668608011261
X1299.HK.EQUITY,0,0,-0.20902754501632,0,0,0,0,0,0,0,0.107270189972299,0,0,0,0,0,0,0,0,0.0198674359139102,0,0,0.112478432654263,0,0,0,0,0,0,0,0,0,0.172887133274603,0,-1.73472347597681e-18,0,0,0,0.0955112759992053,0,0.162369228020618,0.0669408203808855,0.29663250906581,0,0,0,0.295797851213331,0,0,0,0,0
X601628.CH.EQUITY,0.0805358628910586,0,0,-0.0516791256719567,0,0,0,0,0,0,0,0.00901571190217561,-0.0751720723222104,0,0,-0.22779667002827,0,0,0,0,0,0.0827054125828014,0,0,0,0.115338336067008,0,0,0,0,0,0,0,0.185959021026263,0.542356421068061,0,0,0,0,0,0.0237411377994153,0,0,0,0,0,0,0,0,0,-0.0658827583428657,0.143602387959742
X601988.CH.EQUITY,0.0495518174060991,0,0.0906912837269613,0,0.358089758810759,0,0,0,2.71050543121376e-20,0,0,0,0.213217916062032,0,0,0,0.141695928552771,0,0.0198705730006874,0,0,0,0.0116841607612212,0,0.0251584224061826,0,0,0,0,0,0.1226954783587,0,0,0,0,0,0,0,0,0,0,0,0.00842781854250306,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0.12334946581718,0,0,0,0,0,0,0,0,0,0,0.00282471532829926,-0.0944566984670487,0,0,0,0,0,0,0.233931683683803,0,0.190193514977326,0.140204355045461,0,0,0,0,0,0,0,0,0.0600243758978098,0,0,0,0,0,0.197779887711504,-0.0632393158454171,0.0620632154490404,0,0.257960355030751,0,0,0,0,0,0,0,0,0
X601166.CH.EQUITY,0,0,0.0266776962900996,0.0258917418419753,0,0,0.0741900697562571,0,0,0,0.00245955287387346,0.0691994254152545,0.127061821731603,0,0,0.0993478817127646,0,0,0,0,0,0,0,0,0,0,0.141684390086864,0.00425612261375662,0.424100260311467,0,0,0,0,0,0,0,0,0,0,0,0.00753896415620279,0,0,0,1.73472347597681e-18,0,0,0,-0.0458582722858466,0,0,-0.0762872925751636
