,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X601601.CH.EQUITY,X11.HK.EQUITY,X000002.CH.EQUITY,X16.HK.EQUITY,X267.HK.EQUITY,X388.HK.EQUITY,X600030.CH.EQUITY,X2388.HK.EQUITY,X600016.CH.EQUITY,X688.HK.EQUITY,X601998.CH.EQUITY,X000001.CH.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X1113.HK.EQUITY,X600048.CH.EQUITY,X823.HK.EQUITY,X12.HK.EQUITY,X601688.CH.EQUITY,X601066.CH.EQUITY,X001979.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X002142.CH.EQUITY,X601336.CH.EQUITY,X601229.CH.EQUITY,X1997.HK.EQUITY,X2882.TT.EQUITY,X000166.CH.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X2881.TT.EQUITY,X600999.CH.EQUITY,X300059.CH.EQUITY,X002736.CH.EQUITY,VXFXI.INDEX,CN2YR
X601398.CH.EQUITY,0,0,0,0,0,0,-0.0565061238814195,0,0,0,0,-0.00666710392715196,0.247452972103505,0,0,0,0,0,0,0,0,0,0,-0.210221049746689,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0,-0.303337768314338,0,0.00188358945384054,0,1.73472347597681e-18,0.780567747062442,-0.199121388439138,0,0.270540914490369,-0.0967742559756491,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0,0.195546458058102,0,0,0.0308966513968228,0,0,0,0,0,0.00257654828534919,0,0,-0.062729330690539,0,0,0,0.0638672256180938,0,0.137154500453922,0,0,0,0,0.0981407384507158,0,0,0,0,0,0,0,0.000920371601161676,0.567280467721912,0,-0.062785119278291,0.00123169973733942,0,0,0,0,0,-0.0386388683651787,0,0,0
X601939.CH.EQUITY,0.306330104336084,0,0,0,0,0,0,0,0,0.0431567893819987,0,0,0,0,0,0,0,0,0,0,0,0,0.101454738824947,0.0498923292187442,0,0,0,0,0.198766022495868,0,0.087873638276196,0,-0.0085832362864606,0,-0.117545351566125,0,0,0.420191855913295,0,0,0,0,0,0,0,0,0,0,0,0,0.161615917659176
X601288.CH.EQUITY,0,0,0,0,0,0.358153747127527,0,0,0.246677691030086,0.0300802000714052,0,0,0,0,0,0,0,0.0639237594220278,0,0,0,0,0,0,0,0,0,0.197549307316301,0,0,0,0,0,0,-0.0314571362403454,0,0,0,0,0,0,0.0910145486637784,0,0,0.0783947775716853,0,0,4.33680868994202e-19,0,2.16840434497101e-19,0
X5.HK.EQUITY,-0.217311508486637,-8.67361737988404e-19,0,0,0,0,0,0.0296362966724405,0,0,0.0201254713329414,0,0,0,0.0157999567017781,0.225731944931869,-0.0335088101697967,0,0.0688927852516499,0,0.220925564253066,0,0,0.507863955550086,0,0,0,0,0,-0.233967233351628,0,0,0,0,-0.0274930819380511,0,0,0,0,0,-0.0697583643557347,0.214972052810547,0,0,0,-0.149470548230791,0,-0.087879938016804,0,0,0
X601988.CH.EQUITY,0.175365945739944,0,0,0.516958608599972,0,0,0,0,0.0285121356668594,0,0.140701035330124,0,0,0,0,-0.0286445722691988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.108936190091617,0,0.0361640367077566,0,0,0,0,0,0.104498938444578,0,0,0,0,0.0878773884249503
X600036.CH.EQUITY,0,0.543895313936566,0,0,-0.0219061419510527,0,0,0,-0.201479487038559,0.614465779162957,0,0,0,0,0,-0.0939518698212457,0,0,0.107769752311754,0,0,0,-0.0534721148625265,0,-0.0449848874371001,0.154239004353845,0,0.0509732150121942,0,0.222935081989102,0,0,0,0,-0.159343969908931,0,0,0,6.93889390390723e-18,0,0,0.187604278867123,0.0778882508908365,0,0,0,0,0,-0.0857200109227224,0,0
X1299.HK.EQUITY,0,0,0.019097299995649,0,0.182045637008956,0,0,0,0,0,0,-0.0485550675005821,0,0,0,0,0.172463796047449,0,0.0125726619896134,0,0,0,0.0373288219592833,0,0,0.25946533850451,0,0,0,0,0.187402415434104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0347586004184322,0,0,0,0,0
X601628.CH.EQUITY,0,0,0.0113510954210571,0.00238854846697195,0,0,0,0,0,0,0,0,0.0146702954724027,0.209167572808542,0,0,0,0,0,0,0,0,0.108423731747991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.393244102811948,0,0,0,0,0,0,0,0,0,0,0,-0.0501249633659119
X601328.CH.EQUITY,0,0,0.0654928326508382,0.306066657514978,0,0,0.281789439565092,0,0,0,0,0.0368666097844525,0,0,0,0,0,0.242721708149966,1.73472347597681e-18,0,0,0,0,0,0,0,0.0592595739693522,0,0,0,0,0,0,-0.160626688885101,0,0,0,0,0,0,0,0,0,0.0369081246746924,0,0,0,0,0,0,-0.433916811225039
