,X601398.CH.EQUITY,X601318.CH.EQUITY,X600036.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X1299.HK.EQUITY,X601988.CH.EQUITY,X601628.CH.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601166.CH.EQUITY,X000001.CH.EQUITY,X601658.CH.Equity,X600030.CH.EQUITY,X601601.CH.EQUITY,X000002.CH.EQUITY,X300059.CH.EQUITY,X600000.CH.EQUITY,X601328.CH.EQUITY,X601066.CH.EQUITY,X16.HK.EQUITY,X002142.CH.EQUITY,X601319.CH.EQUITY,X11.HK.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X2388.HK.EQUITY,X601818.CH.EQUITY,X600999.CH.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X600048.CH.EQUITY,X688.HK.EQUITY,X267.HK.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X12.HK.EQUITY,X601336.CH.EQUITY,X2882.TT.EQUITY,X1113.HK.EQUITY,X002736.CH.EQUITY,X601229.CH.EQUITY,X823.HK.EQUITY,X2881.TT.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X1997.HK.EQUITY,X601169.CH.EQUITY,X601155.CH.EQUITY,VXFXI.INDEX,CN2YR
X601398.CH.EQUITY,0,3.46944695195361e-18,0,0.313529693237356,0.148079575283312,0,0.314756040294327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.110499615730292,0,0,0,0.067759014939884,0.00411687868346437,0,-4.33680868994202e-19,0.0540874822688614,0.0421651059477312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0.0804416050171856,0,0,0,0,0.149972599672323,0,0,0.0703240712809137,0,0.275111042773995,0,0.123978523212057,0.118992896733238,0,0,0.182618545836296,0,0,0.0505467030968198,0,0,0,0,0,0,0,0,0.0495815147202998,0,0,0,0,0,0.0596086976559321,0,0,0,0,-0.0234198157009289,0,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0,0,0,0,0,0.164095897325799,0,0,0,0,0,0.119690906186157,0,0,0,0.0893656012874067,0,0,0,0,0,0,0,0,0.0742999377893375,0.148573266639304,0,0.044785481476845,0.00532660698230341,0,0,0,0,0,0,0,0,-0.138474379626614,0,0.0408225392378331,0,0,0,-0.0839899156851028,0,0,0,0,0.290877857632193,0,-0.062761729714109,0
X601939.CH.EQUITY,0.659734494525609,0.0183829346701055,0,0,0,0,0,0,0.203348247589822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0911087358233612,0,-0.0546554068429291,0,0,0,0,0,0,0.143616159092086,0.0319051595237374,0,0,0,0,0,0,0,0,0,0,0.127468376670334,0,0,0
X601288.CH.EQUITY,0,0,0,0.183366481983018,0,0,0.449616448593936,0,0,0,0.0233034056504448,0.0162299373991089,0,0,0,0,0,0.106203763515494,0,0,0,0.000970132878476375,0,0,0.0422316779966378,0,0,0.039396720156151,0,0,0,0,0.0711827774210848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0539134505234081
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0.103468173071554,0.269288670357251,0,0,0,0,0.144247625676107,0,0,0,0,-0.161215671975178,0.244516972053672,0,0,0,0,0,0.0538148617668105,0,-0.0164356264550262,6.93889390390723e-18,0,0,0.0630442798429731,-1.0842021724855e-19,0,0,0,0,0,0.170896086409752,3.46944695195361e-18,0,0,0,0,0,0,0.155732644848609,0,0,-0.0173411322258723,0
X601988.CH.EQUITY,0.0929597826358761,0,0,0,0.356334959328897,0,0,0.114470838549617,-0.0170963748856484,0,0,0,0.0583090721017465,0,0,0,0,0,0.178771118392077,0.007812869205556,0,-0.0150397268535363,0,0,0.10586423059666,0,0,0,0,0,0,0,-0.157709108098303,0,0,0,0,0,0,0.0702818176840952,0,0,-0.0184002372203119,-0.0255661331532798,0,0.114165978437186,0,0,0,0,0,-0.116281711989298
X601628.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.165775005534439,0,0,0,0,0,0,0,0,0.215126073281784,0,0,0.143686518090151,0,0,0,0,0,0,0,-0.0229402207039501,0,-0.0162172578276985,-0.172214540286834,0,0.110196142722503,-1.73472347597681e-18,0,0,0.347323070902104,0,0,0,0,0,0,0,0,0.111567476583327,0,0,0,0
X5.HK.EQUITY,0,0.271601489931378,0,0.058655137313132,0,0,0,0,0,-0.0290661565676942,0.0239625211746295,0,0.0734199157803266,0,0,0,0,0,0,0,0,0,0,0.267600692569132,0,0,0.0902010375660649,0,0,0,0,0,0,0,0,0,0,0.194809387356626,0,0,0,0,0,0,0.115502833072317,0,0,0,0,0,-0.0514979170512879,0
X388.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0971758323318023,0,0,0.318998162022716,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0031809554326131,0,-0.204579354335759,-0.150444440347507,0,0,-0.15032124159776,0,0,0,0,0,0,0.137555184712048,0.180933235967943,0,0.0518104114246583,0,0,0,-0.480840871767527,0
X601166.CH.EQUITY,0,0,0,0.0841774552306609,0,0,0,0,0,0,0,0.543716080906075,0,0,0,0,0,0,0,0,-0.0185758245398209,0,0,0,0,0,0,0.0223569720775307,-0.0361895937726129,0,0.0865690867653037,0.170270725139795,0,0,0,0,0,-0.136538978204,0.0280709926243173,0,0,0,0,0,0.0877290998174201,0,0,0,0,0,0,0
