,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601166.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X000001.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X688.HK.EQUITY,X388.HK.EQUITY,X11.HK.EQUITY,X601319.CH.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X600016.CH.EQUITY,X2388.HK.EQUITY,X600030.CH.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X002142.CH.EQUITY,X001979.CH.EQUITY,X601688.CH.EQUITY,X601066.CH.EQUITY,X823.HK.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X2882.TT.EQUITY,X601336.CH.EQUITY,X1997.HK.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X000166.CH.EQUITY,X2881.TT.EQUITY,X600999.CH.EQUITY,X2891.TT.EQUITY,X300059.CH.EQUITY,VXFXI.INDEX,CN2YR
X601998.CH.EQUITY,0,0,0,-0.0183625317256263,0,0,-0.12143209121969,0,0,0,0,0,0.290475427500043,0,0,0,0,0,0,0,0,0,0,0.182850695010977,0,0,-0.113539961801773,0,0.128206169713281,0.0545684292430003,0,0.132328174000711,0,0.183421254822664,0,-0.0470782873775709,0,0,0,0,0,0.0293534523898023,0,0.068252842434935,0.128457762860962,0,0,0,0,0,0.0403389519704115,0
X267.HK.EQUITY,0,0,0,0,0,0,0,0.210703780379637,0.105948938255572,0,0,0,0,0,0.160597647488713,0,0,0,0,0.362140656808804,0,0,0,0,0,0,0,0.204311582056599,0,0,0,0,0.0924695114535227,0,0,0,0,0,0,0,0,0,0,0,0,0,0.158652393342312,0,0.0299836998851934,0,-0.0337069513033491,0.0776681116379349
X600016.CH.EQUITY,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0.0509588213016687,0.355484908685405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.154593397341918,0,0.0752092184955509,0,0,0,0.074833418717362,0,0.364572926990626,0,0,0,0
X2388.HK.EQUITY,0,0,0,0,0.23928476084559,0,0,0.243453925206712,0,0,0,0,0,0,0,0,0,0.13453813449137,0,0.315463564498918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.281812471176463,0,0,0.0379913119306695,0,0,0
X600030.CH.EQUITY,0,0.108767244686137,0,0,0,0,0,0,0,0,0,0,0,0.0433166285688849,0,0,0,0,0,0,0,0.0374225004608265,0,0,0.00700961130623864,0,0,0,0,0,0,0,0,0,0.189517619736492,0,0,0.525576721425407,0,0,0.0453903062084372,0,0,0,0,0.0121659498458427,0,0.0442034581613797,0,0,0,-0.0795469893796923
X1109.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0.0840269415479531,0,0,0.144706476674964,0,0,0,0.122908783979925,0,0,0.0820193284591522,-0.155255669319329,0,0,0,0,0,0.503271969992273,0,0,0,0,0,0,-0.187606859069356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.13046417926919
X2007.HK.EQUITY,0,-0.0058733196271929,0,0,0,0,0,0.157373074163646,0,0,0,0,0,0,0,0,0.180955617286866,-6.93889390390723e-18,0.183777697098541,0,0,0,0,0,0,0,0.178635134339304,0,0,-0.00564557809673114,0,0,0,0,0.0382486288096932,0,0.0221727922440519,0,0,0,0,-0.0542395373980495,0,0,0,0,0.0735386280543549,0,0,0,-0.117225192641375,0
X601818.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.183392940323379,0,0,0,-0.115988494310521,0,0,0.196811213895652,0,0,0,0,0,0,0,0.119254491017015,0,0,0,0.181594781349649,0,0,0,0,0,0,-0.0569401353789381,0.190315149828008,0,0,8.67361737988404e-19,0,0,0,-0.00203786732081707,0,0,0
X600048.CH.EQUITY,0,0,0,0,0.23121258371261,0.118644610049532,0,-0.0072100500776671,-0.316862255366027,0.103847760298584,0,0,0,0.436636257700999,0,0,0,0,0,0,0,0.0251100744974317,0,0,0,0,0,0,0.0439014820583587,0,-0.0628833521999737,0,0,0,0,-0.0941195376859046,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0.137540484845787
X1113.HK.EQUITY,0,0,0,0,0,-0.0130424943393342,0,0,0,0,0,0,0,0.0426277157728812,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,0.175108199799273,0,0,0,0,0,0,0,0,0,0,0,0.122456095305343,0,0,-0.15965774038041,0,0,0.491009796254649,0,0,-0.0735174925273728,0.0464659096552164,0,0,0,-0.0288535586043011,-0.0405724746296092
X12.HK.EQUITY,0,0,0,0.173728223340301,0,0,0,0.0537443150175369,0,0,0,0,0,-0.0636140477212724,-0.112613260613354,0,0.704782377861792,0.0328915273436726,0,0.0442556992420745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.186380569986607,0,0,0,0,0,0,0,0,0,0,-0.0146868660948147,0,0,0,0
X002142.CH.EQUITY,0,0.219067942851581,0,0,0,0,0.147863145342714,0,0,0,0,0,0,0,0.389951081632982,0,0,0,0,0,0,-0.196641433328423,0,0,0,0,0,0,0,0,0.011052215555369,0,0,0,0,0,0,0,0,0,-0.00344364906274721,0.00879024507189096,0,0,0,0,0,-0.0611348343828024,0,0.133088397238602,0.0762428269954065,-0.137811181348384
X001979.CH.EQUITY,0,0,0,0,0,0,-0.116556889091435,0,-0.0860633659751975,0,0,0,0,0.0264368744270383,0,0,0,0,0,0,0.0556291810544486,0.429746689201753,0.0284204823183747,0,0,0,0.12839745265364,0.0188286238139222,0,0,0,0,0,0,0,0.0922612822048215,0,0,0,0,0,0,0,0,0,0,0.0278616458987645,0.24044771525896,0,0,-0.0606990084025504,0
X601688.CH.EQUITY,0,0,0,0,0,0,0.033445956522482,0,-0.153806923248409,0.0468149157865687,0,0,0,0,0,0,0,0,-0.129240241424985,0,0,-0.652824627664189,0,0,0,0.751872119561548,0,0,0,0,0,0,0,0.156937381180083,0,0.0465909812328608,0,0.377071115543792,0,0,0,0,0,0,0,0,0,0,-0.0519345509759207,-0.147841701259972,0,-0.0580474604094036
X601066.CH.EQUITY,0,0,0,0,0,0,0,0,0.115814210589309,0,0,0,-0.0158061091056097,0,0,0,-0.32209625090861,0,0,0,0,0,0,0.371649679075407,0,0,0,0,0,0,0,-0.0633959561374474,-0.102514300858804,0,0.174712638699285,0,-0.119740634494566,0,0.0705395091180426,0,0,0,0,0,0.0528341976695607,0,0,0,0,0.462063946504901,0,0
X823.HK.EQUITY,0.0647286381640358,0,-0.00280093337098619,0,0,0,0,0,-0.0551143973294018,-0.00485923156844087,0,0,0.01925741980972,0,0,0,0,0,0,0.392410723593115,0,-0.221324118971823,0,0.199615009029491,0,0,0,0,0,0.0130442150137122,0.297976177432608,0.0393815503423004,0,0,0,-0.0824135140505231,0,0,0,0,-0.0927236699159897,0,0,-0.113775012085956,0,0,0,0,0,0,0,0
X601211.CH.EQUITY,0,0,0,0,0,0,0.0843581637893924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.399137571085581,0,-0.0125908301475993,0,0,0,0,0,0,0.106968140376275,0.0389436342850792,0,0,0,0,0.0745766377424896,0,0,0,0,0,0,0.290464720495207,-0.113489111365582,0.160111292166766,0,0
X600837.CH.EQUITY,0,0,0,0,0,0.0327638799981205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.213274706263385,0,0,0,-0.00715387345109259,0,0,-0.0675158610952111,0,0,0.0316606365764271,0,0.189915454739937,0,0,0.141194509887036,0,0,0.0467813545990026,0,0.305739411466002,0,0,-0.17121572216798,0.082841966772213,0,0
X601229.CH.EQUITY,0,0,0.2887321822691,0.131753965792989,0.0822839299722616,0,0,0,0,0.0200134077099082,0,0,0,0,0,0.0903694136063213,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0475467549749783,-0.0887848202291766,0,0,0,0.0388587995500686,1.0842021724855e-19,0,0,0,0,-0.165017863838523,0,0,0,0.0685565470880284,0,0,0,-0.0711439170286338,0.474798312287637,0,0
X2882.TT.EQUITY,0,0,0,0,0,-0.0742104067517576,0,0.0381092602118989,0,0,0.0147537498577769,0,0,0,0,0.101694919464353,0,0.083521366930891,0,0,0,0,0,0,0,0,0,0,0,0,0.1392804500905,0,-0.0349771474520288,-0.0380037896038427,0,0,0,0,0,0,0,0,0,0,0,0,0.362801898272949,0,0,0,-0.0135086307054994,0
X601336.CH.EQUITY,0,0.100029716682148,0,0,-0.205342704443609,0,0,-0.0664563128508855,0,0,0,0,0,0,0,0,0,0.043540918723761,-0.033986716796789,0,0,0,0,0,0,0,0,0,0,0.0976653946073784,0,0,0,0.042343664934807,0,0,0,0,0,0,0.00968343061712838,0,0,0,0.632446275767284,0,0,0,0,0.1975503439328,0,-0.211742479915469
X1997.HK.EQUITY,0,0.135334179861967,0,0,0,0,0,0,0.0235640428426029,0,0,0,0,0,0,0,0.174505718886949,0,0.0971364555849211,0,0,0,0.0391399296267478,0,0,0,0,0,0,0,0.171507303510835,0.302415292547737,0,-0.0934239309935351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601169.CH.EQUITY,0,0.0280215345791982,0,0,0,0.123666812663598,0,0,0,0,0.0956452357525584,0.28333516306825,0.175258895836504,0,0,0.0137164394279737,0,0,0,0,0,0,0.156895384920508,0,0,0,0,0,0,0,0,0,0.0271057417114319,-0.088389552086109,0.0517089060414984,0,0,0,0,0,0,0.00200793998350892,0,0,0.38354897234913,-0.0328431934405114,0,0,0.00830809072934833,0,0,0
X600015.CH.EQUITY,0,0,0.160508349827984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0231131674463379,0,0,0,0,0,0,0.0372940380898678,0,0,0,0,0,0,0.0199479165807762,0,0,0,0.026526234909287,0,0.310570683645337,0,0.147168419995345,0,0,0,0,0,0.0104729006085156,0,0
X000166.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.128064547645709,0,0,0,0,0,0,0,0,0,0,0,2.77555756156289e-17,0,0,0,0,0,0,-0.0168249180694676,0,0,0.0608173570252769,0.142740440193172,0.12115762545324,0,0.232141345372586,0.178258116773869,0,0.0967458750014559,0,0,0,0,0,0,0.246188170448536,0.0892650057163345,-4.33680868994202e-19,0,0
X2881.TT.EQUITY,-2.71050543121376e-20,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.139154959772259,-0.202989376136553,0,0,0,0,0,0,0,0,0.0596738917890137,0,0,0,0.0672401269409746,0,0,0,-0.0631294602082438,0.0537822752465365,0,-0.0132199242692402,0,0,0,0,0.60090297677783,0.144201999003442,0,0,0,0,0,0,0.277641378532884,-0.0279635167035958,0,-0.22903159479962
X600999.CH.EQUITY,0,0,0,0,0,0.0507196016164319,0.0175321012727023,0,0,0,-0.182489343490633,0,0,0,0,0,0,-0.0958954995190925,0,0,0,0,-0.062195952412822,0.265514522108594,0,0,0.124808146274104,0,-0.116676889939106,0,0,0,0,0,0,0,0,0.628313061078793,0.0486355354318413,0,0,0,0,-0.050997214630683,0,0.17883813809878,0,0,0,0,0,0
X2891.TT.EQUITY,0,0,0.571116345286803,0,0,-0.240099481982856,0,0,0,0,0,0,0.278597868992776,0,-0.253408694039074,0,0,0,0.00451890088612107,0,0,0,0,-0.0667497328947865,0.325617274836725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0.210345071245174,0,0,0,0,0,0
X300059.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.502663190813778,0,0,0,0,0,0,0,0,0,0.160691216621537,0,0,0.10193180448932,0.0197308679997711,-9.28800302074812e-08,0,0,0,0,0.147074116964213,-0.0857476260004303,0,0,0,0,-0.185475184823052
VXFXI.INDEX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.439109651275623,-0.215427736885728,0,0,0,0,-0.128120459253377,0,0,0,-0.424807678307007,0,0,-0.635249376724278,0,0,0.565252660751864,0,-0.280560370703581,0,-0.0153471910600645,0,0,0,0,0,-0.217829648192565,0,0,0,0,0,0,0,0,0
CN2YR,0.218403299472136,-0.128287324301352,0,0,0,0,0,0,0.154691599662834,0,0.308023530008958,0,0,0,0,0,0,0,-0.217028811865114,0,0,0,0.193693637739657,0,0,0,0,0,0,0,0,0,0,0,0,-0.324374393214401,0,0,0,0,-0.242595990294671,-0.0463943155979894,0,0,0,0,0,0,-0.0102877943970265,0,0,0
