,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X600036.CH.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X601319.CH.EQUITY,X16.HK.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X11.HK.EQUITY,X388.HK.EQUITY,X601601.CH.EQUITY,X2388.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X600030.CH.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X000001.CH.EQUITY,X2007.HK.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X601818.CH.EQUITY,X12.HK.EQUITY,X823.HK.EQUITY,X601688.CH.EQUITY,X001979.CH.EQUITY,X600048.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X1997.HK.EQUITY,X600837.CH.EQUITY,X601066.CH.EQUITY,X601229.CH.EQUITY,X002142.CH.EQUITY,X601169.CH.EQUITY,X2882.TT.EQUITY,X600015.CH.EQUITY,X000166.CH.EQUITY,X17.HK.EQUITY,X002736.CH.EQUITY,X600999.CH.EQUITY,X2881.TT.EQUITY,VXFXI.INDEX,CN2YR
X601398.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.430974062888371,0,0,0,0,0,0,0.0742416979023911,0,0.186280142960024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0933640126904485,0,0,0,0.233663227150794,0,0,0,0,0,0,0,0,0,-0.0556366081502493,0.0101226084344119
X601318.CH.EQUITY,0,0,0,0,0,0,0,0,0.0367071643457138,0,0,0,0,0,0,0,-4.33680868994202e-19,0.286584049134316,0.0845120430954815,0,0,0,0.0375442069209191,0,0,0.101240219203878,0,-2.71050543121376e-20,0,0,-0.0100423442731091,0,0,0,0,0.225943523268132,0,0,0,0.222694832621831,0,0.0281661996385317,0,0,0,0,0,0,0,0,0
X601939.CH.EQUITY,0.577729629877445,0,0,0,0,0,0,0,0,0.0138818940123944,0,0,0,0,0,0,0,-0.0975105567620065,0,0,0.142246725107943,0,0.0884903308763102,0,0,-0.0362968030749192,-0.387048990646496,0.125438122288726,0,0,0,0,0,0,-0.224569059257851,0,0,0,0,0.0359324218321481,0.533194462656525,0,0,0,0,0,0.135896445106386,0,0,0,0.109009903332124
X601288.CH.EQUITY,0,0,0,0,0,0,-0.306305530077932,0,0.208196047735507,0,0.638570759722325,0,0.0412964708020373,0,0,0,0,0,0,-0.0162815530808521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0384457886154874,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0.0584955348479874,0,0,0,0.173576755884176,0.367838166684103,0,0,0,0,0,0,0,0,0.0168259686891552,1.38777878078145e-17,0,0,0,0,0,0,0,0,0.00166241655429659,0,-0.207364246437049,0,0,0,0,0,0,0,0,0.120143431963077,0,0,0.296175518784023,0,0,0,0,0,0,-0.0882769437305898,0,0.0485490795002611,0,0
X601988.CH.EQUITY,0,0,0,0,0.291263933615175,0,1.73472347597681e-18,0,0.176168740500295,0,0.139237457679889,0,0,0,0.162693455488171,0,0,0,0,-0.0159515520394502,0,0,0,0,0.0307669532510523,0,0,0,0,0,-0.216844502352391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0149967420803335,-0.0910003165585717,0
X1299.HK.EQUITY,0,0,0,0,0.170064580082081,0,0,0,0,0,0,0,0,0,0,0.0357322483321655,0.17372084853669,0,0,0,0,0,0,0,0,0.0648763818103055,0,0,0,0.122840235168145,0,0,0.101190138364451,0,0,0,0.440618354640689,0,0,0,0,0,0,-0.183794374417874,0,0,0,0,0,0,-0.0307792071373772
X600036.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.537052899085073,0,0.251451152053607,0.044610241534777,0,0,0.0607020285976218,0,0.0311915812141725,0,0,0,0,0,0,0,0,0,0,0.0409481830095442,0.0132146296342124,0,0,0,0,0,0,0,0,0,0,0.206969595715578,-0.142404657290676,0,0.343674328927726,0,0,0,0,0,0,-0.111269542061501
X601628.CH.EQUITY,0,0.185224438161131,0,0.0783067809411786,0,0,0,0,0,0,0,0,0,0,0,0,0,0.135262453828091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.183909999440006,0.132211207590389,0,0,0,0,0,0.150687543728021,0.0997170912031399,0.139612160925335,0,0,0,0,0,0,0
X601328.CH.EQUITY,0,0,0,0,0,0,0,0.689692234345412,0,0,0,0,0,0,0,0,0,0,0,0.146492982862669,0,0,0,0,0,0,0.0571429567215995,0,0,0,0,0,0,0,-0.016424358552875,0,0,0,-0.00641965974611911,0,0,0.0293329915119765,0,0,0,0,-0.171419943553745,0,0,-0.0694332603049133,0
X601166.CH.EQUITY,0.1268303918699,0,0,0.229137146858759,0,0,0,0.0922112155905668,0.026487964603576,0,0,0,0,0.27606546514239,0,0,0,0,0.0290837085434182,0,0,0,0,0,0,0,0,-0.000130200534189883,0,0,0,0,0,0.176029289640962,0,0,0,0,-0.152352288873066,0,0,0,0,0,0,0,-0.0151355696413432,0,0,-0.0163355126695994,-3.46944695195361e-18
X601319.CH.EQUITY,0,0,0,0,0,0,0,0.119096633930265,0,-0.0407134577519627,0,0,0.0408081099006165,0,0,0,-0.0760096004998789,0,-0.0954570006694421,0,0.0294160434965156,0,0,0,0,0,-0.126758273593832,0,0,0,0,0,0,0,0,0.314252683190427,0,-0.00125575033306898,0,0,0,0,0,0,0.568585854992191,0,0.0292292301093545,0,-0.0494054092878888,0,0
X16.HK.EQUITY,0,0,0,0,0,0,0,0.0972889305674149,0,0.0147909351959215,0,-0.000980831468812396,0,0,0,0.0885659892613253,0,-0.269852886314102,0,0,0,0,0,0,0,0,-2.16840434497101e-19,0,0,0.296222327772982,0.180424040024272,0,-0.0624508275265437,0.173243636815036,0,0,0.634275710534367,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,-0.0683803434249893
X600000.CH.EQUITY,0,0,0,0,0.0251735820678558,0,0,-6.93889390390723e-18,0,0.180826069666232,0.510014915976495,0,0,0,0,0,0,0.121120094281356,0,0,0.12184542802436,0,0,0,0,0,0.246734226796615,0,0,0,0,0,-0.0620600471692252,0,0,0,0,-0.274917102520603,0,0,0,0,-0.0173123955874553,0,0,0,-0.0749544897812242,0,0,0,0
X000002.CH.EQUITY,0,0,0,0,0,1.0842021724855e-19,0,0,0,0,0,0,0.0360688069573655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00324172702139478,0.105798138647962,0.462585836898534,3.46944695195361e-18,0,0,0,0,-0.0296041265504511,0.183124264260101,0,0.00791865963912085,0.14322682601501,0,0,0,0,0,-0.141007768409072,0
X11.HK.EQUITY,0,0,0,0,0.124498244093839,0.136117152038053,0,0.0336456105562535,0,0,0,0,0,0,0,0,0,0,0.197674999173283,0,0,0,0,0,0,0,0,0,0,0,0.550730550720963,0,0,0,0,0,0,0,-0.216374421860445,0.101583279371664,0.00722347898950878,0,0,0,0.343402539005582,0.0193238076298951,0,0,0,0,0.158003497690028
