,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X388.HK.EQUITY,X600030.CH.EQUITY,X16.HK.EQUITY,X000001.CH.EQUITY,X600016.CH.EQUITY,X601319.CH.EQUITY,X688.HK.EQUITY,X601601.CH.EQUITY,X601998.CH.EQUITY,X11.HK.EQUITY,X267.HK.EQUITY,X601066.CH.EQUITY,X2388.HK.EQUITY,X1109.HK.EQUITY,X600048.CH.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X601688.CH.EQUITY,X1113.HK.EQUITY,X601211.CH.EQUITY,X002142.CH.EQUITY,X001979.CH.EQUITY,X12.HK.EQUITY,X600837.CH.EQUITY,X823.HK.EQUITY,X601229.CH.EQUITY,X2882.TT.EQUITY,X300059.CH.EQUITY,X601336.CH.EQUITY,X600999.CH.EQUITY,X000166.CH.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X2886.TT.EQUITY,VXFXI.INDEX,CN2YR
X601398.CH.EQUITY,0,0.0886489910623413,0,0.415667472320942,0,0,0.0463220080238483,0,0.24022893384492,0,0,0.147180188195269,0,0,0,0,0,0.0265016871723858,0,0.00821293809335575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0599595075974591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601939.CH.EQUITY,0.393359037169399,0,0,0.121574792634785,0,0,0,-0.0675766883778554,0,0.0180266114280621,0,0,0.400780184177269,-0.0409341846602651,0,0,0,0,0,0,0,0,0,0,0,-0.0978250223716766,0,0,0,0,0,0,0.129502142022972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00523561892691564,0.0205406036532964
X601318.CH.EQUITY,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0.0572506967390598,0.368567672604103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0780533490379365,0,0,0.134056248603541,0,0,0,0,0,0.215011164173467,0,0,0,0,0,0
X601288.CH.EQUITY,0.453237305661076,0.00056444925951189,0,0,0.40538743699427,0,0,0,0,-0.0200893704726159,0.0435191532084537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0404489311834366,0,-0.052214628927154,0,0,0,0,0,0,0,0.0673831277861575,0,0,0,0,0,0,0,0,0,0,-0.0283937297360922
X601988.CH.EQUITY,0,0,0,0.279244897497666,0,0,0,0,0,0.00145131901895213,0,0,0,0,0,0,0,0.136303581445046,0.135535643739723,0,0,0,0,0,0,0,0,0,0.00148173907021321,0.0667950737432854,0,0,0,0.0118912297631205,0,0,0.0472354689674051,0,0,0,0,0,0,0.165942848385423,0,0,0.147611794014448,0,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0.0548792792954531,0,0,0,0.139012975767437,0.241272630762525,0,0,0,0,0,0.617047741813081,0,0,0.0374500688674338,0,0,0.381341265733366,-0.450539557156118,0,0,0,0,0,0,0,0,0,0,-1.38777878078145e-17,-0.0903829548183791,0.109007824039268,0,0,0,0,0,0,0,0,0,-0.0994471836311765,-0.0314101629877383
X600036.CH.EQUITY,0,0,0.00515496044359243,0,0,0,0,0,0,0,0,0.471261234238917,0,0,0,0,0,0,0,0,0,0,0,0.043899980484173,0,0.12776427676939,0,0,0.0293530175808135,0,0,0,0,0,0.106362042180613,0,0,0,0,0,0,0.0534464334689297,0,0,0,0,0,0,0,0.219906843290349,0,0.0253984197346406
X1299.HK.EQUITY,0.000872030746262948,0,0,0,0,0,0.104335029608314,0,4.33680868994202e-19,0,0,0,0,0,0.107445478484797,0,0,0,0,0,0.228745137504437,0,0,0.0996105654950027,0,0,0,0.103649519078978,0,0,0,0,0,0,0,0,0.178961147201649,0,0,0,0.185080260766882,0,0,0,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.0342274595464852,0,0,0,0,0,0.166089966300371,0,0,0,0.219617476886185,0.291103821634729,0,0,0,0,0,0,0,0,0,0,0,0,0.056675751238361,0,0,0,0,0.0718387201524304,0,0,0,0,0,6.93889390390723e-18,0,0,0,-0.0299280940274668,0
X601658.CH.Equity,0,0,0,0,0.347986912622559,-2.77555756156289e-17,0,0,0,0,0,0,0,0,-0.101958618484446,0,0,0,0,0,0,0,0,-1.38777878078145e-17,0,0,0,0,0,0.831012889694647,0,0,0,0,0,0,0,0,0,0,-0.388428549169868,0,0,0,0,0,0.304667945785857,0,0,0,0,-0.120454244699972
