,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X600036.CH.EQUITY,X601288.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601166.CH.EQUITY,X601658.CH.Equity,X000001.CH.EQUITY,X600030.CH.EQUITY,X601601.CH.EQUITY,X000002.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X601066.CH.EQUITY,X601319.CH.EQUITY,X16.HK.EQUITY,X300059.CH.EQUITY,X11.HK.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X2388.HK.EQUITY,X002142.CH.EQUITY,X1109.HK.EQUITY,X600048.CH.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X600999.CH.EQUITY,X688.HK.EQUITY,X601336.CH.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X267.HK.EQUITY,X002736.CH.EQUITY,X2882.TT.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X823.HK.EQUITY,X000166.CH.EQUITY,X600918.CH.Equity,X601229.CH.EQUITY,X2881.TT.EQUITY,X000776.CH.EQUITY,X1997.HK.EQUITY,X001979.CH.EQUITY,VXFXI.INDEX,CN2YR
X601398.CH.EQUITY,0,0,0.317994746729511,0,0.00253361117755213,0,0,0.343212394954198,0,0,0,0,0,0,0,0.0185792525526727,0,0,0,0,0,0,0,0.175419393203515,0,0,0.0201719651019649,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0.107025852524575,0,0,0,0,0,0,0,0,0,0,-0.0316100054694893,0,0,0
X601318.CH.EQUITY,0,0,0.336152329054944,0,0,0.182592612015908,0,0,0.00320599066739615,0,0,0,-8.67361737988404e-19,0,0.139441189813612,0,0,0,0,0.0163088596890538,0,0,0,0,0,0,0,0,0,0,0.15792762138565,0,0,0,0,0.0929795187172102,0,0,0,0,0,0,0,0,0,0,0.0318644139293742,0,0,0,0,0
X601939.CH.EQUITY,0.354101480595056,0.186626025876079,0,0,0,0,0,0.270602491605893,0,0,0,0,0,0,0,0,0.126260732179719,0,0,0,0,-0.0924574745263536,0,0,0,0,0,-0.0660432651922116,0,0,0.15516737413705,0,0.224606097666909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0680707447261135
X600036.CH.EQUITY,0,0.0381116754900368,0,0,0,0.229344224765327,0,0.0103040531719634,0.0406977624642138,0,0,-0.0620270636051548,0.120777992757739,0,0,0.107250422121442,0,0.154271140739089,0,0,0,0,0.0150900807861898,0,0.423085001226635,0,0.0268057690823185,0,0,0,0.0633792690155859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0710875388925483,0.041365172397144
X601288.CH.EQUITY,0,0,0,0,0,0,0.00306358198996351,0.53193543442684,0,-0.0815481045563297,0,0.0636566651375335,0,0,0,0,0,0,0,0,0,0,0.0659120613930089,0.151234360669502,0,0,0,0,0,0,0.101157757673967,0,0.0424056603112662,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0456843503064336,0,0.0164447535464969,0,0,0
X1299.HK.EQUITY,0,0,0,0.0369659521899439,0,0,0,-0.165132807206902,0,0.152587133798786,0,-0.0151569417096171,0,0,0.0116572502023685,0,0,0,0,0,0,0,0.138052316241836,0,0,0,0,0,0,0,0,0,0.0983101045409171,-1.73472347597681e-18,0,0,0,0.143624502105301,0,0.0915175503426442,0.166253747264209,0.0351862358573466,0.0968931814807585,0,0,0,0,0,0.294565833022188,0,0,0
X601628.CH.EQUITY,0.145063888567794,0,0,-0.00773726541852479,0,0.000711612626180609,0,0,0,0,0,0,-0.0276260740333954,0,0,-0.198895146646836,0,0,0,0,0,0.138222038048022,0,0,0,0,-0.109900141153361,0,0,0,0,0,0,0.589380458556438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0772178143364706
X601988.CH.EQUITY,0.125290868974333,0,0.0537251956100142,0,0.540345874479797,0,0,0,0,0.0940473162307998,0,0,0.154018186007032,0,0,0,0,0,0.00669319776747497,0,0,0,0.129378528866554,0,0,0,0.0144312676096358,0.0826509444161791,0,0,0,0,0,0,0,0,0.0682051293717205,0,0.00250067942445507,0,0,0,0,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0.163814098984592,0,0,0,0,0,0,0,-0.0495902177758482,0,0.044983446489828,0,0,0,0,0,0,0,0,0,-0.224253544179619,0,0,0,0.134839061108237,0.0546813983275436,0,0,0,0,0,0.131795638169713,0,0,0,0,0,0,0,0.214032101637563,0.141204476503727,0,0,0,0,0,0,0,0,0,-0.138247826844011
X388.HK.EQUITY,0,0,0,-0.256653126365871,0,0.174676031893961,-0.0584506832253734,0,0,0,0,0,0.0542256581354857,0,-0.0248505066446877,0,0,0,0,0,-0.0787331748588247,0.473652291435041,0,0,0,0,0,0,0.0758044793146833,0,0,0,-0.0892477612211042,0,0,0,0,0,0.250414589133176,0.106394547259107,0,0,0,0,0,-0.216930556183007,0,0.0791696739744883,0.0704343198334849,0,0,0
