,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601166.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X000001.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X601319.CH.EQUITY,X388.HK.EQUITY,X688.HK.EQUITY,X11.HK.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X600030.CH.EQUITY,X600016.CH.EQUITY,X2388.HK.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X601066.CH.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X601688.CH.EQUITY,X001979.CH.EQUITY,X002142.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X823.HK.EQUITY,X601229.CH.EQUITY,X601336.CH.EQUITY,X2882.TT.EQUITY,X601169.CH.EQUITY,X1997.HK.EQUITY,X000166.CH.EQUITY,X600015.CH.EQUITY,X2881.TT.EQUITY,X600999.CH.EQUITY,X300059.CH.EQUITY,X000776.CH.EQUITY,VXFXI.INDEX,CN2YR
X601398.CH.EQUITY,0,0.132367436239104,0,0.0890082550572213,0,0.0552453621529552,0,-0.0523311006558086,0,0,0,0.346314477354964,0,0,0,-0.109536662883703,0,0,0,0,0,0,0.0175946037795893,0,0,0,0,0,0.219306668687157,1.73472347597681e-18,0,0,0,0,-0.0280306749560412,0,0,0,0.225905320097714,0,0,0,0,0.0448539165523185,0,0,0.0673693353298946,0,0,0,0.0587164423255089,0.107277058809949
X601318.CH.EQUITY,0,0,0,-0.0557838319545886,0,0,0,0,0.127449984370228,0,0.219039128080271,0,0.0385326566875126,-0.0903582919428672,0.0867080451890203,0,0,0,0,0,0,-0.0879102047336352,0,0,0,0,0,0,0,0,0,0,0,0,0,0.190719320262728,0,0,0,-0.222356640807157,0.394174772522579,0,0.156874904089142,0.154521904309608,0,0,0,0,0,0,0,0
X601939.CH.EQUITY,0.187545865526068,-0.00739838144865194,0,0.315000604822689,0,0.0778665673861905,0,-0.0727577413797792,0,0,0,0,0,0,0.106983291008053,0,0,-0.0234719340321695,0,0,0,0.0680098289051305,0,0,0,-0.0682286897248402,0,0,0,0,0,0,0,0,0,0,0,0,0,0.468661401485715,0,0,0.0163897980022653,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.438756457668423,0,0.144168118049207,0,0,0.14777217221118,0,0,0.0289032748716861,-0.00450577093457574,0,0,0,0,-0.00474513406615656,-0.118377469168087,0.04903777063938,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0389517325641462,0,0,0,0,0,0,0,0,0.178427591417848,0,0,0,0,0,0,0,0,0.188889595848628,0,0,0
X5.HK.EQUITY,0,-0.119856311121963,0.0376123324560873,0.280287828065018,0,0,0,-0.233604216506367,0,0,0,0,0.152760988502839,0,0,0,0,0,0,0,0.545925484503296,0,0,0,0,0.278037700002006,0,-0.0225932705413881,0,0,0,0,0,0.0227231124736879,0,0,0,0,0,0,0,0,0,0,0,0,0.195882860900176,0,-0.0730237668597528,0,0,0
X601988.CH.EQUITY,0.207282548830402,0,0.23618005869127,0.0301879270908561,0,0,0,0,0.0775704979944852,0,0.0776369103568105,0,0,-0.275041708050738,0,0,0,0,0,0,0,0,0.054465741837516,0,0.211711314027912,0,0,0.142929649880911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.132122223083254,0,-6.93889390390723e-18,0,0,0,0,0,0,0.0751648417056453
X600036.CH.EQUITY,0,0.149406845268348,0,0,0,0,0,0.0872961901799885,0,0,0.138791843309295,0,0.00283459189783575,0,0.318159801743359,0,0,0,0.0142990033892556,0,0.115789427783065,0,0,0,0,0,0,0,0,0,0,0.067504489820658,0,0,0,0,0.0597875444020385,0,0,0,0,0,0,0,0,0,0,0.109933117651604,0,0,0,-0.0977632215573917
X1299.HK.EQUITY,0,0,0,0,0,-0.0539470784345926,0.110532268450371,0,0,0,0.118699845472317,0,0,0,-0.14145198509407,6.93889390390723e-18,0,0,0.335452752103498,0,0.259697646565207,0,0.0852611529295051,0,0,0,0,0.102459370938054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0163291886114975,0,0
X601628.CH.EQUITY,0.0247171487165135,0.315593552635138,0,0,0,0,0,0,0,0.0120362279240894,1.38777878078145e-17,0,0,0,0,0,0,4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0.149181293076095,0.0664241248880724,0,0.0255350220954489,0,0,0,0,0,0,0,-0.339699815922723,0,0,0.0993053276510503,0,0.212102779629924,-0.00776498507437025,0,0.172157015839151,0,0,0,0,0.0793009136954494
X601658.CH.Equity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0455042821559058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601166.CH.EQUITY,0.00694673645938013,0,0.0327111864650051,0,0,0,0.470177733073012,0,0,0,0,0,0,0,0,0.216005643321332,0,0.015492521663013,0,0,0,0,0,0,0,0,0,0,0.0469397961307253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.184177510914354,0,0,0,0,0,0
X601328.CH.EQUITY,0,0,0,0,0,0.0564483795180791,0,0,0,0,0,0,0.31320280825176,0,0,0,0,0,0,0,0,0.211796023468544,-0.110268476545587,0,0.0917907460162126,0.147675445820611,0,0,0,0,0,0,0.00224960683531238,0,0,0,0,0,0,0,0.0457467734760562,0,0.150346462103985,0,0.0244478782022638,0,0,0,0,0,-0.0390750567826852,0
X600000.CH.EQUITY,0,8.67361737988404e-19,0,0,0,0,0.322770714561369,-0.0704129751780958,0,0,0,0.126259759246111,0,0,0.211394680640526,0,5.42101086242752e-20,0,0,0,0,0,0,0,0.0706632984577646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.214404161833273,0,0,0.0726126213405736,0,0,0,0,0,0.1038825807154
