,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X600036.CH.EQUITY,X601288.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X601166.CH.EQUITY,X601658.CH.Equity,X388.HK.EQUITY,X000001.CH.EQUITY,X000002.CH.EQUITY,X600030.CH.EQUITY,X601601.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X601066.CH.EQUITY,X601319.CH.EQUITY,X16.HK.EQUITY,X300059.CH.EQUITY,X601998.CH.EQUITY,X2388.HK.EQUITY,X002142.CH.EQUITY,X11.HK.EQUITY,X600016.CH.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X688.HK.EQUITY,X600999.CH.EQUITY,X601688.CH.EQUITY,X601336.CH.EQUITY,X601211.CH.EQUITY,X267.HK.EQUITY,X600837.CH.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X002736.CH.EQUITY,X000166.CH.EQUITY,X2882.TT.EQUITY,X823.HK.EQUITY,X000776.CH.EQUITY,X601229.CH.EQUITY,X001979.CH.EQUITY,X600918.CH.Equity,X2881.TT.EQUITY,X601169.CH.EQUITY,VXFXI.INDEX,CN2YR
X601398.CH.EQUITY,0,0,0.0854931132247947,0,0.145643492897015,0.0100949987485066,0.0241370779720966,0,0,0,0,0,0,0,0,0,0.0317649120705307,0.201921658287642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0797809919815082,0.0364666811868659,0,0,0,0.0410414432761772,0,0.0862139571070746,0,0
X601318.CH.EQUITY,0,0,0,0.160158710862822,0,0,0,0,0.127782707202466,0,0.0524808625847051,0,0.115886475540979,0,0,0,0,0.0668052951075042,0,0.262128777735777,0,0,0,0,0,0,0,0.0216795398621213,0.00122413583915005,0,0.135555217903577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0318644062724319,0,0,0.0784335810908894
X601939.CH.EQUITY,0,0,0,0,0.126094159438559,0,0,0,0,0,0.0955901868596538,0,0,0.101426832328599,0,0,0,0,0,0,0.00131669060002546,-0.0303313463116864,0.535926118832868,0,0,0,0.167153185677686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0,0.201327588985516,0,0,0,0,0.135926099216085,0.108131032708548,0,0,0,0,0.18334958093906,0.0943933064744904,0,0,0,0,0,0,0,0,0,0,0.26192774764017,0,0,0,1.73472347597681e-18,0.0714054383523905,0,0,0,0,0,0,0,0,0,0.0251562978977446,0,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.148118528484387,0,0.0666325641736647,0,0,0.119239575086034,0,0.337018934169817,0,0,0.072913245641921,3.46944695195361e-18,0,-0.00388411695200705,0,0,0,0,0,0,0,0,0,0,0,0,0,0.112288854783279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0472951481922883,0,0,0,0.0838469863556276,0,0,0,-0.0624702050364134,-0.0640501251592579
X601628.CH.EQUITY,0,0,0,0,0.0680678547368,0,-0.040464091411658,0,0,0,0,0.0839778004111,0,-0.0483175272760045,0,0,0,0,0,0,-0.0384624874982192,0.00674962597238694,0,0,0,0,0,0,0,0,0,0,0,0,0.696019413498018,-0.0194377267229947,0,0,0,0,0,0,0.0818518241939148,0,0,0,0.175254880808282,0,0,0,0,0.244878733719503
X1299.HK.EQUITY,0,0,-0.00617505712039671,0,0,0,0,-0.053607142813977,0,0,0,0.208157694883107,0,0,0,0.0101532719113262,0,0,0,0,0,0,0,0,0,0.150660226558599,0,-0.0669873137469904,0,0,0,0.102621957428875,0,0,0,0,0,0,0,0.109313493559955,0,0,0.120644837183339,0.272876117851209,0.0482953503194544,0,0,0,0,0,0.021661747656311,0
X601988.CH.EQUITY,0,0,0.0299994854119348,0.207880914789167,0.216491768473998,0,0,0,0,0,0,0,0.0210454094385282,0,0,0,0,0.240254146006621,0,0,0.0159626797603698,0,0.0187779426845646,0,0.122871106126356,0.163667372284674,0,0,-0.0083498056648322,0,0.163317943837462,0,0,0,0,0,0.0440115249204317,0,0,-0.0283693177681291,0,0,0,0,0,0,0,0.0368342758480123,0,0,0,0
X5.HK.EQUITY,0,0.0522927190050582,0,0,0,0.0461831374402608,0,0,0,0,0,0,0,0,0,0,0,0,0,0.123942404946765,0,0,0,0.1050904698766,0,0.121688849394935,0,0,0.00768028442300267,0,0,0,0,0,0,0,0.0447180438737719,0,0.273727203206548,0,-0.0583740241847406,0,0,0.158559540779523,0,0,0,0,0.0959231273962021,0,0,0
X601166.CH.EQUITY,0,0,0.0447665902249427,0.0234894066384682,0,0.00837174476977692,0,0,0,0,0.027457981853442,0,0.125524892359792,0.0835917427771942,0,0,0,0,0,0,0,0,0,0,0.165127483525808,0,0,0.400649276756732,0,0,0,0,0,0,0.0344752728767836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
