,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X600036.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X601166.CH.EQUITY,X600030.CH.EQUITY,X000001.CH.EQUITY,X000002.CH.EQUITY,X601328.CH.EQUITY,X601066.CH.EQUITY,X601601.CH.EQUITY,X600000.CH.EQUITY,X16.HK.EQUITY,X601319.CH.EQUITY,X300059.CH.EQUITY,X1109.HK.EQUITY,X601998.CH.EQUITY,X2388.HK.EQUITY,X600016.CH.EQUITY,X11.HK.EQUITY,X2007.HK.EQUITY,X002142.CH.EQUITY,X688.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X600999.CH.EQUITY,X601688.CH.EQUITY,X600837.CH.EQUITY,X267.HK.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X002736.CH.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X000166.CH.EQUITY,X2882.TT.EQUITY,X000776.CH.EQUITY,X823.HK.EQUITY,X001979.CH.EQUITY,X601229.CH.EQUITY,X2881.TT.EQUITY,X1997.HK.EQUITY,X601169.CH.EQUITY,VXFXI.INDEX,CN2YR
X601398.CH.EQUITY,0,0,0.0162886962667096,0.469532631073685,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,8.67361737988404e-19,0.0321642467858264,0,0,0,0,0,0,0,0,0,0,0,0,-0.0125383461901511,0,0,0,0,0,0,0,0.213369504083371,0,0,0,0,0,0.0279535178343066,0,0,0,0.0457425169028661,0.0331866596519859,0.227313087365502,0.0368330646706216,0
X601318.CH.EQUITY,0,0,0,0,0.046683266175412,0,0,0.0485945410256512,0.0893018536660815,0,0,0,0,0.0493277239968618,0,0,0,0,0.251095401829078,0,0.254830593528467,0.136500213050715,0,0,0,0,0.0579519835375753,0.0842658928761546,0,0,0,0,0,0,0,0.00548395409703358,0,0,0,0,0,0,0,0,0,0.0196794960441091,0,0,0,0,0,0.112475491199609
X601939.CH.EQUITY,0,0,0,0.287202293797496,-0.0385571051782845,0,0,3.46944695195361e-18,0,-0.0108374828998254,0.0395885056248238,0,0,0,0,0,0,0,0,0,0,-0.269738489054094,0,0.71217069409235,0,0.0528266940696675,-0.141261375697473,0.0668639535515483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.139182179022033,0,0,0,-0.0360892621039249,0,0,0,-0.0893690017608375,0
X601288.CH.EQUITY,0.218412803295217,0,0.0200696988344173,0,0,0.0380710533143178,-0.057879444828277,0.288967615074502,0,0,0,0,0,0,0,0.115795892267005,0,0.00616403395477945,0,0,0,0,0,0.0346497768288395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.170161299118852,0,0,0.110463124129367,0,-0.0919029620582182,0
X600036.CH.EQUITY,0,0.201232047077334,0,0,0,0.0187577091615317,0.113530998826178,0.0971159118312336,0,0,0,0,0,0.181697805020043,0,0,0,0,0,0,0,0,0.0882657755544144,0,0,0,0,0,0.338692640450765,0.0058393473383927,0,0.0591156919652376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0293287038359829
X601628.CH.EQUITY,0.0860302946626888,0,0,0,0,0,0,0,0,0.00230980242827727,0,0,0,0,0,-0.0427397835321623,0,0.185384252049361,0,0,0,0.0531287611682541,0,0,0,0,-0.0418548867532657,0,-0.104833445545292,0,0,0.0376887947693453,0.21722099847039,0,0.0856763872318327,0,0,0.54594698736864,0,0,-0.0354067534950944,0,0.0703083343411715,0,0,0,0,0,0,0,0,0.0263345131397434
X1299.HK.EQUITY,0,0,-0.0771397814946619,-0.0250451172411609,0,0.0300709896904933,0,0,0,0.13960818688545,0,0,0,-0.0898717464930255,-0.0643027594182544,0,0,0,0,0,0,0,0,0,0.118266891634512,0,0,-0.00896531337315608,0,0,0,0,0,0,0,0,0,0,0,0.299855580071047,0.139842605645004,0.138858528962089,0,0.0450063504833483,0,0,0,0.085509181763204,0.235819272614245,0,0,0
X601988.CH.EQUITY,0.0309187150723091,0.0193023923650009,0.0459456070958151,0.171873642498503,0.356595085270103,0,0,0,0,0,0,0,0,0,0,0.188671845590509,0,0,0,0,0,0,-0.0080957726831217,0,0,0,0,0.0757912250584497,0,0.0160722797902031,0,0,-0.121401919282507,0,0,0.270365911187415,0,0,0,-0.0836133550667162,0,0,0,0,0,0,0,0,0,0,0.0452935679823743,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0.0283538974096911,0,0,0,0,0,0.0437180747903713,0,0,0,0,0,0,0,0,0,0,0.141883923720222,0,0.0124513730367517,0,0,0,0,0,0,0,0,0,0,0,-0.00039822969448307,0.474202316250338,0,0,0.26080602704062,0,0.194201759744866,0,-8.67361737988404e-19,0,0,0,0,0
X388.HK.EQUITY,0,0,0,0,-0.0260706484961651,0,0.0760579694360585,0,0,0,-0.0106044027239306,-0.0704461937975016,0,0,0,0,0,0,0,0,0,0.432004496845722,0,0,0,0,0.277374595786291,0,-0.0313443883121318,0,0,0,0,0,0,0,0,0,0.323398700674013,0,0,0,0.0216538399932632,0.0924994523231828,0,0,0,0,0,0,0,0
