,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X600036.CH.EQUITY,X601288.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601166.CH.EQUITY,X601658.CH.Equity,X000001.CH.EQUITY,X601601.CH.EQUITY,X600030.CH.EQUITY,X000002.CH.EQUITY,X601328.CH.EQUITY,X601066.CH.EQUITY,X300059.CH.EQUITY,X600000.CH.EQUITY,X16.HK.EQUITY,X601319.CH.EQUITY,X11.HK.EQUITY,X002142.CH.EQUITY,X2388.HK.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X601818.CH.EQUITY,X2007.HK.EQUITY,X1109.HK.EQUITY,X600999.CH.EQUITY,X600048.CH.EQUITY,X601688.CH.EQUITY,X688.HK.EQUITY,X601211.CH.EQUITY,X267.HK.EQUITY,X600837.CH.EQUITY,X601336.CH.EQUITY,X2882.TT.EQUITY,X002736.CH.EQUITY,X12.HK.EQUITY,X1113.HK.EQUITY,X823.HK.EQUITY,X000166.CH.EQUITY,X601229.CH.EQUITY,X600918.CH.Equity,X2881.TT.EQUITY,X000776.CH.EQUITY,X1997.HK.EQUITY,X001979.CH.EQUITY,VXFXI.INDEX,CN2YR
X601398.CH.EQUITY,0,0,0.222841190332259,0,0,0,0,0.372390018487267,0,0,0,0,0,0.0285632858932932,0,0,0,0,0,0,0,0,0,0,0,0.254581422329236,0,-1.38777878078145e-17,0,0.0173514604050272,0.0257113955308049,0,0,0.0729569239271765,0,0.060811712846488,0,0,0,0,0,0,0,0,0,0,0,0,-0.0898783858507789,0,0,0
X601318.CH.EQUITY,0,0,0.10882302717457,0,0,0,0,0.0164710422902752,0.280247403920439,0,0,0,0,0.139086309805573,0.264661370861462,0,0,0,0,0.0495588495027465,0,0.039396399683873,0,0,0,0,0,0.19067728624771,0,0,0,0.0626662885770881,0,0,0,0,0,0,0.0256593941470643,0,0,0,0,0,-0.101430871367277,0.0484599008375683,0,0,0,0,0,0
X601939.CH.EQUITY,0.314098238063923,0.0680809998736436,0,0,0,0,0,0.278445673996484,0.219704988578759,0,0,0,0,0,0,0.157871055354455,0.028327241994285,0,0,0,0,0,0,0,0,0.0683581408290303,0.0642701172768668,0.22260986193727,0,-0.090843113496857,0,0,0,0.0967229816002791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0703615494344978,0
X600036.CH.EQUITY,0,0,0,0,0,0.155474888212489,0,0,0.0624003976931162,-0.103508359160553,0,-0.0999545329427611,0.145698806948493,0,0,0.154765984998929,0,0,0,0.16188588380736,0,0,0,0,0,0,0.399811678659715,0.0316951964902431,0,0,0,0,0,0,0,0,0,0,0,0,-0.0716314802934497,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0,0,0.102008000194273,0,0,0,0,0.459681005205456,0,-0.0600331250781024,0,0.0706231277168,0,0,0,0,0,0,0,0,0,0,0.14322153479557,0,0,0.0608394433101702,0,0.125272755945763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0229251140410881,0,0,0.0124721080527372,0,0
X1299.HK.EQUITY,0,0,-0.0584739833374107,0,0,0,0,-0.0018080345354364,0,0.16025561199915,0,-0.0944983015946721,-0.0755942081137799,0,0,0,0,0,0,0,0,0,0.161126137081621,0,0,0,0,0,0,0,0,0,0,0.123709652572184,0,0.0531833319325514,0,0,0.227606404242354,0,0,0,0.251390944584569,0,0,0,0,0.0842807305682258,0.183662701606887,0,0,0
X601628.CH.EQUITY,0,0,0,-0.0135873277177561,0,0,0,0,0,0,0,0,0,0,0,-0.0236580676698792,0,0,0.107303907218435,0,0,0,0,-0.148065798426594,0,0,0,0,0,0,0,0,0,0,0,0,0,0.467457334268346,0.00455621330331365,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,-0.0295086353109273,0
X601988.CH.EQUITY,0,0,0,0,0.525080255987103,0,0,0,-0.00800666227466155,0,0,0,0,0,0,0,0.28691349831242,0.135143869178489,0,0.0435191145356628,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.041819297520842,0,0,0,0,0,0,0,0,0,0,-0.0982255254692808,0.00137676925423802,0,0,0,0,0,0
X5.HK.EQUITY,0,0.0209282418999451,0.0846704717781994,0,0,0,0,0,0,1.73472347597681e-18,0.163239078872211,0,0,0,0,0,0,0,0,0,0,0,0.0815554543351297,0,0.100920675519405,0,0,0,0,0,0,0,0,0.105615657638158,0,0.0850748726539286,0,0,0,0,0.376687192607856,0,0,0,0,0,0.0849533260019074,0,0,0,0,-0.0571668098387466
X388.HK.EQUITY,0,0,1.0842021724855e-19,-0.32242892511365,0,0.23927884810606,0,0,0,0,0,0,0,0,0,0,0,0.157111096717161,0.207389754431985,0,0,0,0,0,0,-0.00731223098173619,0,0,0,0,0,0,0,-0.0963234582700862,0,0,0,0,0,0.182664803663637,0,0,0,0,0,0,0,0.150436113121081,0.0401551669013783,0,0,-0.0670521763898124
