,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601166.CH.EQUITY,X601658.CH.Equity,X000001.CH.EQUITY,X600030.CH.EQUITY,X000002.CH.EQUITY,X601601.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X601066.CH.EQUITY,X16.HK.EQUITY,X601319.CH.EQUITY,X300059.CH.EQUITY,X11.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X2388.HK.EQUITY,X002142.CH.EQUITY,X600048.CH.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X600999.CH.EQUITY,X688.HK.EQUITY,X601688.CH.EQUITY,X601336.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X267.HK.EQUITY,X002736.CH.EQUITY,X2882.TT.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X600918.CH.Equity,X823.HK.EQUITY,X000166.CH.EQUITY,X601229.CH.EQUITY,X2881.TT.EQUITY,X000776.CH.EQUITY,X001979.CH.EQUITY,X601169.CH.EQUITY,VXFXI.INDEX,CN2YR
X601398.CH.EQUITY,0,0,0.294934704494587,-1.38777878078145e-17,0.0288304000108372,0,0,0.431670310192563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.107789170336049,0,0.0237462740832657,0,0,0,0,0,0,0,0,0,0,0.0889319535906249,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0.24786305238321,0,0.0788969054385779,0,0,0,0.0785755865338981,0,0,0,0,0,0,0.1417307631943,0,0,0,0,0.0432482973530787,0,0,0,0,0,0,0,0,0,0.154743024306178,0,0.00999793368361163,0,0,0.0667171678153186,0,0,0,0,0,0.0440065502458034,0,0,0,0,0.030869316389012,0,0,0,-0.132756765212361,0
X601939.CH.EQUITY,0.416865363307464,0.0703127797339481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.152725822909798,0,0,0,0,-0.128675638263938,0,0,0,0,0,0,0,0,0.161972255641231,0,0.266802027546033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.259823184165096,0,0.0543924892899472
X601288.CH.EQUITY,0,0,0,0,0,0,0.00168592598395574,0.556394701043515,0,-0.0848557258946043,0,0.0567086598380205,0,0,0,0,0,0,0,0,0,0,0.0576334885954419,0,0.10977843411105,0,0,0,0,0,0.112347691920023,0,0.0471251543155913,0,0,0,0,0,0,0,0,0,0,0,0,0,0.037757271220487,0,0,0,0,0
X600036.CH.EQUITY,0,0,0,0,0,0.184975561348688,0,0.1720200946032,0,0,0,-0.0547710681220675,0.129809705807616,0,0,0,0,0,0,0,0,0,0.0263020964067783,0,0.0791670041524487,0,0,0,0,0,0.134299697949427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.364542811840721,0,0.0200352833536584
X1299.HK.EQUITY,0,0,-0.164213774748946,0,0,0,0,0,0,0.195012193659429,0,0,0,0,0,0,0,0,0,0,0,0,0.0340587432822086,0,3.46944695195361e-18,0,0,0,0,0,0,0,0.214835937780631,0,0,0,0,0.0429641641927174,0,0.224010839501912,0,0.0313183470459092,0,0.361654923089918,0,0,0,0.20113452870796,0,0,0,0
X601628.CH.EQUITY,0.145431048922719,0,0,0,-0.0078190391733662,0.000714227369752457,0,0,0,0,0,0,-0.0268881424863543,0,-0.198006495853064,0,0,0,0,0,0,0.137599477395183,0,0,0,0,-0.109207970700883,0,0,0,0,0,0,0,0.594734347178132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.077563334282364
X601988.CH.EQUITY,0.19222241638985,0,0.082293219968055,0.330580391741218,0,0,0,0,0,0.108882221007446,0,0,0.209109438230319,0,0,0,0.056196319118707,0,0,0,0,0,0.0609855014709663,0,0.0784048394437891,0,0,0,0,0.0913924753773345,0,0,0,0,0,0,0.0199046323020069,0,0,0,0,0,0,0.0248217531630922,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0.197886916834667,0.111562473836868,0,0,0,0,0,0,-0.0375392165163725,0,0,0,0,0,0,0,0,0,0,0,-0.260840110966831,0.0735783919743313,0,0,0.170625503033541,0,0,0,0,0,0,0.0602719332020786,0,0,0,0,0,0,-0.011492115858231,0.237047372288692,0.0483732802415403,0,0,0,0,0,0,0,-0.0632951050082299,0,-0.163428816756242
X388.HK.EQUITY,0,0,0,0,-0.267327724528526,0.272855683504012,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0924191205455028,0,0.38393697030858,0,0,0,0,0,0.0204073253857598,-0.0115157351575325,0,0,0,-0.183654505914151,0,0,0,0,0,0.109244436731996,0.126331086020886,0,0,0,0,0,0,0,0.0777255029669691,0,0,-0.00985824635561398,0
