,X601398.CH.EQUITY,X601318.CH.EQUITY,X600036.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601166.CH.EQUITY,X601658.CH.Equity,X000001.CH.EQUITY,X600030.CH.EQUITY,X300059.CH.EQUITY,X601601.CH.EQUITY,X000002.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X601066.CH.EQUITY,X16.HK.EQUITY,X601319.CH.EQUITY,X11.HK.EQUITY,X002142.CH.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X2388.HK.EQUITY,X600999.CH.EQUITY,X601818.CH.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X600048.CH.EQUITY,X688.HK.EQUITY,X601688.CH.EQUITY,X267.HK.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X601336.CH.EQUITY,X12.HK.EQUITY,X1113.HK.EQUITY,X002736.CH.EQUITY,X2882.TT.EQUITY,X823.HK.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X601229.CH.EQUITY,X2881.TT.EQUITY,X600918.CH.Equity,X1997.HK.EQUITY,X001979.CH.EQUITY,VXFXI.INDEX,CN2YR
X601398.CH.EQUITY,0,0,0,0.238411561247236,0,0,0,0.342688348181918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.263294404383452,0,0,0.0170144673651887,0,-3.46944695195361e-18,0,0.0119324385660327,0.0790299316171808,0,0.0778362418341337,0,0,0,0,0,0,0,0,0,0,0,0,0.0107663235174503,-0.0922624477674696,0,0,0
X601318.CH.EQUITY,0,0,0,0.10085874605696,0,0,0,0,0.188838320641917,0,0.0165005421482837,0,0.221920224397653,0.000834947079991544,0,0,0,0,0.086959305052934,0.139423747442484,0,0.0704826060967168,0,0,0,0,0,0.167993106726341,-3.46944695195361e-18,0,0,0.0182664708394222,0,0,0,0,0,0,0,0,0,0,0,0.130646726666453,0,-0.0638633347389974,0.00896793263820116,0.0180986575963885,0,0,0,0
X600036.CH.EQUITY,-0.0209682867062352,0,0,0,0,0.211063253194992,0,0,0,-0.125330787718817,0,-0.0476978759199201,0.118719224064952,0,0,0,0.127349140159081,0,0.167593015588529,0,0,0,0,0,0,0.412854142436653,0,0,0.0592472609289949,0,0,0,0,0,0,0,0,0,-0.0680661474371451,0,0,0,0,0,0,0,0,0,0,0,0,0.00706784224675202
X601939.CH.EQUITY,0.52570061788845,0.109524433710551,0,0,0,0,0,0,0.129889783033234,0,0.199393905576573,0,0,0,0,0,0,0.147281325980171,0,0,0,0,0,0,0,0,0,0,0.161629820486016,0,0,0,0.0152866931194886,0,0,0,0.00285251123351499,0,0.0805434451524106,0,0,-0.109340078763771,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0,0.076207896341376,0,0.0748482236811699,0,0,0,0.511653766855103,0,-0.0323899859211485,0,0,0,0,0,0,0,0,0.0630009470872875,0,0,0,0.0677539239952354,0,0.03026316161347,0,0,0,0.024049946365885,0,0,0,0.00856540398755123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0647545167424174,0.103052790436846,0,-0.0340550849186703
X1299.HK.EQUITY,0,0,0,0,0,0,0,-0.0717078761681673,0,0.124195962577551,0,-0.081386074411579,-0.0657669374843422,0,0,0.109745312670087,0,0,0,0,0,0,0.147438512162654,0,0,0,0,-0.0249282149297579,0,0,0,0,0.0586618985885665,0,0,0,0,0.0110229093015475,0,0.174549254145944,0,0.149554891804912,0.129276732021593,0,0,0,0,0,0.259167603083641,0,0,0
X601628.CH.EQUITY,0,0,-0.0640474007367342,0,0,0,0,0,0,0.196346397638626,0,0,0,0,0.0123350405485511,0.0982371235376833,-0.0112951705698499,0,0,0,-0.0627786508793665,0,0.147908117436322,-0.0583568253926445,0,0,0,0,0,-0.0264350479815607,0,0,0,0,0,0,0,0.36964463933687,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,-0.0350131060742208,0
X601988.CH.EQUITY,0.104545124791083,0,0,0,0.410345595960219,0,0,0,0,0,0,0.0769583055854974,-0.0165718466265146,0,0,0,0,0.150767907849221,0,0,0,0,0,0,0.038655912325499,0,0,0,0,0,0,0,-0.131049063542842,0,0,0,0,0,0,0,0,0.120237922306386,0,0.151586100063993,0,-0.0295311339568137,0,0,0,0,0,-0.0624919607850048
X5.HK.EQUITY,0,0.156536920063321,0,0.0416307470473387,0,0,0,0,0,-0.0949627370357785,0.0596956714569984,0.06918366610872,0,0,0,0,0,0,0,0,0,0,0.108985882873917,0,0,0,0.175428075999928,0,0,0.0853314559529808,0,0,0.0209185141740866,0,0,0,0,0,0.301415042419733,0,0,0,0,0,0,0,0.0401808755446582,0,0,0,0,-0.120015859767256
X388.HK.EQUITY,0,0,-0.17048157304752,0,0.0474014404913361,0,-0.125432685564822,0,-0.156354015732597,0,0,0,0,0,0,0,0,0,0,0,0,0.097224739172396,0,0,0,0,0,0,0,0,0,0,-0.238644780803888,0,0,0,0,0.213790614840346,0,0,0.197900981582593,0,0,0,0.246355232373438,0,0,0,0.204743683117447,0,0,0
