,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X388.HK.EQUITY,X16.HK.EQUITY,X600030.CH.EQUITY,X688.HK.EQUITY,X000001.CH.EQUITY,X601601.CH.EQUITY,X600016.CH.EQUITY,X601319.CH.EQUITY,X11.HK.EQUITY,X2388.HK.EQUITY,X601066.CH.EQUITY,X601998.CH.EQUITY,X1109.HK.EQUITY,X267.HK.EQUITY,X2007.HK.EQUITY,X600048.CH.EQUITY,X601818.CH.EQUITY,X1113.HK.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X12.HK.EQUITY,X001979.CH.EQUITY,X002142.CH.EQUITY,X823.HK.EQUITY,X600837.CH.EQUITY,X2882.TT.EQUITY,X601229.CH.EQUITY,X300059.CH.EQUITY,X601336.CH.EQUITY,X600999.CH.EQUITY,X000166.CH.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X2881.TT.EQUITY,X000776.CH.EQUITY,X2886.TT.EQUITY,VXFXI.INDEX,CN2YR
X601398.CH.EQUITY,0,0.208282616137953,0,0.106650899500274,0,0,0,0,0.273075139244264,0.0495220042080639,0,0,0,0,0,0,0,0,0.130759980104298,0,0,0,-0.0440655515955176,0,0,0,0,0,0,0,0.100098295035007,0,0,0,0,0.0545572909759567,0,0,0,0,0,0,0,0,0,0.011884205519171,0.0551350736171188,0,0,0,0,0
X601939.CH.EQUITY,0.457981891260087,0,0,0.0182168371634725,0,0,-0.0318972089600622,0,0,0,0.192635201768443,0,0.226691248821883,0,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00853114740933231,0,0,0,0,8.67361737988404e-19,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.165270686188061,0,0,0,0,0,0,0,0,0.0301701660311417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.149665667669601,0,0,0.0800571502424141,0,0.175627321289924,0.201158564190339,0,0,0,0,0
X601288.CH.EQUITY,0.425899871630868,0.0833912539788251,0.0661207059805147,0,0.162767123207241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0311819121795817,0,0,0,0,0,0,0,0,0,0,0.0889612401953532,0,0.0522663276716019,0,0,0,0,0,0,0,0.0599343265486451,0,0,0,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0,0.0221072975808105,0,0.524272056165717,0,0,0,0,0,0.222051169768123,2.16840434497101e-19,0,0,0,0,0,0.174252843832493,0,0,0,0,0,0,0,0,0,0,0,0,0.0550722777719322,0,0,0,0,0,-0.0660075777854897,0,0,0,0,0,0.0674085043321942,0,0,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0,0,0.0216993677953971,0,0,0,-3.46944695195361e-18,0,0,0,0,0.415391894520797,0,0,0,0,0,0,0,0,0,0,0.0541550690223901,0,0.125594371987503,0,0,0,0,-1.38777878078145e-17,0,0,0,0,0,0,0.0850113854765909,0,0,0,0,0.0600137199957876,-2.16840434497101e-19,0,0,0,0,0,0,0.26955778237069,0,0
X1299.HK.EQUITY,0,0,0,0,0,0.113976591537679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0535599161755642,0,0.200965659677921,0,0,0.054102007507558,0,0,0.194240528056752,0,0,0,0,0,0,0,0,0.00136382061301464,0,0,0,0.190278737461611,0,0,0,0
X5.HK.EQUITY,0,-0.177293597352641,0,-0.101238702768481,0,0,0,0,0,0,0,0,-1.38777878078145e-17,0,0,0,0,0,0,0,0,0,1.22641214902486,-0.802476769450053,0,0,0,0.479463010622714,0,0,0,0,0,0,0,0,0,0,0,0.419457702232281,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,-0.0863698401507549,-0.0136083104948792
X601628.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.0811099804516113,0,0,0,0,0,0,0.196307447890758,0.15415962094386,-6.93889390390723e-18,0.156324547144228,0,0,0,0.110038700563199,0,0,0.0473803428539031,0,0,0,0,0,0,0.0571061441383551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0458351107635455,0
X601658.CH.Equity,0,0,-0.0622712380372965,0.619837548415255,0,0,0,0,0.0332439148610529,0,0,0,0,0,-0.451625899013362,0,0,0,0,0,0,0,0.147966299506836,0,0.0902573042308464,0,0,-0.00598759839229018,0.853168291373561,0,0,0,0,0,0,0,0.0701048592520679,0,0,-0.141386955242509,0,0,0,0,0,0,0,0,0,-0.0923681941356673,0,0
X601328.CH.EQUITY,0,0,0,0.214458729456126,0,0,0,0,-0.019751485254579,-0.0799652700721698,0,0,0.283402896695745,0,0,0.0115040344207559,0,0,0,0,0.221738446970015,0,0,0,0,0,0,0,0,0.0350464156633215,0.181613325267473,0,0,0.113971964847196,0,0.0482465084767196,0,0,0,0,0,0,0,0,0,0,1.38777878078145e-17,0,0,0.0229816819691486,0.0419084942528351,-0.0320576170630665
X601166.CH.EQUITY,0,0.0914779661391034,0,0,0,0.274140391371222,0,0,0.0495470223071136,0,0.0397566123584519,0,0,0,0,0,0,0,0.0118153829777335,0,0.0189431036988073,0,0,0,0,0,0,0,0,0,0.198088831799357,0,0,0,0,0,0,0.0285141543368006,0,0,0,0.00642888025395332,0.0158871196469895,0,0,0.193140766634677,0.0619395589830511,0,0,0.0499824984604,-0.00738775376474311,0
X600000.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.3762495035778,0,0,0,0,0,0,0,0,0,0.173894251249441,0,0,0.0500588389313712,0,0.122144258016394,0,0,0,0,0,0,0.0522270766268588,0,0,0,0,0,0.00740481394171669,0,0.0530965372321166,0,0,0,0.102753300947248,0.0648140363441633,0,0,0,0,-0.0278999049051415,0
X000002.CH.EQUITY,0,0,0.182814270583157,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0264359509143431,0,0.0011528631341605,0,0,0.492457216988359,0,0.207681569240704,0,0,0.168260627545202,0,0.00193610845910316,0,0,0,0,0,0,-0.0662978938601771,0,0,0,0,0,0,0,0
X388.HK.EQUITY,0,0,0.216276356056762,0,0,0.00533451250565214,0.46387698181872,0,0,0,0,0,0,0,0,0,0,0,0.0309299559251436,0,0,0,0,0,0.0362649648029763,0,0,0,0.0084632416169494,0,0,0,0.0153761694247794,0,0,0,0,0,0,0,0,0,0,0.00180908144894431,0,0,0,0,0,0,0,0
X16.HK.EQUITY,0,0,0,0,0,0,0,-0.04243059749352,0,0,0,0,-6.93889390390723e-18,0,0.454377376869765,0,0,0,0,0,0.193610272287619,0,0,0,0,0,0,0,0.0710755843691795,0,0,0,0,0,0.222560765824176,0,-0.18352543036885,0.145611098666214,0,0,0.0763662271197263,0,0,0,0,0,0.0181934778277286,0,0,0,0,0.0170909666772125
