,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601166.CH.EQUITY,X000002.CH.EQUITY,X600000.CH.EQUITY,X388.HK.EQUITY,X16.HK.EQUITY,X000001.CH.EQUITY,X11.HK.EQUITY,X601601.CH.EQUITY,X688.HK.EQUITY,X601319.CH.EQUITY,X2388.HK.EQUITY,X600030.CH.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X1109.HK.EQUITY,X601066.CH.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X601688.CH.EQUITY,X823.HK.EQUITY,X002142.CH.EQUITY,X601211.CH.EQUITY,X001979.CH.EQUITY,X600837.CH.EQUITY,X2882.TT.EQUITY,X601229.CH.EQUITY,X601336.CH.EQUITY,X1997.HK.EQUITY,X601169.CH.EQUITY,X2881.TT.EQUITY,X600015.CH.EQUITY,X600999.CH.EQUITY,X000166.CH.EQUITY,X2891.TT.EQUITY,X2886.TT.EQUITY,VXFXI.INDEX,CN2YR
X601398.CH.EQUITY,0,0,0,0.235773918466871,0,0,0.0873061540787779,0,0.241268796712424,0,0,0,0,1.38777878078145e-17,0.128017658128916,0,0,0,0,0,0,0,0,0,0,0,0,0.038325475895338,0,0,0,0,0.0942233510392132,0,0,0,0,0,0.0226302608019957,0,0,0,0,0,0,0.107187193526021,0,0,0,0,0,0
X601318.CH.EQUITY,0.143101584604425,0,0,0,0,0,0,0,0.176315010203305,0,0,0,0,0,0,0,0.347440720587851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.124943349553711,0,0,0,0.0338356137680797,-8.67361737988404e-19,0,0,0,0,0,0.107726882193636,0,0,0,0,0,0.0698498658123623,0,0,0
X601939.CH.EQUITY,0.0607667696320077,0,0,0.268671175754012,0,0.0503295752024836,0,0,0,0,0,0,0,0.422962374967437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0437523065719603,0,0.066024258276141,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.299798205842921,0,0.102306964713348,0,0,0.352283405376349,0,0,0,0,0,0,0,0,0.0250691163227917,0,0,0,0,0,0,0.0056832777925444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0462331467676523,0,0,0,0.0596657486227589,0,0,0,0.106434872133636,0.0077261972381036,0,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0453307181078069,0,0,0,0,0,0,0,0,0,0.0775744425628074,0.0443661612284215,0,0,0.686278737340359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0.223694091253794,0,0.0103478768318608,0,0,0,0,0,0,0,0,0.195740274415062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.168229613666535,0,0,0,0,0,0.0548774860868415,0,0,0,0,0,0,0,0,0.286669556951749,0,0,0,0
X600036.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.409744093959335,0,0,0,0,0.195852022605912,0,0,0,0,0,0,0,0,0,0,0,0.00232238899481285,0.0153258113010975,0,0.106723170762226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.113980253401182,0,0
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.378701527622093,0,0,0.170818781001222,0.0133272832082334,0.0714920496088577,0,-2.77555756156289e-17,0,0,0,0,0,0,0.272654388030591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0.0624074554711118,0,0,0,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,0.0260098364694651,0,0,0,0.133755362692448,0,0,0,0,0.22964246922419,0.0886051403245477,0,0,0,0,0,0,0,0.112432857092074,0,0,0,0,0,0,0,0,0,0,0.17868611072162,0,0,0
X601658.CH.Equity,0,0,0,0,0,0,-0.640190998593412,0,0,0,0,0,0.215113770487929,0,0,-0.596469154096297,0,0,0,0,0,0,0,0.471956425031446,0,0,0,-0.00233401564537585,0,0,0.224474539190551,0,0,0,0,0.0391961726212035,0,0,0,0,0.423713317049014,-0.294664077813434,0,0,0,0.750190114825642,0,0,0,-0.0513855002912724,0,0
X601328.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0.712861060139949,0,0,0,0,0,0,0,0,0,0.140635080996833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0967861216804301,0,0,0,0,0,0,0,0,0,0,0
X601166.CH.EQUITY,0,0,0,0,0.0624399084813324,0,0.185180502246978,0,0,0,0,0,0,0,0,0,0.290641325495157,0,0,0,0,0,0,0,0.00202885934630357,0.0298256653628541,0,0,0,0.26438095108519,0,0,0,0.00846362971588206,0,0,0,0,0,0,0,0,0,0.0279485976590695,0,0.123410165925534,0,0,0,0,0,0
X000002.CH.EQUITY,0.149614622844672,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0,0,0.00225426505885273,0,0.0486280308941681,0,0,0,0,0,0,0,0,0,0,0.0257898940598705,0.501582205758947,0.0134003159903625,0,0,0,0,0,0.221783881998791,0,0,0,0,0,0,0,0,-0.152500602344141,0,0,0,0,0
X600000.CH.EQUITY,0,0,0,0,0,0,0,0,0.0395645714673803,0,0.376141590814474,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0569123100035163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.34482679660637,0,0,0,0.108408198013068,0.06502797030686,0.0551474272302805,0,0
