,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X388.HK.EQUITY,X16.HK.EQUITY,X601601.CH.EQUITY,X11.HK.EQUITY,X000001.CH.EQUITY,X601319.CH.EQUITY,X688.HK.EQUITY,X2388.HK.EQUITY,X600030.CH.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X1109.HK.EQUITY,X601066.CH.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X823.HK.EQUITY,X601688.CH.EQUITY,X002142.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X001979.CH.EQUITY,X2882.TT.EQUITY,X601229.CH.EQUITY,X601336.CH.EQUITY,X1997.HK.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X2881.TT.EQUITY,X600999.CH.EQUITY,X000166.CH.EQUITY,X2886.TT.EQUITY,X2891.TT.EQUITY,VXFXI.INDEX,CN2YR
X601688.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.0453888712895781,0,0,0,0,0,0,0,0,0,0,0.0223321993858786,0,0,0,0,0,0,0,0.220227181888893,0,0,0,0,0.0187784731063058,0.328796398951227,0,0,0,0.0729947240956443,0,0,0.114977813338471,0,0,0.129478172435579,1.38777878078145e-17,0,0,0,0
X002142.CH.EQUITY,0,0.289132284584317,0,0,0,0,0.339228514531933,0,0,0,0,0,0,0,0,0,0,0,0.277660651860613,0,0,-0.0795569486829683,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0.0226193557348863,0,0,0,0,0,-0.0919780555173988,0,0.00753440879735576,0.00333609313834887,0,0,0,0,0,-0.026933606363092,0,0.0480175829929668,-0.203006129783233
X601211.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.0282744759901558,0,0,0,0.0101238408933166,0,0,0.0045096461471424,0,0,0,0,0,0.0742717779352138,0.161484343856581,0,0,0,0,0,0,0,0,0.0869061396929103,0,0.17798596600467,0,0,0.215778296644512,3.46944695195361e-18,0,0,0,0,0,0,0,0.221126243589294,0.0497395821601503,0,0,0,0
X600837.CH.EQUITY,0,0,0.220230410526599,0,0,0.00874786152440885,0.0210935855516081,0,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0.079243778923567,0,0,0,0,0.0442798268048651,0,0.354324265998206,0,0.0066083606461424,0,0,0,0,0,0,0,0,0,0,0.250958011315185,0,0,0,0
X001979.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.0307658552571278,0,0,0,0.307256080988911,0,0,0,0,0.0179098982772524,0.0364501044224625,0,0,0,0,0,0,0.0677786793972173,0,0,0,0,0,0,0,0,0,0,0.0411502542097912,0,0,0,0,0,0.0873584775992785,0.216898444002329,0,0.220433143159372,0,-0.0463690705162466,0,0,0
X2882.TT.EQUITY,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,0.0712425499015969,0.128982581404337,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0136768621152352,0,0,0,0,0.229989455782657,0,0,0.0221738220402322,0,0,0,0,0,0,0,0,0,0,0.278759290422421,0,0.0085629427330729,0.0933275450510341,0,0,0
X601229.CH.EQUITY,0,0,0.142227174855796,0.451846769762337,0.00721195797417626,0,0,0,0.00831401399717683,0.0645012737569997,0,0,0,0,0,0,0.106163160211479,0,-0.118065473855013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.193320204879539,0,0.224828806073621,0,-0.145478553580936,-0.0991580444093707,-0.0729514558238394,-0.136682054388603
X601336.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0534511599994732,0,0,0.225159152204235,0.0873098025036347,0,0,0,0,0,0,0.00488130772786151,0,0.0228482450262873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.399675828436973,0.0468879364770712,0,0.163807937977356,0,0,0,-0.105871553863094
X1997.HK.EQUITY,0,0.0029004380356057,0.0832604373623324,0,0,0,0,0,0,0.0228962212008538,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0.132207566050844,0,0,0,0,0,0.124379390576199,0.505353579568104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0268353415267226,-0.0637334557161402,0
X601169.CH.EQUITY,0,0.0721856691704326,0,0,0,0.171436579086779,0,0.0835529811843894,0,0,0,0.119663469465795,0.0957688492554033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0168913755832994,0,0,0,0,0,0,0,0,0,0,0,0,0,0.198109931640386,0,0,0.228687186471644,0,0,0,0,0.0519133591215629,0,0
X600015.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00678520322294461,0,0,0,0,0,0,0,0.278473009114176,0.0216647120773025,0,0,0,0,0.178407702203723,0,0,0,0,0,0,0,0.0821566562165232,0,0,0.0475866116614044,0.227515509553647,0,0.0672570846928297,0,0.0574757102296915,0,0,0,0,0,0
X2881.TT.EQUITY,0.104501309412634,0,0,0,0,0,-0.01697093323123,0,0.000298295654565406,0,1.38777878078145e-17,0,0,0,0,0,-0.0305695339771412,0,0,0,0,0,0,0,0.0667011510793552,0,0,-0.0641076609637311,0,0.192474269239442,0,0,0,0,0,0,0,0,0,0.404066524506503,0,0,0.066900182103772,0,0,0,0,0,0,0.170566038091038,0,-0.167899463686621
X600999.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.0685421018959091,0,-0.119969483443705,0,0,0,0,0,0,0,0,-0.0183278158194011,0,0,0,0,0,0,0.0921797829074148,0,-0.0279903590787921,0,0,0,-0.0390051314594756,0,-0.0670580838387263,0.74261696344278,0,0.120480934426451,0.0254510958061164,0,0,0,0,0,0,0,0.149252007000803,0,0.0435024945552606,0,0
X000166.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0.0450930472293197,0,0,0,0.0484101215894432,0,0,0.0474669153537894,0,0,0.151336267103729,0,0,0,0,0,0,0,0,0,0,0,0.075853645837594,0.0283847445104715,0.43110690151311,0,0,0,0,0,0,0.0884615845029421,0,0,0.0799515452457612,0,0,0.0169900740283222,0,0.053699908520176
X2886.TT.EQUITY,0.362582818878972,0,0,0,1.38777878078145e-17,0,0,0,0.0728550975468595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.192427836745618,0,0,0,-0.0768007595323062,0,0.185480959038009,0,0,0,-0.308480414380939,0,0,-0.060267219910904,0,0,0,0,0,0,0,-0.227553915050376,0,0,0.26699446219217,-0.0762812335093347,0
X2891.TT.EQUITY,0,0,0.608539273752092,0,0,0,0,0,0,0,0,0,0,-0.0559804237576479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.104233591216304,0,0,0,0,-0.0393568743694308,0.0647698572477294,0,0,0,0,0,-0.0896155538743735,0,0,0,0,0,0,0.446874721658207,0,0,0
VXFXI.INDEX,0,0,0,0,0,0,0,0,0,-0.205786138478131,0,0,0,-0.0645408002861774,0,0.0507078905393193,0,0,-0.363181672867669,0.0619662930363109,0,0,0,0,0,0,-0.451355327731494,0.574055849037182,0,-0.0170201297572965,0,0,0,0.0788943329351373,-0.675511730380084,0.544372349281642,0,0,0,0,0,0,0,0,0,0,0,0.119418948627335,0,0,0,0.231973286245181
CN2YR,0,0,0,0,0,-0.107442899729886,-0.0316245342209714,0,0,0.0640203142589352,0,0,0,0.294650855814574,-0.108539529367642,0,0.225540342110922,-0.251707039059756,0,0.249906823113007,-0.00631152608699398,0,0,0,0,0.282829391836367,0,0,0,0,0,-0.18798781647471,0,0,0,-0.11083710601977,0,0,0,0,0,0,0,0,0,0,0,0,0.196417163317312,0,0,0
