,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601628.CH.EQUITY,X600036.CH.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X600030.CH.EQUITY,X601658.CH.Equity,X601066.CH.EQUITY,X601166.CH.EQUITY,X601328.CH.EQUITY,X000002.CH.EQUITY,X600000.CH.EQUITY,X000001.CH.EQUITY,X601319.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X600016.CH.EQUITY,X1109.HK.EQUITY,X601998.CH.EQUITY,X300059.CH.EQUITY,X688.HK.EQUITY,X002142.CH.EQUITY,X2388.HK.EQUITY,X11.HK.EQUITY,X600048.CH.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X601688.CH.EQUITY,X267.HK.EQUITY,X600999.CH.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X1113.HK.EQUITY,X002736.CH.EQUITY,X000166.CH.EQUITY,X001979.CH.EQUITY,X12.HK.EQUITY,X2882.TT.EQUITY,X601229.CH.EQUITY,X000776.CH.EQUITY,X823.HK.EQUITY,X600918.CH.Equity,X601169.CH.EQUITY,X2881.TT.EQUITY,VXFXI.INDEX,CN2YR
X601398.CH.EQUITY,0,0,0.144152233865779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00852700630977937,0,0.0194869542472786,0.331648919005971,-0.183233862938346,0.405098819962977,0.247550922387528,0,0,-0.0812579524422319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0235907383959621
X601318.CH.EQUITY,0,0,0,0,0,0.267179097374606,0,0,0,-0.0809108554255997,0,0,0,0.0160974119143161,0,0,0,0.0342231898612796,0,0,0,0,0,0,0,0,0,0,0,0.0504986244475858,0.174616251030328,0,0,0,0,0.235566864219595,0,0.0792396033749199,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0434470699375408
X601939.CH.EQUITY,0,0.0400835862686784,0,0.809373453107759,0,0,0.00504952529733528,0,0,0.0357953604067465,0,0.0118840246679327,-0.0572258172065389,0,0,0,0,0.0999563963247283,0,0,0,0.00777587886010914,0,0,0,0,0,0.0263678272019419,0,0,0.0245210492677862,0,0,0,0,0,0,0.0821354876210322,0,0.0219110284795669,0,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0,0,0.959107527655011,0,-0.103931705901114,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0246060149025757,0,0.0367916525228355,0,0,0,0,0,0,0.05463350861767,0,0,0,0.011487889335545,0,0,0,0.0269905022854123,0,0,0.0042298370664083,0,0,-0.0814204250393014,0,0,0,0,0,4.33680868994202e-19,0,0,0,0
X601628.CH.EQUITY,0.00581672739821881,0,0,0,0,0,0,0,0,0.317022794824694,0.15828950647866,0,0,0,0,0,0,0,0,0.362015974569819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.163239352146954,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0.219595476346122,0,0,0.0326839058784368,0.0751270787090102
X600036.CH.EQUITY,0,0,0,0.328967187456513,0,0,0.00603452707380222,0,0.0377551212837378,0,0,0,0,0,0,0,0.171871108400464,0.0118839122043954,0,0.0251220932979806,0,0,3.46944695195361e-18,0,0,0,0.170212927881943,0.0374836124219708,0,0,0.113104833885136,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0405843936522914,0,0,0,0,0.0416418582680148,0,0
X601988.CH.EQUITY,0,0,0,0.0334978360534758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00346342471681374,0,0,0,0,0,0,0.0340387200800053,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.038720170625661,0,0,0,-0.0833277679395979,0.0248955829231697,0,1.01004837819095,0,0,0
X1299.HK.EQUITY,0,0,0,0,0.0672952789425504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.372291564975641,0,0,0,0,0,0,0,0,0,0.0980508955986234,0.263466453067079,0,-8.67361737988404e-19,0.00259192189385213,0,0,0,0,0,0.0489519569073438,0,0,0,0,0.0943629006218377,0,0,0,0.078181802310139
X5.HK.EQUITY,0,0,0,0,8.67361737988404e-19,0,0,0,0,0.0170479355076446,0,0,0,0,0,-2.16840434497101e-19,0,0,-0.325035703558744,0,0,0,0,0,0,0,0,0.080656525639628,0.517088953081814,0,0.0150146985018625,0,0,0,0,0,0,-0.0355814392610816,0.115493827478557,0,0,-0.158013470968084,0,0.0486786188241454,0.171596759940617,0,0,-0.185061364682007,0,0.109161418071461,0,0
X388.HK.EQUITY,0,0,0,0,0.143289045080351,0,0,0.148128551053155,0,0,0,0,0,0,0,0,-0.0528402282244466,0,0,0,0,0,0.347305648601559,0,0.224604207340075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0334968138772659,0,0,-0.244793724156397,0,0.27275465985976
