,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X11.HK.EQUITY,X16.HK.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X601319.CH.EQUITY,X2388.HK.EQUITY,X267.HK.EQUITY,X601601.CH.EQUITY,X688.HK.EQUITY,X388.HK.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X600030.CH.EQUITY,X2007.HK.EQUITY,X000001.CH.EQUITY,X1113.HK.EQUITY,X1109.HK.EQUITY,X601818.CH.EQUITY,X12.HK.EQUITY,X823.HK.EQUITY,X001979.CH.EQUITY,X600048.CH.EQUITY,X1997.HK.EQUITY,X601211.CH.EQUITY,X601066.CH.EQUITY,X601336.CH.EQUITY,X601688.CH.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X002142.CH.EQUITY,X000166.CH.EQUITY,X2882.TT.EQUITY,X17.HK.EQUITY,X600999.CH.EQUITY,X2881.TT.EQUITY,X002736.CH.EQUITY,VXFXI.INDEX,CN2YR
X601398.CH.EQUITY,0,0,0.600603552973775,0,0.0146294078120175,0,-1.73472347597681e-18,0,0,0.0172803442419244,0,0.0968111996154889,0,0,0,0,0,0,0.101306000879044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.010820355477723,0,0,0,0.0709791317791119,0,0.0415600403781716,0,0,0,0,0,0.0421378102719597,-0.0369999843279387,-0.0119193220111348,0
X601318.CH.EQUITY,0,0,0,0.118779230631565,0,0,0,0,0.0589417516306569,0,0,0,0,0,0,0,0,0,0.231198674186568,0,0,0,0,0,0,0.0383219200029773,0,0,0.0410755488968616,0,0,0,0.114086045599073,0,0,0,0,0,0,0.194654411885665,0.0755979968753783,0,0,0,0,0,0.0784581305715875,0,0,0,0
X601939.CH.EQUITY,0.11057841220272,0,0,0.336273910600985,0,0.242903629800939,0,0,0,0,0,0,0,0,0,0,0,0.0226894748798095,0,0.0158623353490093,0,0,0,0,0,0,0,0,0.0534880940276474,0,0,0,0.116836986767924,0,0,0,0,0.016559402915858,0,0,0,0,0,0,0,0,0,0,0,0,0.0452947133112175
X601288.CH.EQUITY,0.0135208220292107,0,0.290102187314776,0,0,0,0,0,0,0.21381246195326,0,0,0,0,0,0,0,0,0.0506223472910465,0,0,0,0,0,0.0126899478365406,0.22338731132095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0730927082463638,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0.0276028874867168,0,0,0,0,0,0.442180963902083,0,0,0,0,0,0.0320632835394181,0.111101020639089,0,0.160948046214077,0.0918597526797881,0,0,0,0,0,0,0.159634145634853,0,0,0,0,0.120057479330616,0,0,0,0,0,0,0,0,0,0,0,0,1.38777878078145e-17,0,0,-0.675344142918914,0,0,-0.135639850351317,-0.174126514062061,0
X601988.CH.EQUITY,0.0735006311530324,0,0.0793944183974867,0,0.0115669809885542,0,0,0,0,0,0,0.0533571790870672,0,0,0,0,0,0,0,0,0,0,0.600507897987172,0.0122858095985447,0,0,0,0,0,0.114283172916,0,0,0,0,0,0,0,0,0,0.0912049266223968,0,0,0,0,0,0,0,0,0,-0.0972518590126635,0
X600036.CH.EQUITY,0,0,0,0,0,0,0,0,0.0246896203552042,0,0,0,-0.0230269204322459,0,0,0,0,0,0.0753475223225,0,0,0,0,0,-0.0077909301602462,0.70055893913629,0,0,0.0287380803816776,0.0975498301594219,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0.0667842044663806,0,0,0.049755463326068,0,0,0,0,0,0
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0.264124146380875,4.33680868994202e-19,0,0.186336514396821,0,0,0,0,0.0846053230881282,0,0,0.0714193671583758,0,0,0,0,0,0,0,0.0161266315034041,0,0,0,0,0,0,-0.0347496247231432,0,0,0,0,0,0.0259853632131021,0,0.0280995571756963
X601628.CH.EQUITY,0,0.162573905683963,0,0,0.0108859113984418,0,0,0,0,0,0,0,0,0,0,0,0,-0.0457941963417997,0,0,0,0,0,0,0,0.152230624371125,0,0,0,0,0,0,0,0,0,0,0.369345304813606,0,0,0,0.215498902015958,0.064680575629408,0,0,0.0187902699470134,0,0,0,0,0,0
X601328.CH.EQUITY,0,0,0.0676077629696775,0,0,0,0.140840682447078,0,0,0,0,0,0,0.206915079483672,0,0,0,0,0,0,0,0.240683285244212,0,0,0,0,0,0,0.0772801207534911,0,0,0.00353467481234861,0.035553352383858,-0.00737000417093936,0,0,0.0116176940254236,0,0,0.237368432551014,0,0,0,0,0.0335468859443983,0,0,0.0140394873848931,0,0,0
