,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601166.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X388.HK.EQUITY,X000001.CH.EQUITY,X16.HK.EQUITY,X601319.CH.EQUITY,X601601.CH.EQUITY,X600030.CH.EQUITY,X11.HK.EQUITY,X688.HK.EQUITY,X2388.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X601066.CH.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X601688.CH.EQUITY,X1113.HK.EQUITY,X601211.CH.EQUITY,X12.HK.EQUITY,X600837.CH.EQUITY,X002142.CH.EQUITY,X823.HK.EQUITY,X001979.CH.EQUITY,X601336.CH.EQUITY,X601229.CH.EQUITY,X2882.TT.EQUITY,X300059.CH.EQUITY,X600999.CH.EQUITY,X000166.CH.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X1997.HK.EQUITY,X2881.TT.EQUITY,X000776.CH.EQUITY,VXFXI.INDEX,CN2YR
X601398.CH.EQUITY,0,-6.93889390390723e-18,0,0.056711970745618,0,0.13873595248819,0.176384566787775,0,0.351768553501692,0,0,0,0,0.000602977384237851,0.131826301300415,0,0,0,0,0,0,0,0,0,0.0118834608702537,0,0,0,0,0.104029624863877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,0.207656778853757,0,0,0,0,0,0,0,0.224197616914051,0,0,0,-3.46944695195361e-18,0,0.0719896410669298,0.144752224530838,0,0,0,0.210530612360493,0,0,0,0,0,0,0,0,0,0.0753590016767718,-0.059894900085817,0,0,0,0,0,0.0658300800793861,0,0,0,0,0,0,0,0,0,0,0.0749612635006317,0,0,0,-0.0072478902733775
X601939.CH.EQUITY,0.263703748059518,0,0,0,0,0,0,0,0,0,0,0,0.425691512288685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.191837234238383,0,0.106014976392305,0,0.00655666770046082,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.342762389323373,0,0.042360842323665,0,0,0.467191889301538,0,0,0,0,0,0,0,0,0.0359641240377675,0,0,0,-2.77555756156289e-17,-0.0109568893967929,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.112870595814173,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0.198277907124294,0,0.0394705872448501,0,0,0,0.310688342174237,0,0,0,0,0,0,0,0.0201425638876068,0.648274807456958,0,0,0,0.0515007966763105,0,0,0,0,0,0,0,0.092198171574497,0,0,0.0205339190773196,0,0,0,-0.204447134899187,0,0,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0.136924847879165,0,0,0.0492402682107109,0,0,0,0,0.20091864057252,0,0,0,0.143639342409584,0,0,0,0,0,0.0210618936517945,0,0.168429877576102,0,0,-1.38777878078145e-17,0.0277841926603494,0,0,0,0,0.0495250093841555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.186356346649269,0,0,0,0,0,0,0
X600036.CH.EQUITY,0,0,0,0,0,0,0,0.196679038862066,0,0,0.220237727020861,0,0,0,0,0.1779478669897,0,0,0,0,0,0,0,0,0,0,0,0,0,0.149711685723843,0,0.00384347375884828,0.158236013040136,0,0,0.105481527187914,0,0,0,0,0,-3.46944695195361e-18,0.0489929089659992,0,0,0,0,0,0,0,0,0
X1299.HK.EQUITY,0,0,0,0,0,0,0.164141707395287,0,0,0,0,0,0,0,0.325241887988108,0.025209808990981,0,0,-1.73472347597681e-18,0,0.193607552833264,0.291246349430176,0,0,0,0,0,0,0.247979000880563,0,0,0,0,0,0,0,0.0275085266918476,0,0,0,0,0,0,0,0,0,0,0,0.09067454947468,0,0,0.0104849242142467
X601628.CH.EQUITY,0.325237567498526,6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0563778102021339,0.0260362554928776,0,0,0,0.118371188164019,0,0,0,0.0876579155747653,0,0.230500611131048,0,0,0,0,0.150182899307482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601658.CH.Equity,0,0,0,0,0,0,-0.163824478102872,0,0,0,0,0,0,0.194455672026804,-0.0639629889418318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0805873312524404,0,-0.212394923161696,0,0,0,0,0,0,0,0.738542910836354,0,0,0,0,0,0.44748792538741,0,-0.182024965614091,0,0,0
