,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601166.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X000001.CH.EQUITY,X16.HK.EQUITY,X000002.CH.EQUITY,X601601.CH.EQUITY,X11.HK.EQUITY,X388.HK.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X600016.CH.EQUITY,X2388.HK.EQUITY,X688.HK.EQUITY,X600030.CH.EQUITY,X601818.CH.EQUITY,X2007.HK.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X600048.CH.EQUITY,X12.HK.EQUITY,X823.HK.EQUITY,X002142.CH.EQUITY,X001979.CH.EQUITY,X601066.CH.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X601336.CH.EQUITY,X1997.HK.EQUITY,X601169.CH.EQUITY,X2882.TT.EQUITY,X600015.CH.EQUITY,X000166.CH.EQUITY,X2881.TT.EQUITY,X17.HK.EQUITY,X600999.CH.EQUITY,X002736.CH.EQUITY,VXFXI.INDEX,CN2YR
X601398.CH.EQUITY,0,0,0.374880404180359,0,0,0.171574905099782,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0.0374699009416663,-0.0391227901531738,0,0,0,0,0,0,0.110471610967337,0,0,0,0,0,0,0,0,-0.00690211636016186,0.195184386279119,0,0,0,0,0,0,0,0.188756636609582,0,-0.127440063180496,0,0,-0.222127190914573,0,0
X601318.CH.EQUITY,-0.0214657281083467,0,0,0,0,0,0,0,0,0,0,0.0849970168347209,0,0.0683926473415934,0,0,0.352842168433846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0682859130758215,0.321281492185301,-0.0512972487454072,0.237757518637855,0.0457030576220578,0,0,0,0,0,-0.10702436616087,0,0
X601939.CH.EQUITY,0.0803683337238979,0,0,0,0,0,0,0,0,0,0.114068697915137,0,0,0,0,0,0,0,0,0.225804711170566,0.0139613900412272,0,0,0,0,0.32361551168411,0,0,0,0,0,-0.00367875397355388,0,0,0.100253398834379,0,0,0,0.0107798885455113,0,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.230636554406073,0,0,0,-1.73472347597681e-18,0.163336716038174,0,0,0.221270582892487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.030677242359882,0.138803049084214,0,0,0,0.12628591131431,0,0,0.27310845203197,0,0,0,0,0.0150791765645398,0,0,0,-0.059398251257231
X5.HK.EQUITY,-0.0770227021647331,-0.170806450205213,0,0.282942330784368,0,0,0,-0.280272384553798,-0.105589134420513,0,0,0,0,0,0,0,0,0.168107215603353,0,0.269497074979001,0,0,0.406931584935599,-0.0369598312220451,0,0,-0.0175968424323704,0,0,0,0,0,-0.0806970554638625,0,0,0,0,0,0,0,0,0.025282516743906,0.142855310030898,0,0,0,-0.0164795493541689,0,0,-0.226741077082271,0
X601988.CH.EQUITY,0,0,0,0.380173771551889,0,0,0,0,0,0.140116486400231,0.182196863064305,0,0,0,0,-0.0898774235655928,0,0,0,0,0,0.0746921487433844,0,0,0,0,0.15015663738456,0,0,0,0,0,0.0811798342699535,0,0,0,0,0,0,0.011283911589709,0,0.0373157971710276,0,0,0,0,0,0,-0.0223855133469287,-0.0194147088613788,0.140435866413718
X600036.CH.EQUITY,0,0.39625497494913,0,0,0,0,0,0,-0.129975406727838,0,0,0,0,0.21812311448908,0,0,0,0,0.122147674545302,0,0.0100730670962933,0,0.185391879521737,0,0,0,-0.0493199217619589,0,0,-0.0954285435364587,0,0,0.18040592825347,0,0,0,0.0182498487489831,0,0,0.208211017410243,0.0288864603448001,0,0,0,0,0,0.0155484802039319,0,0,0,0
X1299.HK.EQUITY,0,0.119079768006463,0,0,0,0,0,0,0,0,0,0,0,-0.0524294321303884,0.168084318786267,0,0,0.193518856668993,0.233758492419652,0,0.180440626398459,0,0.0256663751535946,0.0511728478658619,0,0,0,0.0638444182535383,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,-0.211652353242626,0,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19
X601628.CH.EQUITY,0,-1.73472347597681e-18,0,0,0,0,0,-3.46944695195361e-18,0,0.0291407102190205,0,0,0.0778994093251821,0,0,0,0.233285825890833,0,0,0,0,0,0.0796785264561039,0.0713579935234162,0,0,0,0,0,0,0,0,0,0,0,0,0,0.131736504884976,0,0.192787295437028,0,0,0,0,0,0,0,0,0,0,0
X601166.CH.EQUITY,0,0,0.0943103313364053,0,0,0.123951450106271,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0.224716972260283,0,0,0,0,0,0,0,0,0,0.0732180451580237,0,0,0,0,0,0.382995114365382,0,0.229913529536738,0,0,0,0,0.00263585814068221,0,0,0,0,0,0,0,-0.0349233218856878,0,0,-0.107765350499199
X601328.CH.EQUITY,0.0515862173727505,0,0.06602773792499,0,0.0932689719671445,0.388825417151142,0,0,0,0,0,0.17121306896288,0.134201738190327,0,0,0,0,0,0,0,0,0.0102856648133818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0683550615581854,0,0,0.087905294960951,0,0,0
X600000.CH.EQUITY,0,0.173058726934413,0,0,0.05579850194641,0.200683816167461,0.316560272955792,0,-0.108789657563462,0,0.128950340633591,0,0,0,0,0,0,0,-0.048911459544861,0,0,0.166912001795844,0,0,0,0,0,0,0,0.0224359101823312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00541707545006589,0,0,0,0.0959493654115334,0.00852430598173337
