,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X600030.CH.EQUITY,X388.HK.EQUITY,X16.HK.EQUITY,X000001.CH.EQUITY,X601319.CH.EQUITY,X600016.CH.EQUITY,X688.HK.EQUITY,X601998.CH.EQUITY,X601601.CH.EQUITY,X11.HK.EQUITY,X267.HK.EQUITY,X2388.HK.EQUITY,X601066.CH.EQUITY,X1109.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X2007.HK.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X002142.CH.EQUITY,X001979.CH.EQUITY,X12.HK.EQUITY,X600837.CH.EQUITY,X1113.HK.EQUITY,X823.HK.EQUITY,X601229.CH.EQUITY,X300059.CH.EQUITY,X2882.TT.EQUITY,X000166.CH.EQUITY,X601336.CH.EQUITY,X600999.CH.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X2886.TT.EQUITY,VXFXI.INDEX,CN2YR
X601398.CH.EQUITY,0,0.030255876318446,0,0.380574683755351,0,0,0.107806611037679,0,0.298203001865755,0,0,0.123709482208534,0,0,0,0,0,0,0.0258588367714638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601939.CH.EQUITY,0.369051273174479,0,0,0,0,0,0.00449246187949971,0,0,0,0,3.46944695195361e-18,0.468137712597603,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0342354500888185,0,0,0,0,0,0,0.0717272687699552,0,0,0,0.034835566591316,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,-1.73472347597681e-18,0,0,0.0599340751891111,0,0,0,0,0.00767295351335392,0,0,0.383021076609878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0695136067284166,0,0,0.055227748672211,0.159658132125557,0,0,0,0,0,0.14058496765573,0,0,0,0,0,0
X601288.CH.EQUITY,0.394102333470774,0,0,0,0.415649587556098,0,0,0,0,0,0.0540833993458864,0,0,0,0,0.0860487888294028,0,0,0,0,0,0,0,0,0,0,0,0,0.0342576279722843,0,0,0,0,0,0,0,0,-0.013416229283075,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0,0,0,0.276548579095729,0,0,0,0,0,0,0.000622683628712054,0,0,0,0,0,0,0.136329174970849,0,0.132822229702806,0,0,0,0,0,0,0,0,0,0.000542201366130887,0.0663896583486624,0,0.0161152549784091,0,0,0.0462884381635251,0,0,0,0,0,0,0,0,0.16453434553103,0,0.150360664107038,0,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0.35391529495736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.186372607112246,0.0831165427938492,0,0,0,0,0,0,0,0,0,0,0.0697545064947296,0,0,0,0.335053637098962,0,0,0,0,0,0,0,0,-0.109386029816316,-0.054146967613161
X600036.CH.EQUITY,0,0,0.0288535411169438,0,0,0.0498768693934941,0,0,0,0,0,0.328477105378634,0,0,0,0,0,0,0,0,0,0,0,0.0249456208169734,0,0,0.0930781704318483,0,0,0.00154258588938823,0,0,0,0.132105835941903,0,0,0,0,0,0,0.0731716593685296,0,0,0,0,0,0,0,0,0.27174590170564,0,0
X1299.HK.EQUITY,0,0,0,0,0,0,0.0113957035859581,0,0.0174439917779449,0,0,0,0,0,0,0.339010483785864,0,0,0,0,0.102840476377954,0,0.0139656967584962,0.0640948171906621,0,0,0,0.187002746901486,0,0,0,0,0,0,0,0.17725941457699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0,-2.71050543121376e-20,0,0,0,0,0,0,0,0,0,0.132643956844054,0,0,0,0,0,0.123755314200574,0,0,0,0.314896985120244,0.0339584380719686,0,0,0,0,0,0,0,0.0459448480248681,0,0,0,0,0,0,0,0,0.141860684015676,0,0,0,0,0,0,0,0,0,0,0,0
X601658.CH.Equity,0,0,0,0,0.354692099587332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.756182988594607,0,0,0,0,0,0,0,0,0,0,-0.318165877407586,0,0,0,0,0,0,0,0,0,0
X601328.CH.EQUITY,0,0,0,0.263726680303989,0,0,0,0,0,-0.00283966551675881,0,0,0.0627228897632711,0,0,0,0,0,0,0.329388331400396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.102026482074124,0,0.066907520744114,0,0,0,0,0.0951416800005389,0,0,0,0.138831056897591,0.0117973083861018,0,0,0,0,0
X601166.CH.EQUITY,0,0,0,0.069468556077112,0,0,0.162779656762272,0,0,0,0,0,0.0745511044886761,0,-0.016413347647228,0,0,0.00113338058739527,0,0,0,0,0,0,0,0,0,0,0.327421333246247,0,0,0,0,0,0,0,0,0,0.0728788371361678,9.25556023913408e-05,0,0,0,0,0,0.251448922082934,0,0,0,0.0939013745840999,0,0
X600000.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0459076976826629,0,0,0.47032198749057,0,0.0574782299445629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0810113439110065,0,0,0.0507916321340202,0,0,0.152981198104598,0,0,0,0,0,0
X000002.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0133215087991451,0,0,0,0,0,-0.0848465784115257,0,0,0,0.0832321067177352,0,0.53276584280551,0,0,0,-3.46944695195361e-18,0,0.157190469833819,0,0.157786205135741,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600030.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.206521847763812,0.272315520113375,0,0,0,0,0,0,0,0.00219836324995785,0,0.241658046788603,0.0659063781259807,0.00602188916339419,0,0,0.116639919211421,0,0,0,0
X388.HK.EQUITY,0,0,0.229495122409681,0,0,0,0,0.446146963811431,0,0,0,0,0,0,0,0,0.00224570290003132,0.0372183108569602,0,1.38777878078145e-17,0,0,0,0,0.0105374654232544,0,0.0562289373459053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0130909389216155,0,0,0,0,0,0,0,0,0,0
X16.HK.EQUITY,0,0,0,0,0,0.0731462960302134,0,0,0,-0.125185835595074,0,0,0.12836755349311,0,0,0.102619102128394,0,0,0,0,0,0,3.46944695195361e-18,0,0,1.38777878078145e-17,0.0276418794192201,0,0,0,0,0,0,-0.0686430258650983,0,0.17423966054662,0,0.152467129873698,0.259828519514931,0.185232268472808,0,0.0849829610020058,0,0,0,0,0,0,0,0,0,-0.00157212932076123
X000001.CH.EQUITY,0,0,0,0,0,-0.0707284481711548,0,0,0,0.0338398504373892,0,0.245193574052659,0.311793005695799,0,0,0.0889895302417086,0,0,0,0,0,0,0,0.0101984157567025,0,0,0.122814030691439,0,0,0,0.20172727584727,0,0,0.128705748595744,-0.0335681018685742,0.0028875150900937,0,0.0169001977225597,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601319.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.170386201265018,0,0,0,0,0,0,0.0947738426528194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.149520622743827,0,0,0,0.26824545596935,0,0.090956474928074,0,0.101943630966966,0,0,0,0
X600016.CH.EQUITY,0,0,0,0,0.254651646507029,0,0,0,0,0,0.288403440872932,0,0,0,0,0,0,0,0.0272650063914302,0,0,0.0759976210637299,0,0,0,0,0,0,0.173487626262251,0,0,0,0.0483615079364495,0,0,0,0,0,0,0.0431043110693146,0,0,0,0,0,0.0951588543326528,0,0,0,0,-0.0117374932490391,0
X688.HK.EQUITY,0,0,0,0,0,0.0354675895843821,0,0,0.0297489447803132,0.0249610792122947,0,0,0,0.0596657704608105,0,0,0,0,0,0,0,0,0,0,0,0,0,0.267294459264448,0,0,0.505302240344041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
