,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X600036.CH.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X11.HK.EQUITY,X16.HK.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X000002.CH.EQUITY,X2388.HK.EQUITY,X267.HK.EQUITY,X601601.CH.EQUITY,X388.HK.EQUITY,X688.HK.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X600030.CH.EQUITY,X2007.HK.EQUITY,X000001.CH.EQUITY,X1113.HK.EQUITY,X601818.CH.EQUITY,X1109.HK.EQUITY,X12.HK.EQUITY,X823.HK.EQUITY,X001979.CH.EQUITY,X1997.HK.EQUITY,X600048.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X601688.CH.EQUITY,X601066.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X600837.CH.EQUITY,X2882.TT.EQUITY,X600015.CH.EQUITY,X000166.CH.EQUITY,X17.HK.EQUITY,X002142.CH.EQUITY,X2881.TT.EQUITY,X600999.CH.EQUITY,X000776.CH.EQUITY,VXFXI.INDEX,CN2YR
X601398.CH.EQUITY,0,0.681901734731871,0,0,0,0,0,0,0,0.0459493644493807,0,0.105005201559745,0,0,0,0,0,0,0.00708373865324665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0269874664708178,0,0.0711208094692535,0,0,0,0,0,0,0,0,0,-0.0042941790920522,0.0168411650219387
X601939.CH.EQUITY,0.160776503489864,0,0,0.352917508388798,0,0.231156624289492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0569654960195415,0,0,0,0,0,0,0.0993110171409983,0,0,0,0,0,0.0464161407202591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0492911708872842
X601318.CH.EQUITY,0,0.0175147572538635,0,0.0917758842216957,0,0,0,0,0,0,0,0,0,0,0,0.00884796346132371,0,0,0.192522149395803,0.00916996383960907,0,0,0,0,0.0104296405611583,0.0468507252718999,0,0,0,0,0,0,0,0.214086139649407,0.0165907399704181,0.0441250005774413,0,0,0,0.235099139237926,0,0,0,0,0,0.0861970698025421,0,0,0,0,0
X601288.CH.EQUITY,0.289370156349135,0,0,0,-0.0271065687700248,0,0,0,0,0.115181898870385,0,0,0,0,0,0,0,0,0.0633006501535272,0,0,0.0566672307036512,0,0,0.0305018782904778,0.259760655567251,0,0,0.0354690653181353,0.0700115757808137,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0.0733720249566819,0,0,0,0,0
X5.HK.EQUITY,0,0,1.73472347597681e-18,0,0,0.159068987396483,0.065495871609383,0,0,0,0.453757021768552,0,0,0,0,0,0.255122357060023,0.0143260159791049,0,-0.352759079752996,0,0,0,0,0.351430046321981,0,0,0,0,0.183292009497563,0,-0.00309001205069041,0,0,0,0,0,-0.251237699908846,0,0,0,0,0,0,-0.185710358790244,0,0,-0.0576699037289738,0,-0.313591965481837,0
X601988.CH.EQUITY,0.0871910740341346,0.0666586341351671,0,0,0.0351675843262486,0,0,0,0,0,0,0.0448135564272645,0,0,0,0,0,0,0.0383489077191047,0,0,0,0.597611253961905,0,0,0,0,0,0,0.0975427035101959,0,0,0,0,0,0,0,0,0,0.0600181769467614,0,0,0,0,0,0,0,0,0.0372549161181996,-0.0887584459570413,0
X1299.HK.EQUITY,0,0,0,0,0,0,0,0.00737041209074379,0,-0.01726957226424,0,0.0547462692103948,-0.0152209776157163,0,0,0,0.23576235150229,0,0,-3.46944695195361e-18,0.232570385196811,0,0,0,0.0288080775249265,0,0,0,0.0578318112277442,0,0,0,0,0,0,0,0,0.0664481546783035,0,0,0,0,0,0,0,0,0,0,0,0,0.0963288153253221
X600036.CH.EQUITY,0,0,0.00964237628267038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.788177062673077,0,0.00558458684052283,0,0.0709540482925764,0,0,0,0,0,0,0,0,0,0,0,0,0.015094313811834,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0,0,0.124955344200184,0.0917933905759627,0,0,0,0,0,0,0,0,0,0,0,0.0241897795181662,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0.355019296712239,0,0,0.0424497437188037,0,0,0,0.0862597071638329,0,0,0.115905062207745,0,0,0.0327797440235477,0,0
X601328.CH.EQUITY,0,0.00246559510042707,0,0,0,0,0,0.189039663202051,0,0,0,0,0,0.113146598936885,0,0,0,0,0,0,0,0.322216446157345,0,0,0,0,0,0.0403286252244817,0,0,0,0.00478259222309839,-0.00123483441050109,0.0164148842177489,0,0,0,0,0.0724746179270205,0.236259392775106,0,0.0566838571554385,0,0,0,0,0,0,0,-0.0186671628206522,0
X601166.CH.EQUITY,0,0.223735367899458,0,0,0,0,0,0.151861216514727,6.93889390390723e-18,0.082601771746154,0,0,0,0.24146490560935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0748378246022343,0,0,0,0,0,0,0,0,0,0,0,0.0799065325146143,0,0,0,-0.0403715518895436,0.00235724768885336
X11.HK.EQUITY,0,0,0,0,0,0,0.170758543352754,0,0,0,0,0,0,0,-0.0226197158723631,0,0.159867472594444,0.264888393652234,0.109792870688984,0.133922567527869,0,0,0,0,0,0,0.139869214809037,-0.178702338230462,0,0,0.02072776860643,0,0.213950980784612,0,0,0,0,0,0,0,0,0.0735348072422266,0,0,0,0,0,0,0,0,0
X16.HK.EQUITY,0.138420699218019,0,0,0,0,0,-0.082526996846474,0,-0.127896678552155,0,-0.136943316132104,-0.131952701614036,0,0,0,0,0,0,0,-0.0279299142918187,0,-0.042434067609861,0,0,-0.065509574197228,0,0.160611227469017,0,0,0.1356542282278,0.240057949512096,0.260837672571897,0.325730456535906,0,0,0,0,0,0,0,0.00769227686106285,0,0,0,0.172220581893677,0.0353844247154317,0,0,0,-0.0854174621603817,0
X600000.CH.EQUITY,0,0,0,0,0.0271367477643951,0,0.0662868261078167,0.180037765472892,0,0,0.223363714866591,0.0880608258206254,0,0,0,0,0.0470109242082642,0.018757041662354,0,0,0,0,0.0521852242766095,0,0,0,0,0,0,0,0,0,0.011649588088639,0,0,0,0,0,0,0.188648012660267,0,0.0180134990907439,0,0,0,0.0981832720484311,0,0,0,0,0
