,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601628.CH.EQUITY,X600036.CH.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601066.CH.EQUITY,X600030.CH.EQUITY,X601658.CH.Equity,X601166.CH.EQUITY,X601328.CH.EQUITY,X000002.CH.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X000001.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X600016.CH.EQUITY,X688.HK.EQUITY,X601998.CH.EQUITY,X300059.CH.EQUITY,X1109.HK.EQUITY,X2388.HK.EQUITY,X11.HK.EQUITY,X002142.CH.EQUITY,X2007.HK.EQUITY,X600048.CH.EQUITY,X267.HK.EQUITY,X601818.CH.EQUITY,X601688.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X1113.HK.EQUITY,X001979.CH.EQUITY,X000166.CH.EQUITY,X12.HK.EQUITY,X2882.TT.EQUITY,X600918.CH.Equity,X601229.CH.EQUITY,X002736.CH.EQUITY,X823.HK.EQUITY,X000776.CH.EQUITY,X2886.TT.EQUITY,X601169.CH.EQUITY,VXFXI.INDEX,CN2YR
X601398.CH.EQUITY,0,0,0,8.67361737988404e-19,0,0,0,0,0,-0.0344557125633699,0,0,0,0,0,0,0,0,0,0,-0.00193189260164095,0,0.536656348592056,0.789838638928659,-0.107316891167466,0.010889179682497,0,0,0.207392215653031,0,-0.234035099312718,0,0,0,0,-0.324459484915409,0,0,0,-0.0450268161147028,-0.0802038024109223,0,0,0,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0.20797812619246,0,0,0,-0.0185291642460024,0,0,0,0,0,0,0,0.0854488411422639,0,0,0,0,0,0,0,0,0,0,0,0.0325486369983898,0,0.0707734722180614,0,0,0,0,0,0.245999518311815,0,0,0,0,0,0,0,0.0982371562682731,0,0,0,0.218548667428771,0,0.0818516462949054
X601939.CH.EQUITY,0,0,0,0.826021689115178,0,0,0,0,0,0.0184524858573297,-0.0766574834529411,0,0,0,0,0,0.0687899900702403,0.0735596738021083,0,0,0,0.00170358009144309,0,0,0,0,0.0551922216116513,0,0.0301279080998487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0217906460456715,0,0,0,0,0.0280955588884509,0.0350503145062696,0,0
X601288.CH.EQUITY,0,0,0.871805089966435,0,-0.0766595948452727,0,0,0,0,0,0,0,0,0,0,0.0353380988396759,0.0263757811647568,0.166992532672249,0,0,0,0,0,0,0,-0.095632593359493,0.0365212190575636,0,0,0,0,0,0.00680911572732268,0,0,0,0,0,0.0160864498081552,-0.11385888163497,0,0,0,0,0,-0.0196206168486515,0,0,0,0,0.00741061953559815,0
X601628.CH.EQUITY,0,0,0,0,0,0,0,0,-0.0272987263518935,0.0579903755844655,0,0.374573085368638,0,0,0,0,0,0,0,0,0,0.124237811622228,-0.0375730845256549,0,0,0,0,0,0,0,0,0,0,0,0.475727722671148,-0.156000392720046,0,0,0,0,0,0,0,0.101052874314403,0,0,0.0477628243830177,0,0,0,0,0.0950510160379267
X600036.CH.EQUITY,0,0,0.383823989260644,0,0,0,0,0,0.0189904859118908,0,0,0,0,0,0,0,0.125795001947915,0,0,0.00148580931472839,0.00715610704188455,0,0,0,0,0,0.186277860904683,0,0.176596745264139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0194951043470718,0,0,0,0,0,0,0
X601988.CH.EQUITY,0,0,0,0.00123198350856541,-0.14556332861264,0.080411842079937,0,0.0274756052867159,0,0,0,0,0,0.0374948184328165,0,0,0,0,0,0,-0.0746044114362922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.105522387411637,0,0,0.0104339319764976,0,0,0,0,0,0,1.01468218793342,0.0373522317701743,0
X1299.HK.EQUITY,0,0.0478067094938885,0,0,0.218134082111011,0,0,0,0,0.204892888560977,0.0420100351775484,0,0,0,0,0,0,0,0,0,0,0,0,-0.225505896794294,0,0,0.315156302445071,0,0,0.165221169042241,0.194725757364124,0.164365660715904,0,0,0,0,0,0,0,0,0,0,0.000375839994358383,0,-0.107332578954793,0,0.170314312972137,0,0,0,0,0.0581591484499434
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.258795843511344,0,0,-0.241490287315112,0,0,0,0.103595280543641,0,0,0,0.296855905011342,0.365965911256858,0,0,0,0,0,0,-0.165697024533231,0,0,0,0,0,0,0,0.0639267717550832,-0.122821609477723,0,0,0,0,0,0,0,-0.0851973431083
X388.HK.EQUITY,0,0,0,0,0.308564849788479,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.365022496605307,0,0,0,0.285206578691424,0,0,0.250620256560283,0,0,0,0,0.0709822572658844,0,0,0,0,0,0,0,0,0,0,0,-0.0962640256921149,0.130511877660876,0,0,0,0,0,0,0,0.109080749495384
X601066.CH.EQUITY,0,0.0104554106132888,0,0,0,0,0,0,0,-0.00993079122097565,0,0.444988566495012,0,0,0,0,0,0,0,0,0.0198218092406769,0,0,0,0.296831397903607,0,0,0,0,0,0,0,0,0.0413887541248051,0.0169795748275572,0.0939051884358555,0,0,0,0,0.0890927480267552,0,0.0226380722495378,0.0183573033365386,0,0.0101041153050535,0,0,0,0,0,0
