,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601166.CH.EQUITY,X601658.CH.Equity,X000001.CH.EQUITY,X600030.CH.EQUITY,X601601.CH.EQUITY,X000002.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X601066.CH.EQUITY,X300059.CH.EQUITY,X16.HK.EQUITY,X601319.CH.EQUITY,X11.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X2388.HK.EQUITY,X002142.CH.EQUITY,X601818.CH.EQUITY,X600999.CH.EQUITY,X2007.HK.EQUITY,X1109.HK.EQUITY,X600048.CH.EQUITY,X688.HK.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X601336.CH.EQUITY,X267.HK.EQUITY,X002736.CH.EQUITY,X2882.TT.EQUITY,X600918.CH.Equity,X12.HK.EQUITY,X823.HK.EQUITY,X1113.HK.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X601229.CH.EQUITY,X2881.TT.EQUITY,X1997.HK.EQUITY,X001979.CH.EQUITY,VXFXI.INDEX,CN2YR
X601398.CH.EQUITY,0,0,0.254628532390032,0,0.0538550217509956,0,0,0.305153221454992,0,0,0,0.132374954676062,0,0,0,0.0419961282992799,0,0,0,0,0,0,0,0,0.124146252099399,0,0.0211841375436852,0,0,0,0,0.025406808891919,0,0,0,0,0,0.119201609667552,0,0,0,0,0,0,0,0,0,0,-0.010651490319258,0,0,0
X601318.CH.EQUITY,0,0,0.245645977219768,0,0,0,0,0,0.0732332665461534,0,0.0597737184978093,0,0.0377971385156469,0,0.181286417162714,0,0,0,0,0,0,0.0720174420775109,0,0,0,0,0,0.153700731010406,0,0,0,0,0,0,0.0377283142036055,0.0180169019053383,0,0,0,0,0.0803700003106751,0,0,0,0,0,0,0.00760546403939548,0,0,0,0
X601939.CH.EQUITY,0.386198517747178,0.0922907297544143,0,0,0,0,0,0.00692226677733611,0,0,0,0,0,0,0,0,0.173956263482464,0.154801660523604,0,-0.0860123325345076,0,0,0,0.0317778366776309,0,0,0,0.148650960493216,0,0,0,0,0.323683308549372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0,0,0,0,0,0,0.0424249865872219,0.481008883750477,0,-0.071346324014818,0,0.0906230829778009,0,0,0,0,0,0,0,0,0,0.0181327092373834,0.026399101681337,0,0.129371887219858,0,0,0.109485573168134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0130630379147135,0.0680529027161396,3.46944695195361e-18,0,0
X600036.CH.EQUITY,0,0.0401226937057922,0,0,0,0.259163301179047,0,0,0,0,0,-0.0497501444187487,0.145771712014499,0,0,0.179908795854439,0,0.0161427955807437,0,0,0,0,0,0.444397932754882,0,0,0.118916498213783,0.0374935761262076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.084224331913816,0.121674795902751
X1299.HK.EQUITY,0,0,0,-0.0891237734328317,0,0,0,0,0,0.180972707376934,0,-0.0511210132405288,0,0,0,0,0,0,0,0,0.0468609571475045,0,0.154426615328528,0,0,0,0,0,0,0,0,0,0.105742130257993,0,0,0,0,0.148275679196778,0,0.134909090999622,0,0,0.11455656699706,0.0447410403107752,0,0,0,0,0.204746809412534,0,0,0
X601628.CH.EQUITY,0.0147649067127052,0,0,0,-0.0388439332968616,0,0,0,0,0,0,0,-0.002611078461308,0,0,-0.302620623353534,0,0,0,0.243934696822533,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0526126590413954,0,0,0.627184370138938,0.13578883610264,0,0.0173267789339988,0,0,0,0,0,0,0,0,0,0.011463576516171,-0.0737780381658441,0.17651126051837
X601988.CH.EQUITY,0,0,0.0746459131344884,0.490652245846953,0,0,0,0,0,0.0748917397519405,0,0,0.117141900137844,0,-0.010834355087535,0,0.151391498453806,0,0.0165102954376227,0,0,0,0.0545803555580289,0,0.0331542450688938,0,0.0211119045045434,0,0,0,0.0558027780010269,0,0,0,0,0.030571811796862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0.23743412303414,0,0,0,0,0,0,0,-0.0841258171002786,0,0.127114317103081,0,0,0,0,0,0,0,-0.182745232296244,0,0,0.0730580838270887,-0.0103991371775839,0,0.259282309533969,0,0,0,0,0,0,0.0237944992539546,0,0,0,0,0,0,0,0,0.206750633178274,0,0.135659795111587,0,0,0,0,0,0,0,-0.198222564753607
X388.HK.EQUITY,0,0,0,0,-0.298274396911528,0.270288573173555,-0.0314152621768489,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0.279371439646266,0.322960103715854,0,0,0,0,0,0,0,0,0,0,0,0,-0.0835313406898446,0,0,0,0,0,0.116918089584179,0,0,0,0,0,0,0.0438779207789861,0,0,0,0,0,0
