,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601166.CH.EQUITY,X388.HK.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X600030.CH.EQUITY,X000001.CH.EQUITY,X16.HK.EQUITY,X688.HK.EQUITY,X600016.CH.EQUITY,X601319.CH.EQUITY,X601601.CH.EQUITY,X601066.CH.EQUITY,X2388.HK.EQUITY,X601998.CH.EQUITY,X11.HK.EQUITY,X1109.HK.EQUITY,X267.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X002142.CH.EQUITY,X601688.CH.EQUITY,X1113.HK.EQUITY,X601211.CH.EQUITY,X12.HK.EQUITY,X001979.CH.EQUITY,X2882.TT.EQUITY,X300059.CH.EQUITY,X823.HK.EQUITY,X601336.CH.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X000166.CH.EQUITY,X600999.CH.EQUITY,X601169.CH.EQUITY,X2881.TT.EQUITY,X2886.TT.EQUITY,X600015.CH.EQUITY,X2891.TT.EQUITY,VXFXI.INDEX,CN2YR
X601398.CH.EQUITY,0,0.374902210447774,0.0101679530636397,0.0297289882991805,0,0,0,0,0,0,0.218229750794385,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0.111185526152069,0,0,0.0819656732367863,0,0,0,0,0.0197326194196379,0,0,0,0,0,0,0,0,0,0,0,0,-0.0259052900880384,0,0,0,0.0022679311036703,0,-1.73472347597681e-18,0.043453507698459,-0.140043676347453,0
X601939.CH.EQUITY,0.462658905059636,0,0,0.112495255319896,0,0,0,0,-0.0166697768800965,0,0.157347892723506,0,0,0,-0.0640677309091996,0,0,0,0,0,0,0,0,0,0.174939469430152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0739094265650599,0,0.0130522875818579,0.0178605032204723
X601318.CH.EQUITY,0,0,0,0,0.166802212760597,0,0,0,0,0,0,0.182171358857895,0,0,0.0183187129094365,0,0,0,0,0,0,0.0954827873487464,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0.0580491677357605,0,0,0,0,0.19703620807802,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.176622909608336,0,0,0,0.36578784934772,0,0,0,0,0,0.040136811391478,0,0,0.0943674166845019,0,0,0,0,0,0.065225533422123,0,0,0,0,0.0957944140844485,0,0,0,0,0,0,0,0,0,0.146850563203868,0,0,0,0,0,0,0,0.0114018712915677,0,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0,0,0,0.380963290430023,0,0,0,0,0,0.228541821325107,0,0,0,0,0,0.0624537508986645,0.157946701884288,0,0,0,0.0191138327830678,0,0,0,0,0,0.100171704944532,0,0,0,0,0,0,0,0,0,-0.500060758032005,0,0,0,0,0,0,0.0835370023336311,0,0,0,0,0,0,0,0.289817468299572
X600036.CH.EQUITY,0,0.0772180558716885,0,0,0,0,0,0,0.000903116916158356,0,0,0.190890596680146,0,0,0,0,0,0,0,0,0,0.273549520108217,0,0,0,0,0,0,0,0,0,0.282855163892488,0,0,0,0,0,0,0,0,0.064817926608178,0.0539419920771722,0,0,0,0,0.0244179985315159,0.0890963399118269,0,0,0,0
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0.23624129308088,0,0,0,0.47973181303681,0,0,0,0,0,-3.46944695195361e-18,0,0.107385191636437,0,0,0,0,0,0,0,0,0,0,0,0,0,0.116677843313428,0,0,0,0,0.0458611139348823,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.109232087621171,0,-0.299090608311516,0,0,0,0,0,0,-0.447390631118793,0.0741539523391159,0.746999753035136,-0.0100760012904662,0.649866858596369,0,0,0.0181630342191242,0,0,0,-0.151635304642102,0,0,0.37626664621752,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,-0.174401486519129,0,0,0,0,0.116501529358812,0,0,0,0.307811860642246,0,0,0,0,0,0,0,0,2.20593313116713e-05,-6.93889390390723e-18,0,0,0.0516813204563013,0,0,0,0,0,0.254135390560769,0,0,0,0,0,0,0.128893453701575,0,0,-0.142688911071549,0.0355853227702238
X601658.CH.Equity,0,0,0,6.93889390390723e-18,0.129346187940474,0,0,0,0,0,0,0,0,0.161803563360109,0,0,0,0,0,0,0,0,0,0,0,0,0.191704757633424,0,0.0909961213023556,0,0,0,0,0,0,0,0,0.16013893526321,0,0,0,0,0,0,0,0,0,0,0.415810870067401,0,0.0939744303140154,0
X601328.CH.EQUITY,0.171597688924536,0,0,0.461211460549098,0,0,0,0,0,0,0,0,0.0218505096440931,0,0.0409291682538421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.156468042190399,0,0,0,0,0.0893760005120395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0671947904399885,0,0
X601166.CH.EQUITY,0,0,0,0,0,0.409190352926662,0,0,0,0,0.0676539490453301,0,0,0,0,0,0.0474421083831912,0,0,0,0,0,0,0,0,0,0,0,0,0.219124230915541,0,0,0,0,0,0,0,0,0,0,0,0,0.0545097567763641,0,0,0,0.0298086095402358,0.0607878136577428,0.115512820810237,0,0,0
X388.HK.EQUITY,0,0,0.27035845170345,0,0,0,0,0,0,0,0,0,0,0.034409118704665,0,0,0,0.0377195768918744,0.11651028010068,-6.93889390390723e-18,0,0,0,0.0447466654178106,0,0,0,0,0,0,0,0,0,0.0437987394071329,0,0,0,0,0,0,0,0,0,0,0.0508817958365833,0,0,0.0201561071074086,0,0,0,0
X600000.CH.EQUITY,0.301329213090804,0.0501907337147659,0,0,0.123608443851504,0,0,0,0.10941699001982,0,0,0,0,0,0,0,0.0300315756050971,0,0,0.0531747373557802,0.0718198700528701,0,0,0,0,0,0,0,0.0273000057814643,0,0,0,0.0246356912540375,0,0,0,0,0,0,0,0,0,0.054549050787242,0,0,0,0,0,0,0,0,0
X000002.CH.EQUITY,0,0,0.0216615194251994,0,0,0,0,0,0,0,0,0,0,0,0,1.38777878078145e-17,0,0,0,0,0,0,0,0,0,0,0.112302080854415,0,0,0,0.465266297213048,0.0779416244891312,0,0.117654113977065,0,0.227493768800442,0,0,0,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0
X600030.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.26246187494649,0.0159553243108881,0,0,0,0,0,0,0,0,0.191500961676504,0,0.216611492399013,0,0,0,0.164308588263851,0.0766253560739427,0,0,0,0.114214685225998,-3.46944695195361e-18,0,0,0,0,0,-0.00525699172312414,0
X000001.CH.EQUITY,0,0,0.182820993910984,0,0,0,0,0,0,0.007216406142964,0,0.295774443317306,0,0,0.116319196249076,0,0,0,0,0,0,0,0.130779489463004,0,0,0,0,0,-1.73472347597681e-18,0,0,0.03956848106531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.164678897656623,0,0
X16.HK.EQUITY,0,0,0,0,0.030120463821017,0,0.315040273515172,0,0,0,0,0,0,0,0,0,0,0,0,0.225367582008013,0,0,0.0613663769030532,0,0,0,0,0,0.0514036825710581,0,0,0,0,0.0423494705146846,0,0.31436363892928,-0.0860147174458255,0,0,0.123988041703444,-0.119636696410654,0,0,0,0,0,0,0,0,0,0,0
X688.HK.EQUITY,0,0,0,0,0,0,0,0,0,0.134578574123289,0,0,0,0.119423498563173,0.125933409887359,0,0,0,0,0,0,0,0,0,0,0,0,0.301554494699346,-1.0842021724855e-19,0,0.00200480099659091,0,0,0,0,0.213920404072488,0,0.00352817212063075,0,0,0,0,0,0,0,4.33680868994202e-19,0,0,0,0,0,0
X600016.CH.EQUITY,0,0.0586654523939416,0,0.177079732543702,0.0190993560345682,0,0,0,0,0,0.23234681960986,0.0015596246013593,0,0.141851778453546,0,0,0,0.174352044693372,0,0,0,0,0,0,0,0,0,0,0,0,0.0532980756331882,0,0,0,0,0,0,0,0,0,0,0,0.0970248224711195,0,0,0.0992063488604999,0,0,0,0,0,0
X601319.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.187470993489732,0,0,0.0381493183920058,0,0,0,0,0,0,0,0.153672148029823,0,0,1.73472347597681e-18,0,0,0.0896387679158815,0,0,0,0,0,0,0.268967046756866,0,0,0.0191172653228005,0,0,0,0,0.113244989172826,0,0,0,0,0,0,0,-0.0373286939834278,0
X601601.CH.EQUITY,0.00921961398254787,0,0.766997537183761,0,0,0,0,0,0,-0.102059057740055,0,0,0,0,0,0,0,0.123743568289482,0,0,0,0,0,0,0,0,0,0,0,0,-0.0132291843835481,0,0,0,0,0,0,0,0,0,0,0,0,-0.00545635304224205,0,0,0,0,0,0,0,-0.0621067215099858
X601066.CH.EQUITY,0,0,0,0,0,0,0,0,-0.0854817465113933,0,0,0,0.0159056468402891,0.0764237425951756,0,0.514629082086054,0,0.0750072091705999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0866379289713249,0,0.18731082145442,0,-0.105147263976054,0,0,0,0,0,0.0332351308001988,0,0,0,0,0,0,0.166620891923896,-0.109054487090557,0.0120651034024057
X2388.HK.EQUITY,0,0,0,0,0,0,0.31705940259453,0,0,0,0,0,0.0713113280004271,0,0,0,0,0,0,0,0,0,0,0,0,0.35025734430051,0,0,0,0,0,0,0,0,0,0.126357639779704,0,0,0,0.0484883388830521,0,0,0,0.0704113874976113,0,0,0,0,0,0,-0.00758707436468201,0
