,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601166.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X601601.CH.EQUITY,X000002.CH.EQUITY,X11.HK.EQUITY,X16.HK.EQUITY,X388.HK.EQUITY,X2388.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X601998.CH.EQUITY,X000001.CH.EQUITY,X600016.CH.EQUITY,X600030.CH.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X1113.HK.EQUITY,X823.HK.EQUITY,X12.HK.EQUITY,X600048.CH.EQUITY,X601688.CH.EQUITY,X001979.CH.EQUITY,X601336.CH.EQUITY,X601211.CH.EQUITY,X601229.CH.EQUITY,X600837.CH.EQUITY,X1997.HK.EQUITY,X002142.CH.EQUITY,X601066.CH.EQUITY,X2882.TT.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X000166.CH.EQUITY,X002736.CH.EQUITY,X600999.CH.EQUITY,X2881.TT.EQUITY,X2886.TT.EQUITY,VXFXI.INDEX,CN2YR
X601398.CH.EQUITY,0,0,0,0,0,0,0,0.142627405823022,0,0,0,-0.166473920092881,0.27857235093032,0,0,0.128957109063787,0,0,0,0.22716097772725,0,-0.0746221417161109,0,-0.121639015409657,0,0,0,-0.146115146624252,0,-0.24435120297904,0,0,0,-0.204551748851469,0,0,0.847671928640226,0,-0.00173728627159535,0,-0.120815483068853,0,0,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0,0.132390285594025,0,0,0,0,0,0,0.172261394198584,0,0,0,0,0.0951112044884436,0,0.12421333771935,0,0,0,0,0,0,0,0,0,0,0.0880614642672231,0,0,0.329141356710768,0,0.189244221269036,0,0,0,0,0.00752019366890477,0.0336627846760577,0,0,0,0,0,0,0,-0.113774425324111
X601939.CH.EQUITY,0.29104986196666,-0.143727769951323,0,0,0,0,0,0,0,0,0.160864133613346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0138744961593457,0,0,0,0,0,0,0,-0.160399576680314,0,-0.191867540975427,0.224498256796979,0,0.0254910222107135,0.609926686595791,0,-0.0201547363235758,0,0,0,0.11279935727169,0,0,0,0,0
X601288.CH.EQUITY,0,0,0,0,0,0,0,-0.211297432252459,0.121895930816957,0.435041681809196,0,0,0,0,0,-0.0556610107868958,0.185955070768263,0,0,-0.137950089698516,0,0,0,0,0.163767659270321,0,0,0,0,0,0,0,-0.601640405706889,0,0,0,0,0,0,0,0,0,0,0,0.252432540263544,0,0,0,0,-0.0636957736774177,0
X5.HK.EQUITY,0,0,0,0,0,0.119493573777827,0,0.211288973474237,0,0,0,-8.67361737988404e-19,-0.0294648482385769,0,0.12788678948686,0.119356406155397,0,0.0997313893996596,0.00453194028513195,-0.0856777698810572,0,0.0799899706488581,0,0,0,0,0,0,0,-0.0621030494670929,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125210352275921,0,0,0,0.194934060715139,0,0,0
X601988.CH.EQUITY,-0.0575041845015217,0,0,-0.0088491569723604,0.514133110275357,0,0,0,0,0,0,0,0,0,0.169864913615433,0,0,0,0,-0.0954334274421057,-0.152030121692939,0,0.272096696594202,0,0,0,0,0,0,-0.323238088940857,0,0,0,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0.0890265177148854,0,0,0,0,0
X600036.CH.EQUITY,0,0.166019363351919,-0.0793967123350264,0,0,0,0,-0.137736583195902,0,0,0.601043341065432,0.0820544460844223,0,0,0,0.113315659846202,0,0,0,0.291852131345573,0,0,0,0,0,0,0,0.104117660921958,0,0,0,0,0,-0.156955161767293,0,0,0,0,0,0,0,0,0,0,0,-0.00899895419046894,0,0,0,0,0.059830550464819
X1299.HK.EQUITY,0,0,0,0,0.289842743521725,0,0,0,0,-0.0161941704878494,0,-0.0953982521850377,0,0,0,0,0.00296137392378864,0,0,0,0,0,0,0,0,0.14678534574002,0,0,0.13421647322267,0,0.120596115949095,0,0,0,0,0,-0.00449272504292838,0,0,0,0,-0.117855026315624,0,0,0,0,0,-0.00240545347734683,0,0,-0.0361540836761553
X601628.CH.EQUITY,0,0.183940217327087,0,0,0,0,0,0,0,0.156559095154396,0,0,0,0.209700507472846,0,-0.078074773445264,0,0,0,0,0,0,0.0248183335740907,0,0,0,0,0,0,0,0,-0.0119017712304693,0,0,0,0.1991964542548,0,0,0,0,0,0.181776660106663,0.229135583601154,0,0,0,0,0,0,0,0
X601166.CH.EQUITY,0.0457431234663197,0,0,0.196724383199815,0,0,0.0153304855272872,0,0.112806482328271,0,0,0.0711300372350526,0,0,0.0120195342014362,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0724213076590663,0,0,0.331639149000764,0,0,0,0,0,0,0,0,-0.185016097169488,0,0,0,0,0,0,0.00842920659965392,-0.134266315269504,0.161123302112968,0
