,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601628.CH.EQUITY,X600036.CH.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X600030.CH.EQUITY,X601066.CH.EQUITY,X601166.CH.EQUITY,X601328.CH.EQUITY,X000002.CH.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X000001.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X688.HK.EQUITY,X1109.HK.EQUITY,X2388.HK.EQUITY,X11.HK.EQUITY,X300059.CH.EQUITY,X600048.CH.EQUITY,X002142.CH.EQUITY,X2007.HK.EQUITY,X267.HK.EQUITY,X601818.CH.EQUITY,X601688.CH.EQUITY,X600999.CH.EQUITY,X600837.CH.EQUITY,X601336.CH.EQUITY,X601211.CH.EQUITY,X002736.CH.EQUITY,X1113.HK.EQUITY,X000166.CH.EQUITY,X001979.CH.EQUITY,X12.HK.EQUITY,X2882.TT.EQUITY,X601229.CH.EQUITY,X600918.CH.Equity,X823.HK.EQUITY,X000776.CH.EQUITY,X600606.CH.EQUITY,X601169.CH.EQUITY,VXFXI.INDEX,CN2YR
X601398.CH.EQUITY,0,0,0,0.111134389976433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.419219021528263,0.364395297527561,0.00196910508203127,0,0,-0.265172738162425,0,0.323675368960885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.155524695260752,0,0.0115636172336902,0
X601318.CH.EQUITY,0,0,0,0,0,0.16795288025528,0,0,0,0,0,0,0,0,0,0,0,0.0743180358733594,0.0598285879491151,0.0618990585817334,0,0,0,0,0,0,0,0,0,0,0.0244717707861097,0.0592923589326122,0,0,0,0,0.229407535884845,0,0.0682144054644291,0,0,0,0,0,0,0,0,0,0,0.198448993639947,0,0.108073583870607
X601939.CH.EQUITY,0,0.0684965365157234,0,0.804172686540576,0,0,0,0,0,0.00205482272598033,0,0,0,0,0,0,0.082906622894984,0.0184498894062588,0.0584011645332042,0,0,0.00323220125800775,0,0,0,0.0104608243367863,0,0,0,0.00997737311515006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0,0,0.922511420199092,0,-0.0638153221136888,0,0,0,0,0,0,0,0,0,0,0,0,0.152177912778202,0,0,0,0,0,0,-0.0974110224547991,0,0,0,0.0228443953601409,0,0,0,0,0,0,0,0,0,0,0.0175126111283451,0,-0.0815259263055103,0,0,0,0,0,0,-0.0480677468606893,0,0,0
X601628.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.0158414711098009,0,0.419282530824604,0,0,0,0,0,0,0,0,0,0.0883652305572654,0,0,0,0,0,0,0,0,0,0,0,0,0,0.305131627187945,0,0,0,0,0,0,0,0,0,0.140090852203565,0.0436406095106429,0,0,0,0,0.0824445742340815
X600036.CH.EQUITY,0,0,0.408357945046334,0,0,0,0,0,0.0245910713992872,-0.00634431549246182,0,0,0,0,0,0,0.106654905031055,0,0,0.00503516355043897,0.0125352825238847,0,0,0,0,0.189130652500013,0,0,0,0.124475083807659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0,0,-3.46944695195361e-18,0,-0.0408747389236288,0.140456596965978,0,0,0,0,-0.0695899096594285,-0.0929406483666455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00574681533044539,0,-0.116846602155366,0,0,0.0193407763568267,0,0,0,-0.0484443815073665,1.08290613511302,0,0
X1299.HK.EQUITY,0,0,0,0,0.1644374973556,0,0,0,0,0.118522489625837,0,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,-0.207152015385214,0,0,0.381600172718596,0,0.066213235018028,0.170632047245936,0,0.345808769507936,0.0997749058204922,0,0,0,0,0,0,0,0,0,0,0,0,-0.145737206444694,0,0.070047106514196,0,0,0,-0.0237321964516494,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.116897378218146,0,0,-0.0586352013482825,0,0,0,0,-3.46944695195361e-18,0,0.295416299435948,0.316270712537478,0,0,0,0,0,0,0,0,-0.267330890880299,0,0,0,0,0,0,0,0.0468318111974425,0.0103490301126213,0,0,0,0.317871885481746,0,0,-0.030259881249248
X388.HK.EQUITY,0,0,0,0,0.234268724972547,0,0,0,0,0,0,0,0,0,0,0.0296043743380572,0,0,-0.245232531206691,0,0,0,0,0,0.409804297675958,0,0,0.115155906434905,0.0199412454820749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.241042303046103,0,0.0652506355973722,0.181475250731747,0,0,0,0,0.0215425322495112
