,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601166.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X000002.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X000001.CH.EQUITY,X11.HK.EQUITY,X388.HK.EQUITY,X267.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X688.HK.EQUITY,X600030.CH.EQUITY,X2388.HK.EQUITY,X1109.HK.EQUITY,X601818.CH.EQUITY,X2007.HK.EQUITY,X600048.CH.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X601066.CH.EQUITY,X823.HK.EQUITY,X001979.CH.EQUITY,X601688.CH.EQUITY,X002142.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X601336.CH.EQUITY,X2882.TT.EQUITY,X600015.CH.EQUITY,X601169.CH.EQUITY,X1997.HK.EQUITY,X000166.CH.EQUITY,X2881.TT.EQUITY,X600999.CH.EQUITY,X300059.CH.EQUITY,X002736.CH.EQUITY,VXFXI.INDEX,CN2YR
X601398.CH.EQUITY,0,0,0,-0.138686349297256,0,0,0,0,0,0,0,-0.0755457674518184,0.582075128903815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.325531674181184,0,0,0,0,0.671679757354664,0.0275408456648293,0,0,-0.0344922908633214,-0.169639067322237,0,-0.0644301299315247,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0,0.142448540810481,0,0.00281811613009256,0,0.0256357387862781,0,0,0.039924447772028,0.0761176888108185,0,0.168788086696991,0,0,0,0,0,0.022405282371985,0,0,0,0,0,0.0965056959743854,0,0,0,0,0,0,0,0,0,0,0.492134789533495,0,0,0,-0.0725416628643151,0,0,0,0,0,0,0
X601939.CH.EQUITY,0.202059393753602,0,0,0,0,-3.46944695195361e-18,0,0,0.0571236254956281,0,0.0417828719844895,0,0,0,0,0,0,0,0,0,0,0.277307539208246,0,0,0,0,0,0,0,0,0,0,0.0426682032833274,-0.101466629526838,0,0.282100626624441,-0.213058564075743,0,0.147205893679378,0,-0.0458301564266602,0,0,0,0,0,0,0,0.261309293120961,0,0
X601288.CH.EQUITY,0,0,0,0,0,0.246728600233744,0,0,0,0,0,0,0.0858477501529389,0,0,0,0,0,0,0.126484321412052,0,0,-0.0265984412059364,0,0,0,0.125077996242892,0,0,0,0,0,0,-0.0722405902951754,0,0,0,0,0,0.263904038823757,0,0,0.168317375976045,0,0,0,0,0.0834449965667823,0,0,-0.0201193431409106
X5.HK.EQUITY,-0.119923561291073,-0.157079529181931,0,0.132130442652944,0,0,0,0,0,0,0,0,0,0.250933835018143,0,0,0,0.257770659009426,0,0,0,0.0864128532384986,0,0,0.361648582115532,-0.07035488483695,0,0,-0.0997885989252577,0,0,0,0,-0.224187945618219,0,0,0,0,0,0,0.253879349822412,0,0,-0.12885158773733,0,-0.0173279623298349,0,-0.0706217525401694,0,-0.0370381181345749,0
X601988.CH.EQUITY,0.232865741890682,0,0,0.572444890131873,0,0,0,0,0,0.120168116928191,0,0,0.130879365928344,-0.0924201693076178,0,0,0.00970256867649759,0.0989576024139228,0,0,0.0153425047709883,0,0,0,0,0,0,0,0.0218878718399976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0478815764047221
X600036.CH.EQUITY,0,0.650800171539161,0.0727671743134253,0,0,0,0,0,-0.0664392819653223,0,0,0,-0.191020568079004,0,0,0,0,0,0.0921099310677975,0,0,0,0,0,0,0.102304666707704,0,0,0.0647815140272735,0,0,0,0.0578918461200462,0,0,0,0,0,0,0,0.257631011020014,0,0,0,0,0,0.0806648757790838,0,-0.106841505132253,0,0.0907393878531879
X1299.HK.EQUITY,0,0.0333181592416095,0,0,0,0,0,0,0,-0.0626904803891496,0,0,0,0,0,0,-0.131331533532628,0.35806458754035,0.115137841657209,0.189355009488006,0,0,0.072709703729094,0,0,0.185906365630245,0,0,0,0,0,0,0,0,0,0.0695891823261568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.100081293169484
X601628.CH.EQUITY,0,0.177698792484194,0,0.0147998257571927,-1.73472347597681e-18,0,0,0,0,0.0303925338246201,0,0,-3.46944695195361e-18,0,0.284193012842663,0,0,0,0,0,0,0,0.130719110788338,0,0,0,0,0,-0.0484885425373196,0,0,0,0,0,0,0,0,0.128440900634219,0,0.0843324421579958,0,0,0,0,0,0,0,0,0.108479745557716,0,0
X601166.CH.EQUITY,0,0,0,-1.38777878078145e-17,0,0.311101278783931,0.0701428680973737,0,0.130054903202451,0,0,0,0,0,0.575166337562397,0,0,0,0,0,0,0,-0.27109777538846,0,-0.0159170693018017,0,0,0,0,0,0,0.378732455849794,0,0,0,0.228252008999329,0,0,0,0,-0.194283703499571,-0.178469186432625,0,0,0,0,0,-0.0453763824958059,0,0,-0.0852602429688298
