,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601628.CH.EQUITY,X600036.CH.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X600030.CH.EQUITY,X601066.CH.EQUITY,X601166.CH.EQUITY,X000002.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X000001.CH.EQUITY,X601319.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X1109.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X300059.CH.EQUITY,X688.HK.EQUITY,X2388.HK.EQUITY,X002142.CH.EQUITY,X11.HK.EQUITY,X600048.CH.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X601688.CH.EQUITY,X267.HK.EQUITY,X600999.CH.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X1113.HK.EQUITY,X002736.CH.EQUITY,X001979.CH.EQUITY,X000166.CH.EQUITY,X12.HK.EQUITY,X2882.TT.EQUITY,X601229.CH.EQUITY,X823.HK.EQUITY,X000776.CH.EQUITY,X600918.CH.Equity,X601169.CH.EQUITY,X2881.TT.EQUITY,VXFXI.INDEX,CN2YR
X601398.CH.EQUITY,0,0,0,0.176370481849684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0805284948023141,0.0549935569527275,0,0.40311009764919,-0.236730155589663,0.233718742134308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0590367238609907,-0.0459862861561234
X601318.CH.EQUITY,0,0,0,0,0,0.325918904290651,0,0,0,-0.0623034273342937,0,-1.38777878078145e-17,1.0842021724855e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0845269043789285,0.0965569990037346,0,0,0,0,0.221131723486317,0,0,0,0,0,0,0,0,0,0,0,0,0.056708036844546,0,0,0.0569379616973694
X601939.CH.EQUITY,0,0.0819011231756435,0,0.802212621454125,0,0,0.00155025073327613,0,0,0.0438347150654744,0,0,-0.0103319744165242,0.0144695900133055,0,0,0,0.0800858919690168,0,0,0,0,0,0,0,0,0.025698131952005,0,0,0,0,0,0,0,0,0,0,0.0686829303571439,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0,0,0.893083306510029,0,-0.0584438980345554,0,0,0,0,0,0,0,0,0,0,0.00574988519449228,0,0,0.167815196313205,0,0.00869551766932424,-0.0555796311527233,0,0,0,0,0.0488535154170729,0,0,0,0,0,0,0,0,0,0,0,0,-0.0515424417104042,-0.112375105537845,0,0,0,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.287395868573947,0,0.132098526370661,0,0,0,0,0,0,0,0,0,0,0.00418959243780651,0,0,0,-0.0411134745592428,0,0,0,0,0,0.0381645726379971,0,0,0,0,0.537575376785203,0,0,0,0,0,0,0,0.0943883225521808,0,0.208323903352298,0,0,0.0475629351512134,0.106516043635471
X600036.CH.EQUITY,0,0,0,0.328859916754126,0,0,0.00603443957582312,0,0.0354580878620281,0,0,0,0,0,0,0,0.172008318115292,0.0120347437229992,0,0.0251103433319435,0,0,0,0,0,0,0.0349672973477582,0.170452763150123,0,0,0.113410841607609,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0405970533004662,0,0,0,0,0.0420902663331991,0,0
X601988.CH.EQUITY,0,0,0,0.079169161877833,-0.0287072402387844,0,0,0,-0.0381980837531969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0462756524923969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000853090739331708,-0.120300954481026,0,0.991415645092847,0,0,0.0170388939327496
X1299.HK.EQUITY,0,0,0,0,0.0847536143898281,0.0581168055630576,0,0,0,0.204134893799579,0,0,0,0,0,0.00404485781993125,0,0,0,0,0,0.316071942003387,0,-0.110436842551971,0,-0.071495775933614,0,0.109302976075306,0.110057937424591,0,0,0,0,0.127250254057111,0,0,0.0360456530507252,0,0.104674597563716,0,0,0,0.115147059778444,0,0,-0.0181359891989547,0,0.150707453797754,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0183568008111022,-0.174347210461081,0,0,0,0,0,0,0,0.134915269459152,0,0.448490502976417,0,0,0,0,0,0,0,0,-0.157313077964674,0.11126386752196,0,-0.0778669987972588,0,0,0.0377438691523685,0.173606565452765,0,0,-0.176288759148315,0,0.0318565519376458,0.0229221905584249,0
X388.HK.EQUITY,0,0,0,0,0.224118431908995,0,0,0,0.0930393115540926,0,0,0,8.67361737988404e-19,0,0,0,0,-0.0788202863376324,0,0,0.0596797750380429,0.263540250919331,0,0,0.15696509764966,0,-0.0433457056824324,0,0,0,0,0,0,0.204460539868297,0,0,0,0,0,0,-0.000651544100744462,0,0,0,0,0,0,0,0,-0.204591683260928,8.67361737988404e-19,0.253798625683331
