,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X600036.CH.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X16.HK.EQUITY,X11.HK.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X601319.CH.EQUITY,X2388.HK.EQUITY,X267.HK.EQUITY,X388.HK.EQUITY,X601601.CH.EQUITY,X688.HK.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X600030.CH.EQUITY,X2007.HK.EQUITY,X000001.CH.EQUITY,X1113.HK.EQUITY,X1109.HK.EQUITY,X601818.CH.EQUITY,X12.HK.EQUITY,X823.HK.EQUITY,X001979.CH.EQUITY,X1997.HK.EQUITY,X600048.CH.EQUITY,X601211.CH.EQUITY,X601066.CH.EQUITY,X601336.CH.EQUITY,X601688.CH.EQUITY,X600837.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X2882.TT.EQUITY,X600015.CH.EQUITY,X002142.CH.EQUITY,X000166.CH.EQUITY,X17.HK.EQUITY,X002736.CH.EQUITY,X600999.CH.EQUITY,X2881.TT.EQUITY,VXFXI.INDEX,CN2YR
X601398.CH.EQUITY,0,0,0.603307360482769,0,0.0186904114478878,0,0,1.73472347597681e-18,0,0,0,0,0.101572983856588,0,0,0,0,0,0,0.115385107940543,0,0,0,0,0,0,0,0,0,0,0,0,0,1.38777878078145e-17,0,-0.0206754634072539,0,0,0,0,0.0777346564771802,0.00429309645932016,0.0472206073362562,0,0,-0.00974950855957553,-0.0396984567530856,0,0.0355786166286944,-0.0124135645019648,0
X601318.CH.EQUITY,0,0,0,0.198415244889759,0,0,0,0,0.0744164030957138,0,0,0,0,0,0,0,0,0,0,0.190765252292796,0,0,0,0,0,0.0264271093787331,0,0,0.0993256480831144,0,0,0,0,0.0646155579560795,0,0,0,0,0,0,0.183401793868378,0.0196519623502606,0,4.33680868994202e-19,0,0,0,0.0898196213165226,0,0,0
X601939.CH.EQUITY,0.123427765044922,0,0,0.379877493893676,0,0.195318474198934,0,0,0,0,0,0,0,0,0,0,0,0.0238302731006376,0,0,0.0183834038043061,0,0,0,0,0,0,0,0.0865491550905069,0,0,0,0,0.102552693732113,0,0,0,-8.67361737988404e-19,0,0,0,0,0,1.0842021724855e-19,0,0,0,0,0,0,0.0540490291566334
X601288.CH.EQUITY,0.0133594504143913,0,0.288849761617793,0,0,0,0,0,0,0.211316131289146,0,0,0,0,0,0,0,0,0,0.0500646029615962,0,0,0,0,0.0131382401839721,0.224671450048093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0720469871057923,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0,0.210100820713562,0,0,0,0,0,0,0.0636954673675955,0.23185776691565,0,0.174689026651262,0,-0.0920950996285139,0,0,0,0,0,0.365971758845321,0,0,0,0,0.116257273959203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.459187791117246,-0.0969467289526934,0,0.0215989795635583,-0.21760532983682,0
X601988.CH.EQUITY,0.0738621839632874,0,0.0797202512093719,0,0.0117341912819517,0,0,0,0,0,0,0,0.0538821780961517,0,0,0,0,0,0,0,0,0,0.603263003463504,0.0120291888864851,0,0,0,0,0,0.115629760111812,0,0,0,0,0.000288083410632132,0,0,0,0,0,0.091274867585746,0,0,0,0,0,0,0,0,-0.0953875422530248,0
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0.043146428948316,0,0,0,0.261094110523016,0,0,0,0.172408303425664,0,0,0,0.0743891289900033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0,0.00994813104857946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.789035571774402,0,0,0.00546887834296017,0.068509115700784,0,0,0,0,0,0,0,0,0,0,0,0,0.0148507092333183,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0,0.212571278900893,0,0,0,0,0,0.0309698243904473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0574808091681524,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0.398404380888309,0,0,0.230527686881264,0,0.00121403661218806,0.0277536992582405,0,0,0,0,0,0,0,0
X601328.CH.EQUITY,0,0,0.111991640977036,0,0,0,0,0.150364178212765,0,0,0,0,0,0.189849681930927,0,0,0,0,0,0,0,0.267046729701923,0,0,0,0,0,0,0.0409473911810606,0,0,0.00020885091581767,0,0,0,0,0,0,0,0.0397209631628355,0.206491071646329,0.02233017622307,0,0,0,0,0,0,0.0119088537644673,0,0
