,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601166.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X000001.CH.EQUITY,X601601.CH.EQUITY,X000002.CH.EQUITY,X16.HK.EQUITY,X11.HK.EQUITY,X388.HK.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X600016.CH.EQUITY,X688.HK.EQUITY,X2388.HK.EQUITY,X600030.CH.EQUITY,X1109.HK.EQUITY,X601818.CH.EQUITY,X2007.HK.EQUITY,X600048.CH.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X823.HK.EQUITY,X001979.CH.EQUITY,X601066.CH.EQUITY,X601688.CH.EQUITY,X002142.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X601336.CH.EQUITY,X1997.HK.EQUITY,X2882.TT.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X000166.CH.EQUITY,X2881.TT.EQUITY,X600999.CH.EQUITY,X300059.CH.EQUITY,X002736.CH.EQUITY,VXFXI.INDEX,CN2YR
X601398.CH.EQUITY,0,0,0,0,0,0.130559022949678,0,0,0,0,0,0,0,0,0,0,0,0,-0.0328107123038759,0,0,0.262225239352491,0,0,0,0,0,0,0,0,0,0,-0.0704168932579878,-0.112812855381398,0.0484697306671169,0,0,0,0.247221010691255,0,0,0,0,0,0,-0.0870825688686511,0,0,-8.67361737988404e-19,0.0129832690208907,0
X601318.CH.EQUITY,0,0,0,0,0,0,0.129475871483119,0,0,0,0.0186851214283644,0,0,0.220741519701812,0.0155554755026707,0.0282854734551829,0,0,0,0,0,0,0.0547653550847055,0,0,0,0,0,0.044632863368337,0,0,0,0,0,0,0.00537690692108849,0,0,0,0.518079391221977,-0.0687658704841843,0,0,0,0,0.0873597855024771,0,0,0,0,0
X601939.CH.EQUITY,0.207454787778629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.431089762305311,0,0,0.0118220362312411,0,0,0,0,0.112215204511706,0,-0.0456258984834297,0,0,0.0485616595365941,0,0
X601288.CH.EQUITY,0.041023457161033,0,0,0,0,0.0645343036847059,0,0,0.0637153301205832,0,0,0,0.115371139630774,0,0,0,0,0,0,0,0.0672711635929668,0.323555710745833,0,0,0,0,0.142203081497397,0,0,0,0,0,-0.0548938182941623,0,0,0,0,0.0712797872122347,0,0.0773279040341445,0,0,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,-0.00862356108725988,-0.284809677966281,0,0,0,0,0,0,0,0.0448407630872542,0,0,0,0,0,0.13213765176898,0,0.160771518868369,0,0.360854964070738,0,0,-0.189921094794969,0.398143019867774,0,-0.0092149239354676,0,0,0,0,0,0,-0.126694414361403,-0.0207487632288579,0,0,-3.46944695195361e-18,0,0,0,0,0.318459194784891,0,0.0680043421354762,0,-0.0111610417777051,0,0,0,-0.127210008452394,0
X601988.CH.EQUITY,0.104948059029525,0,0,0.362763736169061,0,0,0,0,0,0.0899386888167632,0,0,0.0868913147158547,0,0,0,0,0,0,0,0,0.261898895738421,-0.115295880667289,0,-8.67361737988404e-19,0,0,0.157590186350477,0,0,0,0,0,0.00885184495031707,0,0.107549367813275,0,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,-0.0135674304453541,0.0658068402909716
X600036.CH.EQUITY,0,0.665064753790633,0.0173927813543409,0,0,0,0,0,-0.0600515917601006,0,0,0,-0.107043820870625,0,0,0,0,0,0.172968797097919,0,0,0,0,0,0,0,0,0,0.0575633130613752,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0,0,0.247800595061965,0,0,0,0,0,0,-0.0676825483665475,0,0.171322712996638
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0,-0.104166219416047,0,0,0,-0.133358408174365,0,0,0,0.241484788854805,0.0549742861127493,0,0.239823052293061,0,0.322547479541021,0,0,0.0918896248017842,0,0,0,0,0,0,0,0,0,0.0545951635600276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.15167992915733
X601628.CH.EQUITY,0,0.0731792825159321,0,0.0648124515760347,0,0,0,0,0,0.158579518753111,0,0,0.0339290746143463,0,0.297284536829836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.169861618221215,0,0.0819514311116471,0,0,0,0,0,0,0,0,0,0,0
X601166.CH.EQUITY,0,0,0,0,0,0.294693644752947,0,0,0,0,0,0,0,0,0.433539524573923,0,0,0,0,0,0,0,-0.0608903090162651,0,0,0,0,0.231146489658649,0,0,0,0,-0.0665466812374887,0.0921847062040447,0,0.332309944068489,0,0,0,0,0,-0.00868063343675629,0,-0.0638160371350644,0,0,0,-0.0770390689431624,0,0,-0.111459840315553
X601328.CH.EQUITY,0,0.0238087716563427,0.080955912794389,0.163045906030442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0233019042304867,0,0,0.293092651692044,0.0490997494854429,0,0.0873763563433811,0,0,0.0698692226550528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.171114021758211
X600000.CH.EQUITY,0.105966772655196,0,0,0,0,0,0.239296959608237,0,0,0,0,0,0,0,0.0381773041633786,0,0,0,0,0,0.0319726784603697,0,0,0,0,0.256027257823711,0,0,0,0,0,0,0,0,0,0.0773461963784571,0,0,0.0787087145520043,0,-0.0587701341881642,0,0,0,0,0,0.0382419165781263,0,0.0749648310440489,0,0.0529630509495014
X601319.CH.EQUITY,0,0,0,0,0,0,0,0,0.339070619657433,0,0,0,0,0,0,0,0,0,0,0.129289634180477,0,0.00621177065406952,0,0,0,0.0465332964785609,0,0,0,0,0.0877483027999088,0,0,0,0,0,0,0,0,0,0,0,0,0,0.324732100849156,0.151868813092201,0,0,0,0.00426106572013165,-0.0350344482116274
X000001.CH.EQUITY,0,0.176991041576853,0,0,0,0,0,0,0,0.106247628251334,0,0,0.0119530793840649,0,0.0121991308724265,0,0,0,0,0,0.0773733982084282,0,0,0,0,-0.209414819783985,0,0,0,0.0467261702018486,0,0,0.16308198277525,0,0,0.139185266272047,0,0,0.311664327497476,0,0,0,0,0,0,0,0,0,0,0,0
X601601.CH.EQUITY,0,0,0,0,0,-0.138340345508927,0.0271886462307569,0,0.295947406838087,0.097342560128107,0,0,0,0.320920941118598,0,0.177860845743619,0,0,0.0724136830605713,0,0,0,0,0,0,0.0120867995822959,0.0921541989579468,0,0,0,0,0.0456485167464877,0,0,0,0,0,0,0,0,0,-0.131682417019166,0,0,0,0,0,0,0,0.0605935123776009,0.227050155504305
X000002.CH.EQUITY,0,0,-0.104847068646694,0,0.15559712976798,0,0,0,0,0,0,0,0,0.220371923694178,0.323478585436437,0,0,0,0,0,0,0,0,0,0,0,0,0.396580036831229,0.28853633857659,0,-0.146355626576816,-0.330735219236253,0,0.0409172108164234,0,0.0356050872118728,0,0,0,0,-0.0428702423213564,0.108725861694174,0,0,0,0,0,0,0,-0.0926460755262627,0
X16.HK.EQUITY,0,0,0,0,0,0,0,0.216300848097244,0,-0.00299989275570817,0,0,0,0,0,0,0,0,0,0,0.0621567611571126,0,0,0,0,0.134028206466504,0,0,0,0.0831158656537811,0.196505576588569,0.0172558543963446,0,0,0,0,0,0,-8.67361737988404e-19,-0.0369046084697411,0.426763960729736,0,0,0,0,0,0,0,0.136937524096768,0,0
X11.HK.EQUITY,0.309312475033285,0,0,0,0.238621354681769,0,0,0.211800579846262,0,0,0,0,0,0,0,0,0,0,0,0,0.0482161766048847,0,0,0.354839698642301,0,0,-0.236966519018027,0,0,0,-0.0740287003258162,0,0,0,0.0962113054373306,0,0,0,-0.0548541369533835,0,0,-0.187289309271328,0,0,0,0,0,0,0,0,-0.0437413355204556
X388.HK.EQUITY,0,0,0,0,0.00161191459277988,0,0.0285736130787529,0.484000617822962,0,0,0,0.0241429283916501,0,0,0.128478064468584,-0.164454152787861,0,0,0,0,0,0,0,0,0,0,0.0977034487586235,0,0,0,0,0,0,-0.0183141599732844,0,0,0,-0.312966087282218,0,0,0.308207331156613,0,0,0,-0.0408764820667396,0,0.452339317567603,-0.0571725177225317,0,0,0
X601998.CH.EQUITY,0,0,0,0,0.0858451670841162,0,0,0,0,0,0,0.107075345047366,0.0112379901100056,0,0,0,0,0,0,0,0,0.203585712249978,0.227488272825691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0658005685392391,0,0,-0.0759982093696926,0.113773135140974,0,0,0,0,0,0,0,0
X267.HK.EQUITY,-0.193711391483168,0,0,0,0.235134561873792,0,0.25670141821892,0,-0.0787918613469491,0,0.045699994521212,0,0,0,0,0,0.0906837187064524,0,0,0,0,0,0.0547263073872099,0.160804955677655,0,0.104047604006197,0,0,0,0,0,0,0,0.0381115678866965,0,-0.0225237741509214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0143561017569039
X600016.CH.EQUITY,0,0,0,0.0566125390226668,0,0.254341547777368,0,0,0,0,0,0.101477112003952,0,0,0.0320008362105508,0.0426145914075866,0,0,0,0.00581390101847818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0348439802026419,0,0,0,0,0.0570268357853163,0,0,0,0.440589532477688,0,0,0,0,0.0106489802045502,0,0
X688.HK.EQUITY,0.0791825070701145,0.0912472239708726,0,0,0,0.0123910592316882,0.0490738959279308,0.089154035519017,0,0,0,0,0,0.147366945966014,0,4.33680868994202e-19,0,0,0,0.0269185484280188,0,0,0,0.18227170976427,0,0,0,0.34767729819564,0,0,0.153463600688998,0,0,0.00170868292325865,0.0131095302790693,0,0,0,0,0,0,0,0,0,0.0873861872895489,0,0,0,0,0,0
X2388.HK.EQUITY,0,0,0,0,0.573770861085847,0,0,0,0.0614002150729615,0,0,0,0,-0.0541153973497806,0,0,0.196685172632418,0.0487017419962709,0,0,-0.0905895533861516,0,0.396835526433503,0,0,0,-0.0357286409305577,0,-0.0392861739257884,0,0,0.0341359210561767,0,-0.0279910900657498,0,0,0,0,0,0,0.0231963838161723,0,0,0,0,0,0,0,0,0,0
X600030.CH.EQUITY,0,0,0,0,0,0.153117028070825,0,0,0,-0.108788421427155,0,0,0,0.0945453329080606,0.015942392360772,0,0,0.0498153634122271,0.11101563551048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1322175075826,0,0.370130455901513,0,0,0.114509981483206,0,0,-0.047736724423605,0,0.158099775051866,0.0378966596758351,0.0620134202262947,0,0,0,0
X1109.HK.EQUITY,0,0,0,0,0,0,0.125642764720577,0,0,0.00724994041370339,0,0,0.150809684355361,0,0.176355942593044,0,0.28093454370093,0,0,0,0,0.024555512011156,0,0,0,0,0,0.121802459629982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0263215948211713,0.00461323075423249,0
X601818.CH.EQUITY,0,0,0,0.0527885323818311,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0,-0.0851950946069788,0,0.24628630632777,0,0.0658239198713255,0,0,0,0,0,0,0.0804493139013469,0,0,0,-0.0989651648297478,0.0170063185304469,0,0,0,0,0.2001091249843,0,0,0.00285130907976542,0,0,0,0,0,0,-0.0121299705961355,0,0
X2007.HK.EQUITY,0,-0.051274381531311,0,0,0,0,0,0,0,0.0621172741783195,0.00110143878385815,0,0,0,0,0.144250012655582,0,0,0,0,0,-1.73472347597681e-18,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0.0401103892629096,0,0,0,0,0,0,0,0,0.388710265037339,0,0,0,0.0764987558588194,0,0,0,0,0,0
X600048.CH.EQUITY,0,0,0,0,-0.0594814351908781,0,0,0,0,0,-0.171922936833983,0.0406864264171869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.151454606925207,0,0,0.302474109882929,0,0,0,0,0,-0.0143250844008643,0.229981717252529,0,0.00452747384096007,0,0,0,0,0,0,0,-0.0175052788727307,0.0340478471536544
X1113.HK.EQUITY,0,0,0,0,0,0.0976979997596363,0,0,0,0.290512626905134,0,0,0,0,0,0,0.163767391616016,0.306917865811478,0,0,0.140637899552082,0,0,0,0,0,-0.0603012196185404,0,0.031823699093455,0,0.0141441782101338,0.0531890362445233,6.93889390390723e-18,0,0,0,0,0,0.0105458538379765,0,0,0,0,0,0,0,0,0,0,0,0
