,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601166.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X000001.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X688.HK.EQUITY,X388.HK.EQUITY,X601319.CH.EQUITY,X11.HK.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X600016.CH.EQUITY,X600030.CH.EQUITY,X2388.HK.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X601066.CH.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X601688.CH.EQUITY,X002142.CH.EQUITY,X001979.CH.EQUITY,X601211.CH.EQUITY,X823.HK.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X2882.TT.EQUITY,X601336.CH.EQUITY,X601169.CH.EQUITY,X1997.HK.EQUITY,X000166.CH.EQUITY,X600015.CH.EQUITY,X2881.TT.EQUITY,X600999.CH.EQUITY,X300059.CH.EQUITY,X2891.TT.EQUITY,VXFXI.INDEX,CN2YR
X601398.CH.EQUITY,0,0.202398932834689,0,0.10225741061094,0,0.0307280838269296,0,-0.0647439810533831,0,0,0,0.412653656127539,0,0,0,-0.115442272024191,0,0,0,0,0,0,0,0,0,0,0,0,0.0975529541392635,0.0226997254350988,0,0,0,0,0,-0.0848069204512816,0,0.166472165383336,0,0,0,0,0,0.084282945870246,0,0,0.0790400572786508,0,0,0,0,0.0189809726026458
X601318.CH.EQUITY,0,0,0,0,0,0,0.00255091284019427,0,0.103702075595264,0,0.0152227318226145,0,0,-0.155903891648827,0,0.0794144948410486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.218927086980223,0,0,0,0,-0.251825054344469,0,0.433661412180735,0.109207742401945,0.0340028445327985,0,0,0,0,0,0.180761825438723,0,0
X601939.CH.EQUITY,0.138281134219116,0,0,0.3637656032574,0,0.0718568769721813,0,-0.0783878577378917,0,0,0,0,0,0,0.088985319619875,0,0,0,0,-0.0197955268610606,0,0.102215179608556,0,0,0,-0.0883332677039736,0,0,0,0,0,0,0,0,0,0,0,0,-0.0154228281323464,0.491686774399393,0,0,0,0,0,0,0,0,0,0.00175368863073853,0,0
X601288.CH.EQUITY,0.406548848798074,0,0.155602895376525,0,0,0.159418259762371,0,0,0.0445755090290811,0,0,0,0,0.0313659293914762,-0.00300276879122442,-0.143464865753972,0.0517626188044204,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0121802483377847,0,0,0,0,0,0,0,0,0.181748207029471,0,0,0,0,0,0,0,0,0.191311163160292,0,0,-0.015239818493667
X5.HK.EQUITY,0,-0.127680182767039,0.0274611350275505,0.286132888177632,0,0,0,-0.25025529960689,0,0,0,0,0.14458835431069,0,0,0,0,0,0,0,0.540072402713952,0,0,0,0,0.303876192913612,0,-0.0108846901305217,0,0,0,0,0,0.0221853863631205,0,0,0,0,0,0,0,0,0,0,0,0,0.201549702823639,0,-0.0718349415190569,0,0,0
X601988.CH.EQUITY,0.177707947183345,0,0.1222916844071,0.120981402049668,0,0,0,0,0.0953092248354581,0,0.0971587496076786,0,0,-0.271872088572431,0,0,0,0,0,0,0,0,0.0767248373193418,0.270304757744349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.132100793774072,0,0,0,0,0,0,0,0,0.0249234120182748
X600036.CH.EQUITY,0,0,0,0,0,0,0,0.0807984098922083,0,0,0,0,0.0069763698519019,0,0.291941995873474,0.223820333060094,0,0.0365875856166942,0,0,0.0830419339907104,0,0.000656657387326731,0,0,0,0,0,0,0,0,0.0792140291895665,0,0,0.0369344683416564,0,0,0,0,0,0,0,0,0,0,0,0,0.117842778049764,0,0,0,0
X1299.HK.EQUITY,0,0,0,0,0,-0.0335398390373327,0.0695939884137692,0,0,0,0.138506924136944,0,0,0,-0.145104323366411,0,0,0,0.370200832726214,0,0.251918708362359,0,0.0424706786108843,0,0,0,0,0.103121021154655,0,0,-0.00418202095192454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0.124292428699417,0.32059641801302,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0301287705956137,0,0.0266899293326404,0,0,0,0,0,0,0,0,0,0.118706082604164,0.0152265699633768,0,0.0475566202599142,0,0,0,0,0,0,-0.365682952881568,0,0,0.0689825712156152,0,0,0.195711404737339,0,0,0.205317718767128,0,0,0,0,0.0956594160300622
X601658.CH.Equity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.1272667920209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
