,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X601601.CH.EQUITY,X000002.CH.EQUITY,X16.HK.EQUITY,X11.HK.EQUITY,X388.HK.EQUITY,X2388.HK.EQUITY,X600030.CH.EQUITY,X688.HK.EQUITY,X000001.CH.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X1113.HK.EQUITY,X601818.CH.EQUITY,X823.HK.EQUITY,X600048.CH.EQUITY,X601688.CH.EQUITY,X12.HK.EQUITY,X001979.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X601066.CH.EQUITY,X600837.CH.EQUITY,X002142.CH.EQUITY,X601229.CH.EQUITY,X1997.HK.EQUITY,X000166.CH.EQUITY,X2882.TT.EQUITY,X002736.CH.EQUITY,X600015.CH.EQUITY,X601169.CH.EQUITY,X2881.TT.EQUITY,X600999.CH.EQUITY,X300059.CH.EQUITY,VXFXI.INDEX,CN2YR
X601398.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,-0.134389621275903,0.0260027378183051,0,0,0,0,0,0,0.0713434855785169,0,0,0,0,0,0,0,0,-0.0641763406566048,-0.185992911675661,0,0.0215579202937129,0,-0.197342939243847,0,0,0,0,0,0.627998527570704,0,0.17860800663454,0,0,0,0,-0.0097775051737101,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0,0.119002488286391,0,0.168297561401482,0.0154177070482341,0,0,0,0,0.0505904980356215,0,0,0,0,0,0.00779105211439745,0.0872525012293766,0,0,0,0,0,0.0682859398661637,0,0.0424003319776079,0,0,0,0,0,0.293909086892603,0,0,0,0,0,0,0.0405525638175995,0,0,0.0158442928535789,0,0,0,0,0
X601939.CH.EQUITY,0.198420757804999,0,0,0,0,0,0,0,0,0.119292225471373,0,0,0,0,0,0,0,0.0941125121937328,0,0,0,0,0,0,0,0,0,0,0,0.0860243123762029,0,0,0,-0.130311928621923,0,0,0,0,0.468056079829873,0,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0,0,0,0,0,0,0,-0.411546664099228,0.248553177126616,0,0.656090168891728,0,0,0,0,0.390459905765467,-0.13625981883471,0,0,0,0,0,0,0,-0.307318686075049,0,0,0,0,0,0,-0.702967203643325,0,0,0,0,0,0,-0.245442199362338,0,0,0.283851069885309,0,0,0,0,0,0.231700749397256,0,-0.231910773802042,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.449331860428565,0,0,0,0.502020317067663,0,0,0,0,0.0596264746031262,0.000849525519934956,0,0,-0.0666651634354569,0,0,-0.221107704556717,0,0,0,0,0,0,0,0,0,-0.165690861876887,0,0.108229540422792,0,0,0,0,0,-0.110615329995685,0,0
X601988.CH.EQUITY,-0.0742986523459831,0,0,0,0.383010727925906,0,0,0,0,0,0,0,0,0,0,0.0824198429071884,0,0,0,0,0,0.477704270734642,0,0,-0.0928347739420647,0,0.0579255864665625,0,0,-0.327657223858069,0,0,0,0,0,0,0,0,0,0,0.0204525102923272,0,0,0.0310832019038881,0,0,0,0,0,-0.0497904015838387,0
X600036.CH.EQUITY,-0.0324952193110419,0.656768777520405,-0.03844551035392,0,0,0,0,0,-0.102977095594158,0.3800561701818,0,0.223003419674704,0,0,0,0,0.0666087671223222,0.0255263126591717,0,0,-0.198000941842802,-0.190581075004863,0,0,0.157164460142318,0,0,0,0.0991864978402885,0,0.17418707759307,0,0,-0.239443849211206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X1299.HK.EQUITY,0,0.0602265145088254,0,0,0.17516914783346,0.00443008257216095,0,0,0,0,0,-0.0235825465222407,0,0,0.00619588724866765,0.0944974457480943,0,0,3.46944695195361e-18,0,0,0,0,0,0,0.220190232343961,0,0,0,0.00850394419768333,0,0,0.156106572213867,0,0,0,0,0,0,-0.00436641651138858,0,0,0,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0,0,0.0413040476702315,0,0,0,0,0,0,0,0.0798228885238899,0,0,0.382305035137271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0221343132173296,0,0,0,0,0.219418774292218,0,0.0997127203972277,0.0379727095311791,-0.0238841926674843,0,0,0,0,0,0,0,0,0,0,-0.15622378226342
X601328.CH.EQUITY,0,0,0.0227660380276987,0,0,0,0.0799871143866759,0,0,0,0,0.333565188155526,0,0,0,0,0,0,0,0,0,0,0,0,0.253721190164797,0.100016620675537,0,0,0.0531038065298395,0,0,0,0,0,0,0,-0.22228959726518,0,0,0,0,0,-0.0810087103281944,0,0.150354783037346,0,0,0,0,0,-0.371628566914285
