,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601628.CH.EQUITY,X601288.CH.EQUITY,X600036.CH.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X600030.CH.EQUITY,X601066.CH.EQUITY,X601166.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X601319.CH.EQUITY,X000001.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X688.HK.EQUITY,X1109.HK.EQUITY,X300059.CH.EQUITY,X2388.HK.EQUITY,X11.HK.EQUITY,X002142.CH.EQUITY,X600048.CH.EQUITY,X2007.HK.EQUITY,X267.HK.EQUITY,X601818.CH.EQUITY,X600999.CH.EQUITY,X601688.CH.EQUITY,X600837.CH.EQUITY,X601336.CH.EQUITY,X601211.CH.EQUITY,X002736.CH.EQUITY,X1113.HK.EQUITY,X000166.CH.EQUITY,X001979.CH.EQUITY,X12.HK.EQUITY,X2882.TT.EQUITY,X601229.CH.EQUITY,X600918.CH.Equity,X823.HK.EQUITY,X000776.CH.EQUITY,X600606.CH.EQUITY,X601169.CH.EQUITY,VXFXI.INDEX,CN2YR
X601398.CH.EQUITY,0,0,0,0,0.115036828438693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.110445841284665,0,0.378740646523587,0.497960280874582,0.0117295435773244,-0.220001936052075,0,0,0.287143679108063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.157917393770774,0,0.0635381955906221,0
X601318.CH.EQUITY,0,0,0,0,6.93889390390723e-18,0.1378601820872,0,0,0,0,0,0,0.0337000955088189,0.151322164876268,0,0,0,0.16578654186395,0,0,0,0,0,0,0,0,0,0,0,0.0126663157984843,0.0401416990170523,0.0539141828644013,0,0,0,0.0285988453446705,0.211688179611057,0,0,0,0,0,0,0,0,0,0,0,0,0.069009879133697,0,0.144315118694073
X601939.CH.EQUITY,0,0.0689616586620457,0,0,0.807121234514051,0,0,0,0,0.00202669057531986,0,0,0,0,0,0.0834215546569338,0,0.0186145798223708,0.0584202404563729,0,0,0.0032404437049593,0,0,0,0,0.0104583474723426,0,0.00997575023900229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.0284572468621491,0,0.419076186008112,0.00798844284215686,0,0,0,0,0,0,0,0,0.0818351086611263,0,0,0,0,0,0,0,0,0,0,0,0,0,0.307304259099324,0,0,0,0,0,0,0,0,0,0.166039130186001,0.029111018247598,0,0,0,0,0.0840656950230071
X601288.CH.EQUITY,0,0,0.914447478005041,-0.119709767658334,0,0,0,0,0,0,0,0,0,0,0,0,0,0.134460480319058,0,0,0,0,0,0,0,0.0208189280192735,0,0,0,0.0441673405864802,0,0,0.0415219715741319,0,0,0,0,0,0,0.00248783806438301,0,-0.0813472811619853,0,0,0,0,0,0,-0.0642811658198753,0,0,0
X600036.CH.EQUITY,0,0,0.369223693370372,0,0,0,0,0,0.0233774567935999,0,0,0,0,0,0,0.137775751942661,0,0,0,0.00263114528136444,0,0,0,0,0,0,0.176316648337451,0,0.211325387502961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0319556431367793,0,0.0137031656053152,0,0,0,0,0
X601988.CH.EQUITY,0,0,0,-0.0836742307948568,0,0.066043646959418,0,0,0,0,0,-0.0602751276517405,0,0.0795204921062558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0948929685377223,0,0,0,0,0,0,-0.0198698768320803,0.988295471760303,0.0282489152684752,0
X1299.HK.EQUITY,0,0,0,0.165454570094286,0,0.0286380685656001,0,0,0,0.121959603476091,0,0,0,0,0,0,0,0,0,0,0,0,-0.240688489398482,0,0.00685152077491847,0.0884742568105728,0.409406704512756,0,0,0.194722877128403,0.346077101579773,0.0459968876337997,0,0,0,0,0,0,0,0,0,0,0,0.0426183360170574,-0.160523764320889,0,0.0656660484747119,0,0,0,0,0
X5.HK.EQUITY,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0.119158209336163,0,-0.0741164592639098,0,0,0,0,0,0,0,0.303044036026975,0.31970110076615,0,0,0,0,0,0,0,-0.260334903710739,0,0,0,0,0,0,0,0.0496747944350445,0.0124811825929672,-0.0101523358157692,0,0,0.3252734347237,0,0,-0.0307286747855021
X388.HK.EQUITY,0,0,0,0.239994055468132,0,0,0,0,0,0,0,0,0,0,0,0,0.0192834121165138,0,-0.237462809659155,0,0,0,0,0,0.410585502181699,0.127755947957629,0,0,0,0,-1.38777878078145e-17,0,0,0,0,0,0,0,0,0,0,0,0,-0.243333557942771,0,0.0535957965375279,0.187926689850493,0,0,0,0,0.0319777156252015
X601658.CH.Equity,0,0,0.0351822403012746,0,0.177043192643716,0,0,0,0,0,0,0,0,0,0,0,0,0.296514936851952,0,0.0538579144798087,-0.0322428547914459,0,0,0,-0.0185343357170524,0,0,0,0,0.0289388479496164,0,0,0,0,0,0,0,0,0,-0.00951146928262623,0,0,0.228782564731756,0,0,0,0,0,0,0,0,0
X600030.CH.EQUITY,0,0,0,0.0331305390310304,0,0,0,0,-0.0470786231657798,0.0380838893656577,0,0,0.233159950757415,0,0,0,0,0,0,0,0,0,0,0,0,0.103861268913658,0,0,0,0,0,0,0,0,0.0499220203655819,0.20879561414543,0,0,0.215563162633311,0,0.0701643267848194,0,0,0.135665155387661,0,0.0470315501652143,0,0,0,0,0.0594565452593438,0
X601066.CH.EQUITY,0,0,0,-0.0333176194102666,0,0,0,0,0,0,0,0.667633678189547,0,0,0,0,0.0736484274290875,0,0,0,0,0.00432242927686781,0,-0.0122413292790042,-0.0915886847497131,0.168349378983859,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0.00397750773113119,0,0,0.0882205837579439,0.0400162606349478,0,0,0,0,-0.066626411106302,0,0,0
X601166.CH.EQUITY,0,0,0,0,0,0.107736668296993,0.215919388705671,0,0,0,0.052904660868141,0,0,0,0,0.0293308524701679,0,0,0,0,0,0.0720324533673397,0,0,0,0,0,0,0,0,0,0.0102812883700286,0.120222975357947,0.00788548832907566,0,0,0.0380241548301262,0,0,0.00747683733564481,0,0,0,0,0,-0.0152737301779392,0,0,0,0.415255200267442,0,0
X601328.CH.EQUITY,0,0,0,0,0.0462929238943857,0.112961436299038,0.0205423495236319,0,0,0,0,0,0,0,0,0.0290799949827587,0,0,0,0,0,0.372858573077937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0.247013353351639,0,0,0,0,0,0,0
X600000.CH.EQUITY,0,0,0.340417197693983,0,0,0.29722608309835,0,0,0,-0.0256104853332595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.15598430415749,0,0,0.315303862444358,-0.0778701535678146,0,0,0,0,0,0,0.682257697724474,0,0.0784820501380347,0,0,0,0,-0.0952446893367742,0,0,0.0206563773142933
