,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601166.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X000001.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X388.HK.EQUITY,X601319.CH.EQUITY,X688.HK.EQUITY,X600030.CH.EQUITY,X11.HK.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X267.HK.EQUITY,X2388.HK.EQUITY,X2007.HK.EQUITY,X1109.HK.EQUITY,X601818.CH.EQUITY,X601066.CH.EQUITY,X600048.CH.EQUITY,X1113.HK.EQUITY,X601688.CH.EQUITY,X002142.CH.EQUITY,X12.HK.EQUITY,X601211.CH.EQUITY,X001979.CH.EQUITY,X600837.CH.EQUITY,X823.HK.EQUITY,X601336.CH.EQUITY,X601229.CH.EQUITY,X2882.TT.EQUITY,X1997.HK.EQUITY,X000166.CH.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X600999.CH.EQUITY,X2881.TT.EQUITY,X300059.CH.EQUITY,X000776.CH.EQUITY,VXFXI.INDEX,CN2YR
X601398.CH.EQUITY,0,0.122261762905838,0,0.108016192027214,0,0,0,-0.0430527318135341,0,0,0,0.375234230354319,0,0,0,-0.0839186434053092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0225121580922236,0,0,0,0,0.145517909438315,0,0,0,0.121067582353796,0,0,0,0,0.0787108395620973,0,0,0,0.0111984116420266
X601318.CH.EQUITY,0,0,0,0,0,0,0,0,0.0707265042978186,0,0.288503787830481,0,0.102757689290636,-0.105528705765544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0307509395275915,0.306035151123034,0,0,0,0,0,0.240307076791984,-0.223469310573245,0,0.23478927438547,0,0.243273546656748,0,0,0,0,0,0,0
X601939.CH.EQUITY,0.324663879578729,0,0,0.255978212866382,0,0.134045958308816,0,0,0,0,0,0,0,0,0.118943400532762,0,0,0,0,0,0,0,0.0773184747500356,0,0,-0.0651012823068554,0,0,0,0,0,-0.0253147350262702,0,0,0,0,0,0,-0.0994525012996363,0,0.363308301882241,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.228294348720122,0,0.158856834206741,0,3.46944695195361e-18,0.258400082952506,0,0,0,-0.0686520651905975,0,0,0,0,0,0,0,0.0656752725162999,0,0,0,0,0,0,0,0.0452749462264011,0,0,0,0,0,0,0,0,0,0,0,0,-0.0510459755382437,0,0.235097247759004,0,0,0,0,0,0,0.165376144381806,0,0,0,0
X5.HK.EQUITY,0,0,0.039436890612002,0.228154261160876,0,0.166634800027831,0,-0.312133197848153,0,0,0,0,0.0807352473465395,0,0,0,0,-0.0431636756259507,0,0,0,0.420086083970736,0,0,0,0.416565098784809,0,0,0,0,0,0,0.0625896021665259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.161667509903427,-0.11013384021645,0,0,0
X601988.CH.EQUITY,0.255440337446153,0.0537429901574607,0.221996175488319,0.000991229865879295,0,0,0,0,0.170638560802103,0,0,0.17642771837175,0,-0.207665659909256,0,0,0,0,0,0,0,0,0,0,0.0647571086024736,0,0.0740817240978424,0,0,0,0,0,0,0,0.0542842051840019,0,0,0,0.00832262949883385,0.0891086920295805,0,0,0,0,0.0512111529546975,0,0,0,0,0,0,0
X600036.CH.EQUITY,0,0,0,0,0.0196902630677159,-0.0118817224633677,0,0.0968299561768676,0,-0.0264514335796636,0.0291343468729789,0,0.325086493204179,0,0.26330674913364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0550680452495568,0.0715871140206781,0,0.0712478924941636,0,0,0,0.0907343028195903,0,0,0,0.118057235344577,0,0,0,0,0,0,0.063861804258845,0,0,0
X1299.HK.EQUITY,0,0,0,0,0,0,0.0139799970648437,0,0,0,0.0202977120895503,0,0,-0.043659168816823,0,0.115760053439449,0,0.435098746476916,0,0,0,0.0793963821738049,0,0,0,0,0.0651517467615207,0,0,0,0,0,0.055592633782214,0,0,0,0,0,0.107086266757369,0,0,0,0,0,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0.0200898798526818,0.283884001911511,0,0,0.150580483169052,0,0,0,0,0,0.0269342490260913,0,0,0,0,0,0,0,0,5.11933077510865e-05,0,-0.0754966644640263,0,0,0,0,0.279617142991403,0,0,0.00366739114641618,-0.147901396324519,0,0,0,0,0,0,0,-0.256382134965031,0,0,0,0.0755972744903864,0,0,0,0,0.145801660450266,0,0,0.00205120189577358,0.0820397713490181
X601658.CH.Equity,0,0,0,0,0,0,0,0,0,0,0.114626366695886,-0.169413634050429,0,0,0,0,0,0,0,0.0337845524824965,0,0,0,0.685409400487303,0,0,0,0,0,0,0,0,0,0,0,0.5410063290377,0,0,0,-0.181594823935432,0,0,0,0,0,0.0667975952190918,0,-0.0733696250008622,0,-0.933697896807584,0,0.186494171370191
