,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601628.CH.EQUITY,X600036.CH.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X600030.CH.EQUITY,X601166.CH.EQUITY,X601066.CH.EQUITY,X000002.CH.EQUITY,X000001.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X601601.CH.EQUITY,X601319.CH.EQUITY,X16.HK.EQUITY,X600016.CH.EQUITY,X1109.HK.EQUITY,X601998.CH.EQUITY,X300059.CH.EQUITY,X002142.CH.EQUITY,X600048.CH.EQUITY,X2388.HK.EQUITY,X11.HK.EQUITY,X688.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X601688.CH.EQUITY,X600999.CH.EQUITY,X601336.CH.EQUITY,X600837.CH.EQUITY,X267.HK.EQUITY,X601211.CH.EQUITY,X002736.CH.EQUITY,X000166.CH.EQUITY,X1113.HK.EQUITY,X001979.CH.EQUITY,X12.HK.EQUITY,X2882.TT.EQUITY,X601229.CH.EQUITY,X823.HK.EQUITY,X000776.CH.EQUITY,X600918.CH.Equity,X601169.CH.EQUITY,X2881.TT.EQUITY,VXFXI.INDEX,CN2YR
X601398.CH.EQUITY,0,0,0,0.147018778981466,0,0,0,0,0,-0.107355308120948,0,0,0,0,0,0,0,0,0,0,-0.083429537006069,0,0,0.426274992668591,-0.125308135252526,0,0,0,0,0.472175761686303,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0296364781986738,1.73472347597681e-18,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,-3.46944695195361e-18,0,0,0,0,0,0.0364312012965048,-0.0214195631918058,0,0,0,0,0,0.247803844413357,0,0,-1.73472347597681e-18,0.503822632089989,0,0.0184843467384115,-0.0110176066680326,0,0,0,0.01593779358562,0,0,0,0.0528098192676109,0,0,0,0.118293725923094,0,0.054590686396615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.152146399901285
X601939.CH.EQUITY,0,0.0306238342085781,0,0.764677992169808,0,0,0,0,0,0.0219385701468307,0.103914256348944,0,0,0,0,0.0872379126275651,0,0,0,0,0,0,0,0,0,0,0,0.0638936594114069,0,0,0,0,0,0,0.0153549812917689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00614672487974122
X601288.CH.EQUITY,0,0,0.91577647203751,0,0,0,0,-0.00611330936196229,0,0,0,0,0,0,0,0,0.00615908437601547,0,0,0,0.0888939636434397,0,0,0,0,0.0464470427578251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.152288399519431,0,0,0,0.0235561491299778,0,0,0,0,0,-0.0173069779145865
X601628.CH.EQUITY,0,0,0,0,0,0,0,0,-0.0966278237418327,0.254071048212439,0,0.292690251942765,0,0,0,0,0,0,0.249389168813994,0,0,0,0,0,0,0,0,-0.0667689153044002,0,0,0,0,0,0,0.339295294322401,0,0,0,0,0,0,0,0,0,0,0.109663528742786,0,0,0,0,0.0469066994107275,0.0490654637430342
X600036.CH.EQUITY,0,0,0,0.343425275076324,0,0,0,0,0,0,0.0124451013619793,0,0,0,0,0,0,0.177825558708415,0,0,0,0,0,0,0,0.195031252443595,0,0.0264240230478569,0,0,0,0,0,0,0,0,0.0675920524259843,0,0,0,0,0,0,0,0.0741381119122368,0,0,0,0,0.00383135083537333,0,-0.0115534341291426
X601988.CH.EQUITY,0,0,0,0.0691107231898918,0,0,0,0,-0.0269855753738366,-0.0730712603865843,0,0,0,0,0,0,0,0,0,0,0.00121064499461204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0131466969956044,-0.0626912647366703,0,0.989873508914756,0,0,0
X1299.HK.EQUITY,0,0.0808587942443924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00912895970592741,0,0,0,0,0,0.351567146991708,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0687520115246443,0.0758804149099521,0,0,0,0,0.177791064022399,0,0,0,0,0.132100483269237,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0627983547459655,0,0,0,0,0,0,0,0,0.0301825305554405,0.535868335633562,0,-0.109711942910865,0,0,0,0,0,0.0553773988582699,0,0,0,0.13941068214105,0,0,0.174501601707255,0.199439476644808,0.28144052852463,0,0,0,0.322751289618962,0.084267736620833,-0.109479616978235
X388.HK.EQUITY,0,0,0,0,0.231319381814333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.126788311869582,0,0.252306145727991,0,0.134691595207968,0,0,0,0,0,0,0,0,0,0,0,0.124864474584754,0,0,0,0,-0.017511119923147,0,0,0,0,0,0,0,-0.204435681527564,0.0272881674554138,0.234121677338717
